,Customer ID,Count,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Location ID,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Service ID,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Status ID,Satisfaction Score,Customer Status,Churn Label,Churn Value,Churn Score,CLTV,Churn Category,Churn Reason,Gender_label,Under 30_label,Senior Citizen_label,Married_label,Dependents_label,Referred a Friend_label,Offer_label,Phone Service_label,Multiple Lines_label,Internet Service_label,Internet Type_label,Online Security_label,Online Backup_label,Device Protection Plan_label,Premium Tech Support_label,Streaming TV_label,Streaming Movies_label,Streaming Music_label,Unlimited Data_label,Contract_label,Paperless Billing_label,Payment Method_label,Customer Status_label,Churn Label_label,Churn Category_label,Churn Reason_label
930,6941-KXRRV,1,Female,65,No,Yes,Yes,No,0,GYMIBL1839,United States,California,Dorris,96023,"41.949216, -122.050062",41.949216,-122.050062,VIRQMTSOV2549,Q3,Yes,10,48,None,Yes,34.43,No,Yes,DSL,2,No,Yes,No,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,58.95,2789.7,0.0,0,1652.64,4442.34,CKEZVQ8758,3,Stayed,No,0,49,4815,,,0,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,1,1,1,1,0,2,0,5,20
931,4501-UYKBC,1,Female,65,No,Yes,No,No,0,TSCXOX4684,United States,California,Igo,96047,"40.524535, -122.647172",40.524535,-122.647172,DAOMBYGQI2773,Q3,No,0,46,None,Yes,16.04,Yes,Yes,DSL,26,No,No,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,69.1,3255.35,0.0,0,737.84,3993.19,INRAKI9945,3,Stayed,No,0,30,3856,,,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,2,0,5,20
932,5304-EFJLP,1,Male,72,No,Yes,Yes,No,0,XDVXWM2332,United States,California,Los Molinos,96055,"40.059385, -122.091481",40.059385,-122.091481,FCDLZVUAI6514,Q3,Yes,4,72,None,Yes,16.92,Yes,Yes,Fiber Optic,19,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,111.65,8022.85,0.0,110,1218.24,9351.09,TMJUGU5953,4,Stayed,No,0,36,4406,,,1,0,1,1,0,1,0,1,1,1,2,0,1,1,1,1,1,1,0,2,1,0,2,0,5,20
933,8875-AKBYH,1,Male,78,No,Yes,No,No,0,JHJXMY7665,United States,California,Mineral,96063,"40.408796, -121.579609",40.408796,-121.579609,NKZVCDIFL6935,Q3,No,0,20,Offer D,Yes,25.51,Yes,Yes,Fiber Optic,9,No,No,No,No,Yes,No,No,No,Two Year,Yes,Bank Withdrawal,84.35,1745.2,0.0,10,510.2,2265.4,GZQASB6527,4,Stayed,No,0,70,4915,,,1,0,1,0,0,0,4,1,1,1,2,0,0,0,0,1,0,0,0,2,1,0,2,0,5,20
934,0533-UCAAU,1,Male,72,No,Yes,Yes,No,0,OWSNDX7946,United States,California,Montgomery Creek,96065,"40.877552, -121.885884",40.877552,-121.885884,JETDIZELU4697,Q3,Yes,2,57,None,Yes,48.16,Yes,Yes,DSL,10,No,Yes,Yes,No,Yes,No,No,Yes,One Year,Yes,Credit Card,71.1,4140.1,0.0,0,2745.12,6885.22,ZPJZLU7316,5,Stayed,No,0,40,5462,,,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,2,0,5,20
935,1394-SUIUH,1,Female,70,No,Yes,Yes,No,0,QCTOQK6911,United States,California,Mount Shasta,96067,"41.33832, -122.290756",41.33832,-122.290756,BHPHGFADD1161,Q3,Yes,4,44,None,Yes,44.44,No,Yes,Fiber Optic,6,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,85.15,3670.5,0.0,0,1955.36,5625.86,QTHDRZ6156,4,Stayed,No,0,45,2672,,,0,0,1,1,0,1,0,1,0,1,2,1,1,0,1,0,0,0,1,2,1,0,2,0,5,20
936,8565-WUXZU,1,Male,77,No,Yes,Yes,No,0,BDMZAI5943,United States,California,Vina,96092,"39.955164, -122.018567",39.955164,-122.018567,FFDYYSZAO5246,Q3,Yes,7,72,None,Yes,5.51,No,Yes,Fiber Optic,2,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,84.8,6141.65,0.0,0,396.72,6538.37,IXERCP6927,4,Stayed,No,0,54,4240,,,1,0,1,1,0,1,0,1,0,1,2,1,1,0,1,0,0,0,1,2,1,1,2,0,5,20
937,2055-BFOCC,1,Male,65,No,Yes,Yes,No,0,XHZUOU5599,United States,California,Likely,96116,"41.266008, -120.490731",41.266008,-120.490731,YUZBGMRYJ8195,Q3,Yes,1,63,None,Yes,40.65,No,Yes,DSL,29,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,84.0,5329.55,0.0,0,2560.95,7890.5,PYWPRV5599,3,Stayed,No,0,42,5688,,,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,2,0,5,20
938,4584-LBNMK,1,Male,79,No,Yes,Yes,No,0,ZXCQGZ6236,United States,California,Portola,96122,"39.786755, -120.445626",39.786755,-120.445626,DELGCGAJP1489,Q3,Yes,5,45,None,Yes,44.91,Yes,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,24.7,1174.35,0.0,0,2020.95,3195.3,FCASPV9355,4,Stayed,No,0,61,5644,,,1,0,1,1,0,1,0,1,1,0,3,0,0,0,0,0,0,0,0,1,0,1,2,0,5,20
939,3898-GUYTS,1,Female,71,No,Yes,No,No,0,JSYJTD3777,United States,California,Ravendale,96123,"40.845738, -120.322219",40.845738,-120.322219,KHIHKDAQU8181,Q3,No,0,45,None,Yes,12.67,Yes,Yes,Fiber Optic,4,Yes,Yes,No,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,97.05,4385.05,0.0,0,570.15,4955.2,JQEDOA1784,3,Stayed,No,0,34,4735,,,0,0,1,0,0,0,0,1,1,1,2,1,1,0,1,1,0,0,1,2,1,0,2,0,5,20
940,3703-KBKZP,1,Male,70,No,Yes,No,No,0,IEPJJO9375,United States,California,Standish,96128,"40.346634, -120.386422",40.346634,-120.386422,YEUOXAYYK3982,Q3,No,0,16,Offer D,Yes,22.02,Yes,Yes,Fiber Optic,5,No,No,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,74.45,1261.35,0.0,0,352.32,1613.67,RDEYCQ1789,5,Stayed,No,0,47,5111,,,1,0,1,0,0,0,4,1,1,1,2,0,0,0,0,0,0,0,1,2,1,0,2,0,5,20
941,5117-IFGPS,1,Male,73,No,Yes,Yes,No,0,OTUMEC1546,United States,California,Tahoe City,96145,"39.178337, -120.162806",39.178337,-120.162806,IUQAHITAR9258,Q3,Yes,7,29,Offer C,Yes,36.75,Yes,Yes,Fiber Optic,12,No,No,No,No,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,84.3,2357.75,0.0,0,1065.75,3423.5,ZMXKWR6447,3,Stayed,No,0,67,2217,,,1,0,1,1,0,1,3,1,1,1,2,0,0,0,0,0,1,1,1,2,1,0,2,0,5,20
942,2197-OMWGI,1,Female,65,No,Yes,Yes,Yes,1,TMEEYP4257,United States,California,Los Angeles,90014,"34.043144, -118.251977",34.043144,-118.251977,BPJBNCTHJ5675,Q3,Yes,4,68,None,No,0.0,No,Yes,DSL,23,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,53.0,3656.25,0.0,0,0.0,3656.25,SNSGYM4927,4,Stayed,No,0,31,5583,,,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,1,1,1,1,2,1,0,2,0,5,20
943,7852-LECYP,1,Male,79,No,Yes,Yes,No,0,ZLYGNM9324,United States,California,Los Angeles,90019,"34.049841, -118.33846",34.049841,-118.33846,TVEBWNSLP9485,Q3,Yes,8,13,Offer D,Yes,48.15,Yes,Yes,Fiber Optic,6,Yes,Yes,No,No,No,Yes,Yes,Yes,Two Year,No,Credit Card,93.8,1261.0,0.0,0,625.95,1886.95,BWDBXO6898,4,Stayed,No,0,43,5870,,,1,0,1,1,0,1,4,1,1,1,2,1,1,0,0,0,1,1,1,2,0,1,2,0,5,20
944,8595-SIZNC,1,Female,69,No,Yes,Yes,No,0,BYFQWL7911,United States,California,Los Angeles,90026,"34.078991, -118.263804",34.078991,-118.263804,UPXOYERUE4118,Q3,Yes,5,22,Offer D,Yes,15.27,Yes,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,25.6,548.8,0.0,0,335.94,884.74,UHMCKZ7361,4,Stayed,No,0,75,2628,,,0,0,1,1,0,1,4,1,1,0,3,0,0,0,0,0,0,0,0,1,0,0,2,0,5,20
945,8920-NAVAY,1,Male,66,No,Yes,No,No,0,KGCSMZ3951,United States,California,Los Angeles,90045,"33.954017, -118.402447",33.954017,-118.402447,LBROBEJXJ5666,Q3,No,0,62,None,Yes,47.8,Yes,Yes,Fiber Optic,8,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,110.75,7053.35,0.0,0,2963.6,10016.95,YGSZOD5873,5,Stayed,No,0,43,5166,,,1,0,1,0,0,0,0,1,1,1,2,0,1,1,1,1,1,1,1,1,1,0,2,0,5,20
946,9699-UBQFS,1,Female,76,No,Yes,Yes,No,0,SADYQE4443,United States,California,Los Angeles,90065,"34.108833, -118.229715",34.108833,-118.229715,JVTVQYYBN1611,Q3,Yes,4,43,None,Yes,3.66,Yes,Yes,Fiber Optic,22,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,94.5,4156.8,0.0,0,157.38,4314.18,VPJHUE3143,3,Stayed,No,0,32,4745,,,0,0,1,1,0,1,0,1,1,1,2,1,1,0,0,1,0,0,1,0,1,0,2,0,5,20
947,1261-FWTTE,1,Male,78,No,Yes,No,No,0,NDIPJE1723,United States,California,Los Angeles,90067,"34.057496, -118.413959",34.057496,-118.413959,KGGNUODAS2655,Q3,No,0,23,None,No,0.0,No,Yes,Cable,2,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,34.65,768.45,0.0,0,0.0,768.45,PJUCWE9486,4,Stayed,No,0,67,2307,,,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,2,0,5,20
948,3528-HFRIQ,1,Male,73,No,Yes,Yes,No,0,GITKJL5854,United States,California,Los Angeles,90068,"34.137411, -118.328915",34.137411,-118.328915,ASEJCBLMM9692,Q3,Yes,10,71,None,No,0.0,No,Yes,Cable,28,No,Yes,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,52.3,3765.05,0.0,40,0.0,3805.05,FXDCKC4717,5,Stayed,No,0,51,5491,,,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0,1,0,2,0,5,20
949,3320-VEOYC,1,Male,65,No,Yes,No,No,0,RVKBRH6983,United States,California,Beverly Hills,90210,"34.099891, -118.414338",34.099891,-118.414338,UIUUPZFWB8929,Q3,No,0,14,None,Yes,37.62,Yes,Yes,Fiber Optic,10,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.6,1273.3,0.0,0,526.68,1799.98,KHYEWW3774,3,Stayed,No,0,78,3502,,,1,0,1,0,0,0,0,1,1,1,2,0,0,0,0,1,1,1,1,0,1,0,2,0,5,20
950,9758-MFWGD,1,Female,75,No,Yes,Yes,Yes,2,NOKBIY8225,United States,California,Hawthorne,90250,"33.914775, -118.348083",33.914775,-118.348083,SYUXAJNZE3334,Q3,No,0,48,None,No,0.0,No,Yes,DSL,19,No,Yes,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,29.9,1388.75,0.0,0,0.0,1388.75,MRITLV3849,5,Stayed,No,0,49,2617,,,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,2,0,5,20
951,1360-JYXKQ,1,Female,68,No,Yes,Yes,No,0,ZAZCOX8679,United States,California,South Gate,90280,"33.944624, -118.192615",33.944624,-118.192615,CBRHFECZK9723,Q3,Yes,1,54,None,Yes,22.05,No,Yes,Fiber Optic,17,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,99.1,5437.1,0.0,0,1190.7,6627.8,AQDOPG5528,5,Stayed,No,0,54,4118,,,0,0,1,1,0,1,0,1,0,1,2,0,0,1,1,1,1,1,1,1,1,0,2,0,5,20
952,6925-BAYGL,1,Female,79,No,Yes,Yes,No,0,CKYWLJ9996,United States,California,Inglewood,90303,"33.936291, -118.332639",33.936291,-118.332639,KFVGZHGEA6956,Q3,Yes,1,53,None,Yes,19.03,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.1,1275.6,0.0,0,1008.59,2284.19,IFQKPS8495,3,Stayed,No,0,70,5295,,,0,0,1,1,0,1,0,1,1,0,3,0,0,0,0,0,0,0,0,2,0,1,2,0,5,20
953,4135-FRWKJ,1,Female,66,No,Yes,Yes,Yes,1,VEKFDA6344,United States,California,Santa Monica,90404,"34.026334, -118.474222",34.026334,-118.474222,MJSOHZAII2698,Q3,Yes,1,55,None,Yes,34.57,Yes,Yes,Cable,19,Yes,No,Yes,Yes,Yes,No,No,Yes,One Year,No,Bank Withdrawal,76.25,4154.55,0.0,0,1901.35,6055.9,XCRLXH8599,3,Stayed,No,0,42,4319,,,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,2,0,5,20
954,6551-ZCOTS,1,Male,73,No,Yes,No,No,0,NLLQRJ3623,United States,California,Torrance,90503,"33.840399, -118.353714",33.840399,-118.353714,UBGIORGNN8555,Q3,No,0,33,Offer C,Yes,3.15,Yes,No,None,0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,24.9,847.8,0.0,0,103.95,951.75,OOGMUJ1874,4,Stayed,No,0,52,5756,,,1,0,1,0,0,0,3,1,1,0,3,0,0,0,0,0,0,0,0,1,1,0,2,0,5,20
955,5995-SNNEW,1,Male,80,No,Yes,Yes,No,0,ZFQFFY8751,United States,California,Whittier,90605,"33.960891, -118.032222",33.960891,-118.032222,LMMLOSFAJ1235,Q3,Yes,1,23,None,Yes,45.21,Yes,Yes,Fiber Optic,14,No,Yes,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,104.45,2184.85,0.0,60,1039.83,3284.68,QWDAAE1928,5,Stayed,No,0,37,5883,,,1,0,1,1,0,1,0,1,1,1,2,0,1,1,0,1,1,1,0,0,1,0,2,0,5,20
956,5371-VYLSX,1,Female,65,No,Yes,No,No,0,VGMYNT5594,United States,California,Long Beach,90814,"33.771612, -118.143866",33.771612,-118.143866,FWDWVATII5897,Q3,No,0,50,None,Yes,47.99,Yes,Yes,Fiber Optic,22,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,83.4,4113.7,0.0,0,2399.5,6513.2,RGZWZW5267,3,Stayed,No,0,68,4977,,,0,0,1,0,0,0,0,1,1,1,2,1,1,0,0,0,0,0,1,0,1,0,2,0,5,20
957,4128-ETESU,1,Female,73,No,Yes,Yes,No,0,SNYKVA5797,United States,California,Pasadena,91101,"34.146635, -118.139225",34.146635,-118.139225,KHURRAOLC1488,Q3,Yes,3,47,None,Yes,2.98,Yes,Yes,Fiber Optic,7,No,No,Yes,No,Yes,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,99.7,4747.2,0.0,140,140.06,5027.26,NLTNXH4772,3,Stayed,No,0,67,4787,,,0,0,1,1,0,1,0,1,1,1,2,0,0,1,0,1,1,1,0,0,0,0,2,0,5,20
958,3295-YVUSR,1,Male,73,No,Yes,No,No,0,SRKUPV9924,United States,California,Glendale,91202,"34.167926, -118.267539",34.167926,-118.267539,EWIXXIEDT2392,Q3,No,0,2,None,Yes,15.19,Yes,Yes,Fiber Optic,30,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,72.6,154.3,0.0,0,30.38,184.68,FUOSJY9996,3,Joined,No,0,47,5098,,,1,0,1,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,1,2,1,0,5,20
959,8016-NCFVO,1,Male,70,No,Yes,No,No,0,DHZFAJ8715,United States,California,Glendale,91203,"34.153338, -118.262974",34.153338,-118.262974,JJFRTDCCF8931,Q3,No,0,55,None,Yes,29.3,Yes,Yes,Fiber Optic,10,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,116.5,6382.55,0.0,0,1611.5,7994.05,BPCWCB9226,4,Stayed,No,0,58,4222,,,1,0,1,0,0,0,0,1,1,1,2,1,1,1,1,1,1,0,1,0,1,0,2,0,5,20
960,4119-ZYPZY,1,Male,67,No,Yes,No,No,0,JDFMYO5359,United States,California,Glendale,91204,"34.136306, -118.26036",34.136306,-118.26036,EACUWXCLO3586,Q3,No,0,71,None,Yes,34.8,Yes,Yes,Fiber Optic,21,No,Yes,No,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,106.8,7623.2,0.0,0,2470.8,10094.0,ANZTTZ4946,3,Stayed,No,0,28,6423,,,1,0,1,0,0,0,0,1,1,1,2,0,1,0,1,1,1,0,1,2,1,0,2,0,5,20
961,1078-TDCRN,1,Female,75,No,Yes,Yes,No,0,FLHPUE8995,United States,California,Agoura Hills,91301,"34.129058, -118.759788",34.129058,-118.759788,CTCMHLZNK4295,Q3,Yes,7,3,None,No,0.0,No,Yes,DSL,3,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,30.75,82.85,0.0,0,0.0,82.85,NXUCPT8473,5,Joined,No,0,27,4133,,,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,5,20
962,5439-WIKXB,1,Male,65,No,Yes,Yes,No,0,JJZKVQ7685,United States,California,Newhall,91321,"34.370378, -118.504118",34.370378,-118.504118,VHHXYPAYM3363,Q3,Yes,8,41,Offer B,Yes,46.46,No,Yes,Fiber Optic,2,No,Yes,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,94.55,3851.45,0.0,40,1904.86,5796.31,ELPFGQ6864,3,Stayed,No,0,45,4914,,,1,0,1,1,0,1,2,1,0,1,2,0,1,0,0,1,1,1,0,0,1,0,2,0,5,20
963,2080-CAZNM,1,Female,78,No,Yes,No,No,0,NVMLJS5444,United States,California,Burbank,91502,"34.177267, -118.31003",34.177267,-118.31003,LZABYOYDZ1415,Q3,No,0,41,Offer B,Yes,6.33,Yes,Yes,Fiber Optic,15,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,104.4,4133.95,0.0,0,259.53,4393.48,OBEFDU5594,5,Stayed,No,0,61,4477,,,0,0,1,0,0,0,2,1,1,1,2,0,1,1,0,1,1,0,1,0,1,0,2,0,5,20
964,1028-FFNJK,1,Male,79,No,Yes,Yes,No,0,FMFLTX4583,United States,California,Burbank,91504,"34.213049, -118.317651",34.213049,-118.317651,DULMBZRTJ3672,Q3,Yes,1,30,Offer C,Yes,48.02,Yes,Yes,Fiber Optic,24,No,No,No,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,101.5,2917.65,0.0,0,1440.6,4358.25,IPZWCQ2968,5,Stayed,No,0,73,4828,,,1,0,1,1,0,1,3,1,1,1,2,0,0,0,1,1,1,0,1,0,1,0,2,0,5,20
965,3001-UNBTL,1,Male,69,No,Yes,Yes,Yes,1,WXPVWH4491,United States,California,Burbank,91506,"34.169706, -118.323548",34.169706,-118.323548,YVTNCYCVJ4565,Q3,Yes,1,29,Offer C,Yes,49.36,Yes,Yes,Fiber Optic,19,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,103.95,2964.8,0.0,0,1431.44,4396.24,RJTVUV5819,4,Stayed,No,0,58,3733,,,1,0,1,1,1,1,3,1,1,1,2,0,0,1,0,1,1,0,1,0,1,0,2,0,5,20
966,0786-IVLAW,1,Female,72,No,Yes,No,No,0,KUHSZJ7446,United States,California,Valley Village,91607,"34.165783, -118.399795",34.165783,-118.399795,JPIBASNDG5966,Q3,No,0,66,None,Yes,3.57,Yes,Yes,Fiber Optic,28,No,Yes,Yes,No,Yes,Yes,No,Yes,One Year,No,Bank Withdrawal,108.1,7238.6,0.0,0,235.62,7474.22,VTUYIE1141,3,Stayed,No,0,20,4722,,,0,0,1,0,0,0,0,1,1,1,2,0,1,1,0,1,1,0,1,1,0,0,2,0,5,20
967,4282-ACRXS,1,Male,69,No,Yes,Yes,No,0,VDNBMT4781,United States,California,Covina,91723,"34.084747, -117.886844",34.084747,-117.886844,ZKGCKOSBA6327,Q3,Yes,2,38,Offer C,No,0.0,No,Yes,Cable,30,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,24.85,955.75,0.0,0,0.0,955.75,ZJTRWN8622,3,Stayed,No,0,33,3511,,,1,0,1,1,0,1,3,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2,0,5,20
968,7668-XCFYV,1,Female,77,No,Yes,Yes,No,0,FSFHLH4132,United States,California,Glendora,91741,"34.14649, -117.849815",34.14649,-117.849815,SBGALVVSG6573,Q3,Yes,9,17,None,Yes,3.83,Yes,Yes,Fiber Optic,20,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,92.55,1614.7,0.0,0,65.11,1679.81,EPUROH5985,3,Stayed,No,0,23,3689,,,0,0,1,1,0,1,0,1,1,1,2,0,0,0,0,1,1,0,1,0,1,0,2,0,5,20
969,5336-UFNZP,1,Female,65,No,Yes,Yes,Yes,3,HMQKDR3258,United States,California,Monterey Park,91755,"34.049172, -118.115022",34.049172,-118.115022,VHUQREAJD1115,Q3,Yes,7,65,Offer B,Yes,19.58,Yes,Yes,Fiber Optic,26,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,107.45,7047.5,0.0,0,1272.7,8320.2,ODVYET5922,4,Stayed,No,0,32,6211,,,0,0,1,1,1,1,2,1,1,1,2,0,1,1,0,1,1,1,1,1,1,0,2,0,5,20
970,9233-PSYHO,1,Female,68,No,Yes,No,No,0,TEXRLP6583,United States,California,Ontario,91762,"34.057256, -117.667677",34.057256,-117.667677,FRKWFZFLP7294,Q3,No,0,45,Offer B,Yes,6.9,Yes,Yes,Fiber Optic,20,No,No,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,100.15,4459.8,0.0,0,310.5,4770.3,AOVDNB3618,4,Stayed,No,0,21,2636,,,0,0,1,0,0,0,2,1,1,1,2,0,0,1,0,1,1,0,1,1,1,0,2,0,5,20
971,8777-MBMTS,1,Female,65,No,Yes,Yes,No,0,BQIILA6487,United States,California,West Covina,91791,"34.061634, -117.893169",34.061634,-117.893169,AAKUPJDLK5463,Q3,Yes,10,65,Offer B,Yes,36.49,No,Yes,Fiber Optic,9,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,105.85,6725.5,0.0,0,2371.85,9097.35,WXAIPB9362,4,Stayed,No,0,80,4872,,,0,0,1,1,0,1,2,1,0,1,2,0,1,1,1,1,1,1,1,2,1,1,2,0,5,20
972,2615-YVMYX,1,Male,68,No,Yes,Yes,No,0,KLMGJW4147,United States,California,Chula Vista,91915,"32.605012, -116.97595",32.605012,-116.97595,NQBKEZFUJ7391,Q3,Yes,7,71,None,Yes,30.59,Yes,Yes,Fiber Optic,19,Yes,Yes,Yes,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,107.5,7713.55,0.0,140,2171.89,10025.44,QKPCRV9994,3,Stayed,No,0,64,5775,,,1,0,1,1,0,1,0,1,1,1,2,1,1,1,0,1,1,0,0,0,1,0,2,0,5,20
973,2851-STERV,1,Male,79,No,Yes,No,No,0,OXHMFJ3142,United States,California,Descanso,91916,"32.912664, -116.635387",32.912664,-116.635387,HARRHBARF4136,Q3,No,0,35,None,Yes,3.04,No,Yes,DSL,18,No,No,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,73.0,2471.25,0.0,0,106.4,2577.65,NBPMRX7598,4,Stayed,No,0,59,2715,,,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0,2,0,5,20
974,5419-JKZNQ,1,Male,65,No,Yes,Yes,No,0,GYSVFT6636,United States,California,La Mesa,91941,"32.759327, -116.99726",32.759327,-116.99726,OFXAHTIWD1323,Q3,Yes,1,30,None,Yes,2.86,Yes,Yes,Fiber Optic,19,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,77.9,2351.45,0.0,0,85.8,2437.25,HHMANW1649,3,Stayed,No,0,49,2009,,,1,0,1,1,0,1,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,2,2,0,5,20
975,1409-PHXTF,1,Male,77,No,Yes,Yes,No,0,MPBCDN6375,United States,California,Lemon Grove,91945,"32.733564, -117.033713",32.733564,-117.033713,ZEVTVKIMA8914,Q3,Yes,5,54,Offer B,Yes,32.56,Yes,Yes,Fiber Optic,16,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,110.45,6077.75,0.0,0,1758.24,7835.99,NWZTWO1388,4,Stayed,No,0,77,4425,,,1,0,1,1,0,1,2,1,1,1,2,0,1,1,1,1,1,0,1,2,1,0,2,0,5,20
976,9591-YVTEB,1,Male,77,No,Yes,No,No,0,JIMQBS6755,United States,California,National City,91950,"32.67102, -117.095235",32.67102,-117.095235,OURNXQUXJ4733,Q3,No,0,55,Offer B,No,0.0,No,Yes,DSL,30,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,44.85,2479.05,0.0,0,0.0,2479.05,QUGQWG1935,3,Stayed,No,0,49,5829,,,1,0,1,0,0,0,2,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,2,0,5,20
977,9309-BZGNT,1,Male,69,No,Yes,Yes,No,0,SEBZZQ9741,United States,California,Pine Valley,91962,"32.800671, -116.483363",32.800671,-116.483363,PLYRHIFZV3735,Q3,Yes,7,69,None,No,0.0,No,Yes,DSL,13,No,No,Yes,No,No,No,No,Yes,One Year,Yes,Credit Card,29.8,2134.3,0.0,0,0.0,2134.3,RCIGPB6617,3,Stayed,No,0,43,5681,,,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,2,0,5,20
978,8075-GXIUB,1,Male,79,No,Yes,Yes,No,0,YLBAFQ1812,United States,California,Spring Valley,91978,"32.730264, -116.950963",32.730264,-116.950963,JGBIBMOOW9473,Q3,Yes,3,9,None,Yes,22.79,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.85,183.15,0.0,0,205.11,388.26,HMTWZZ2893,3,Stayed,No,0,59,5601,,,1,0,1,1,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,1,2,0,5,20
