Customer ID,Dependents,Under 30,Monthly Charge,Total Revenue,Tenure in Months,Internet Service,Device Protection Plan,Unlimited Data,Streaming Movies,Contract Date,Contract Period,Churn Label,Churn Score
4404-HIBDJ,0,0,74.3,1898.05,25,1,1,1,0,2021-09-01,759,1,85
7295-JOMMD,0,0,98.1,418.82,4,1,1,1,1,2023-06-08,114,1,87
5013-SBUIH,0,0,109.65,6936.15,50,1,0,1,1,2019-08-09,1513,1,84
6023-YEBUP,0,0,100.95,375.77,3,1,1,0,1,2023-07-02,90,1,81
7209-JCUDS,0,1,94.9,1451.05,10,1,1,1,1,2022-12-06,298,1,83
6158-DWPZT,0,0,24.1,259.8,9,1,0,1,0,2023-01-14,259,1,82
3763-GCZHZ,0,1,104.05,8214.62,66,1,0,1,1,2018-04-01,2008,1,95
0772-GYEQQ,0,0,88.35,410.25,3,1,1,1,0,2023-07-22,70,1,93
4831-EOBFE,0,0,94.65,3823.36,29,1,0,1,1,2021-05-01,882,1,70
9170-GYZJC,1,0,79.9,5181.86,41,1,1,1,1,2020-05-16,1232,1,84
2002-MZHWP,0,1,20.5,46.62,1,0,0,0,0,2023-08-15,46,1,76
2004-OCQXK,0,0,81.95,126.89,1,1,0,1,1,2023-08-01,60,1,85
5027-QPKTE,0,0,69.35,564.35,7,1,0,0,0,2023-03-13,201,1,82
2672-HUYVI,0,0,91.1,526.16,6,1,0,1,1,2023-04-18,165,1,68
7508-MYBOG,0,1,86.1,1337.19,14,1,0,1,0,2022-08-21,405,1,89
0148-DCDOS,0,0,94.7,3234.1,25,1,0,1,1,2021-09-11,749,1,82
9992-RRAMN,0,0,85.1,2230.1,22,1,0,1,1,2021-12-23,646,1,68
0310-MVLET,0,0,99.15,9019.18,61,1,0,1,1,2018-09-09,1847,1,77
5696-QURRL,0,0,45.05,128.89,1,1,0,0,0,2023-08-12,49,1,73
0495-RVCBF,0,0,79.7,113.58,1,1,0,1,1,2023-08-28,33,1,75
7854-EDSSA,0,0,59.0,2342.16,22,1,0,1,0,2021-12-13,656,1,77
8869-TORSS,0,0,60.35,4524.08,48,1,1,1,0,2019-10-19,1442,1,69
2115-BFTIW,0,0,70.95,2410.1,25,1,0,0,0,2021-09-02,758,1,75
0611-DFXKO,0,0,89.0,2181.45,20,1,0,1,1,2022-02-28,579,1,78
7780-OTDSO,0,0,99.4,1946.35,18,1,0,1,1,2022-04-26,522,1,86
9747-DDZOS,0,0,73.5,77.34,1,1,1,1,0,2023-08-24,37,1,74
0564-JJHGS,0,0,95.5,1002.08,9,1,0,1,1,2023-01-11,262,1,90
3348-CFRNX,0,0,92.35,3657.38,28,1,0,1,1,2021-06-04,848,1,71
1428-GTBJJ,0,1,74.55,884.15,11,1,0,1,0,2022-11-24,310,1,81
2249-YPRNG,0,0,105.85,2815.45,20,1,1,1,1,2022-02-22,585,1,84
7410-YTJIK,0,0,75.45,607.45,7,1,0,1,0,2023-03-06,208,1,75
4626-GYCZP,0,0,93.85,744.17,7,1,0,1,1,2023-03-10,204,1,79
5590-BYNII,0,0,100.75,2885.46,22,1,0,1,1,2021-12-19,650,1,91
3237-AJGEH,1,0,31.0,115.05,3,1,0,0,0,2023-07-15,77,1,67
1591-NFNLQ,0,0,80.0,4528.97,51,1,1,1,0,2019-07-02,1551,1,91
0596-BQCEQ,0,0,100.15,9295.26,62,1,1,1,1,2018-08-15,1872,1,93
1481-ZUWZA,0,0,94.5,3653.96,28,1,0,1,1,2021-06-08,844,1,80
2309-OSFEU,0,0,33.9,298.45,10,1,0,1,1,2022-12-28,276,1,84
7613-LLQFO,0,0,84.45,1207.87,12,1,0,1,0,2022-10-21,344,1,91
2640-PMGFL,0,0,79.5,2847.99,27,1,0,1,0,2021-07-11,811,1,91
3801-HMYNL,0,0,89.15,121.5,1,1,0,1,1,2023-08-18,43,1,68
4484-CGXFK,0,0,55.3,274.03,3,1,0,1,1,2023-07-10,82,1,96
6214-EDAKZ,1,0,55.15,1351.77,22,1,0,0,0,2021-12-25,644,1,79
6127-ISGTU,0,0,84.95,1487.37,16,1,0,1,0,2022-06-20,467,1,67
8740-XLHDR,0,0,43.25,219.0,5,1,1,1,0,2023-05-05,148,1,67
1208-DNHLN,0,0,48.35,1200.55,23,1,0,1,0,2021-11-07,692,1,83
1761-AEZZR,0,0,79.55,83.59,1,1,0,1,0,2023-08-12,49,1,72
7120-RFMVS,0,0,84.5,91.39,1,1,0,1,0,2023-08-19,42,1,73
7317-GGVPB,0,0,108.6,8119.86,71,1,1,0,1,2017-11-18,2142,1,90
1322-AGOQM,0,0,30.3,1380.1,46,1,0,1,0,2019-12-07,1393,1,95
5692-FPTAH,0,0,45.4,83.71,1,1,0,1,0,2023-08-21,40,1,67
1550-LOAHA,0,0,84.15,3785.31,32,1,0,1,1,2021-02-19,953,1,74
0268-QKIWO,0,0,19.75,132.74,3,0,0,0,0,2023-07-21,71,1,83
0876-WDUUZ,0,0,85.4,643.45,5,1,0,1,1,2023-05-16,137,1,90
0617-FHSGK,0,0,75.2,4633.22,49,1,0,0,0,2019-09-27,1464,1,90
2858-MOFSQ,0,0,55.85,1350.77,17,1,1,1,0,2022-05-20,498,1,76
7005-CCBKV,0,0,84.4,688.17,6,1,0,1,1,2023-04-28,155,1,77
4250-FDVOU,0,0,56.25,492.18,6,1,0,1,0,2023-04-25,158,1,95
2141-RRYGO,0,0,68.65,303.81,4,1,0,1,1,2023-06-23,99,1,76
6376-GAHQE,0,0,77.85,480.4,4,1,0,0,0,2023-06-14,108,1,65
5052-PNLOS,0,0,105.35,364.74,3,1,1,1,1,2023-07-01,91,1,65
6979-ZNSFF,0,0,87.05,1126.82,8,1,0,1,0,2023-02-13,229,1,69
2386-LAHRK,0,1,53.5,68.08,1,1,0,1,0,2023-08-20,41,1,80
6032-IGALN,0,0,25.1,25.1,1,1,0,1,0,2023-08-23,38,1,79
0516-WJVXC,0,1,54.2,326.3,5,1,0,1,0,2023-05-17,136,1,78
8809-RIHDD,0,0,103.4,7593.69,72,1,1,1,1,2017-10-08,2183,1,83
4822-NGOCH,0,0,84.45,1343.04,13,1,1,1,0,2022-09-13,382,1,74
1432-FPAXX,0,0,30.6,856.35,29,1,0,1,0,2021-05-09,874,1,77
3884-HCSWG,0,0,70.0,1354.72,17,1,0,0,0,2022-05-28,490,1,70
5077-DXTCG,0,0,45.3,71.71,1,1,0,1,0,2023-08-23,38,1,86
1142-WACZW,0,0,29.85,75.6,2,1,0,1,0,2023-08-06,55,1,95
4892-VLANZ,0,0,19.8,29.46,1,0,0,0,0,2023-08-10,51,1,96
2919-HBCJO,0,0,76.65,429.96,4,1,0,1,0,2023-06-22,100,1,90
4236-XPXAV,0,0,99.15,511.2,5,1,0,1,1,2023-05-25,128,1,74
3030-YZADT,0,0,44.95,466.92,9,1,0,0,0,2023-01-21,252,1,66
7410-KTVFV,0,0,49.55,1221.25,18,1,1,1,0,2022-04-28,520,1,90
8393-DLHGA,0,0,95.9,2580.5,25,1,0,1,1,2021-09-02,758,1,68
2834-SPCJV,0,0,84.1,6343.89,52,1,0,1,0,2019-06-13,1570,1,75
0587-DMGBH,0,0,49.85,664.86,8,1,0,0,0,2023-02-24,218,1,75
3523-QRQLL,0,1,69.5,2219.51,22,1,0,1,1,2021-12-19,650,1,94
0895-DQHEW,0,0,104.3,7181.54,54,1,1,1,1,2019-04-19,1625,1,77
8149-RSOUN,0,0,93.85,110.0,1,1,0,1,1,2023-08-02,59,1,78
7250-EQKIY,1,0,50.45,60.18,1,1,1,1,0,2023-08-22,39,1,75
4013-UBXWQ,0,0,74.65,834.49,7,1,0,1,1,2023-03-07,207,1,67
5519-NPHVG,0,0,94.2,1311.71,12,1,0,0,1,2022-10-20,345,1,73
8849-GYOKR,0,0,106.55,6240.12,54,1,0,1,1,2019-04-15,1629,1,90
3148-BLQJT,0,0,20.1,36.91,1,0,0,0,0,2023-08-04,57,1,80
0461-CVKMU,0,0,83.8,2792.88,23,1,1,1,0,2021-11-17,682,1,80
8806-EAGWC,0,1,55.15,227.46,3,1,0,1,0,2023-07-16,76,1,78
4183-WCSEP,0,0,78.45,3540.93,31,1,0,0,0,2021-03-06,938,1,72
5498-TXHLF,0,0,87.45,4260.67,34,1,1,1,0,2020-12-08,1026,1,91
9722-UJOJR,0,0,70.75,2300.76,29,1,0,1,0,2021-05-10,873,1,73
6772-KSATR,0,0,81.7,91.51,1,1,0,1,0,2023-08-11,50,1,83
7112-OPOTK,0,0,68.25,3122.87,33,1,0,1,0,2021-01-17,986,1,91
4210-QFJMF,0,0,79.15,464.89,4,1,0,1,1,2023-06-24,98,1,68
5828-AVIPD,0,1,100.95,1988.22,19,1,0,1,1,2022-03-12,567,1,73
1086-LXKFY,0,0,69.1,85.65,1,1,0,1,0,2023-08-10,51,1,92
7774-OJSXI,0,0,103.45,3353.82,31,1,1,1,1,2021-03-09,935,1,65
7786-WBJYI,0,0,77.95,429.35,4,1,0,1,0,2023-06-17,105,1,89
5016-ETTFF,0,0,29.5,295.25,10,1,1,0,0,2022-12-18,286,1,69
3866-MDTUB,0,0,70.75,200.76,2,1,0,1,1,2023-08-12,49,1,72
0697-ZMSWS,0,1,85.65,366.54,4,1,0,1,1,2023-06-13,109,1,87
7593-XFKDI,0,0,46.3,94.52,1,1,0,1,0,2023-08-06,55,1,73
0337-CNPZE,0,0,106.3,5001.08,41,1,1,0,1,2020-05-20,1228,1,85
1513-XNPPH,0,0,89.4,1305.17,12,1,1,1,1,2022-10-06,359,1,79
6347-DCUIK,0,1,74.15,1104.2,10,1,0,1,0,2022-12-16,288,1,90
0897-FEGMU,0,0,99.5,1398.83,11,1,1,1,1,2022-11-10,324,1,84
7663-RGWBC,0,0,44.15,52.92,1,1,0,1,0,2023-08-25,36,1,90
1120-BMWUB,0,0,53.9,983.91,16,1,0,0,0,2022-06-10,477,1,65
9124-LHCJQ,0,1,85.45,116.48,1,1,0,1,1,2023-08-27,34,1,91
2235-ZGKPT,1,0,50.85,291.07,4,1,0,1,0,2023-06-04,118,1,90
3891-PUQOD,1,0,59.2,72.78,1,1,1,1,1,2023-08-06,55,1,65
0689-NKYLF,0,0,83.2,1520.8,13,1,1,1,0,2022-09-16,379,1,86
3658-KIBGF,0,1,54.9,99.26,1,1,0,1,0,2023-08-10,51,1,89
5519-YLDGW,0,0,103.9,2279.61,21,1,1,1,1,2022-01-22,616,1,91
4946-EDSEW,1,0,19.25,499.41,11,0,0,0,0,2022-11-21,313,1,69
8185-UPYBR,0,0,75.5,565.38,6,1,0,1,0,2023-04-04,179,1,88
4585-HETAI,0,1,73.75,519.37,4,1,1,1,0,2023-06-25,97,1,83
7526-BEZQB,0,0,96.05,1684.62,12,1,0,1,1,2022-10-15,350,1,89
4951-UKAAQ,0,0,88.95,588.48,4,1,0,0,1,2023-06-28,94,1,72
2108-YKQTY,0,0,50.7,190.54,4,1,0,1,0,2023-06-23,99,1,90
4918-QLLIW,0,1,53.4,331.74,3,1,0,1,0,2023-07-20,72,1,65
1625-JAIIY,0,0,83.0,8694.12,68,1,0,1,0,2018-02-22,2046,1,86
2947-DOMLJ,1,0,50.6,62.46,1,1,0,1,0,2023-08-08,53,1,82
4112-LUEIZ,0,0,89.5,990.9,10,1,0,1,1,2022-12-05,299,1,84
4510-HIMLV,0,0,69.8,102.66,1,1,0,0,0,2023-08-25,36,1,90
2430-USGXP,0,0,101.05,3222.68,24,1,1,1,1,2021-10-12,718,1,66
5955-ERIHD,0,0,94.7,2254.77,18,1,0,1,1,2022-04-25,523,1,72
5949-EBSQK,1,0,61.45,338.51,4,1,0,1,1,2023-06-01,121,1,83
7274-RTAPZ,0,1,90.55,97.7,1,1,0,1,1,2023-08-21,40,1,89
0311-UNPFF,0,0,88.8,3314.69,26,1,0,0,1,2021-08-25,766,1,82
3834-XUIFC,0,1,85.2,734.36,7,1,0,1,1,2023-03-09,205,1,86
7599-FKVXZ,0,0,106.15,4613.92,42,1,1,1,1,2020-04-05,1273,1,93
8229-TNIQA,0,0,45.3,356.55,4,1,0,1,0,2023-06-13,109,1,91
6221-AVQYL,0,0,73.25,136.97,2,1,0,1,0,2023-08-06,55,1,78
7743-EXURX,1,0,51.05,445.85,8,1,1,1,0,2023-02-18,224,1,77
5569-KGJHX,0,0,85.35,932.54,9,1,0,0,0,2023-01-06,267,1,95
7730-IUTDZ,0,0,75.2,4660.6,43,1,0,1,0,2020-03-04,1305,1,68
0426-TIRNE,0,0,20.9,36.41,1,0,0,0,0,2023-08-27,34,1,90
7587-RZNME,0,1,43.3,270.17,3,1,0,1,0,2023-07-08,84,1,91
0748-RDGGM,0,0,109.5,10308.75,70,1,1,1,1,2017-12-06,2124,1,82
3746-EUBYR,0,0,74.6,119.33,1,1,0,1,0,2023-08-16,45,1,75
2332-EFBJY,0,0,19.7,434.24,16,0,0,0,0,2022-06-03,484,1,82
9474-PHLYD,0,1,59.45,1437.75,15,1,1,1,1,2022-07-26,431,1,68
2165-VOEGB,0,1,105.2,6802.69,46,1,0,1,1,2019-12-21,1379,1,91
2219-MVUSO,0,0,45.15,722.64,8,1,0,1,0,2023-02-16,226,1,91
8914-RBTSB,0,0,93.8,3135.22,31,1,1,0,0,2021-03-11,933,1,79
0963-ZBDRN,0,0,96.2,3990.12,32,1,0,1,1,2021-02-04,968,1,93
7594-RQHXR,0,1,79.6,101.32,1,1,0,1,1,2023-08-10,51,1,94
6331-EWIEB,0,0,85.25,1761.7,20,1,0,1,0,2022-02-03,604,1,92
5998-VVEJY,0,0,80.5,2716.96,26,1,0,1,0,2021-08-20,771,1,72
4317-VTEOA,0,0,50.75,93.78,1,1,0,1,0,2023-08-22,39,1,93
1670-SVOWZ,0,0,89.65,1435.03,14,1,0,0,1,2022-08-06,420,1,91
7541-YLXCL,0,1,65.4,3452.76,36,1,0,1,1,2020-10-25,1070,1,71
0260-ZDLGK,1,0,72.9,970.81,9,1,1,1,1,2023-01-10,263,1,65
8722-NGNBH,0,1,40.0,223.45,5,1,1,1,0,2023-05-05,148,1,80
0133-BMFZO,0,0,86.25,255.27,2,1,0,1,0,2023-08-04,57,1,94
6128-CZOMY,0,0,45.65,82.64,1,1,0,1,0,2023-08-15,46,1,78
9540-JYROE,0,0,70.1,665.67,8,1,0,0,0,2023-02-05,237,1,75
3656-TKRVZ,0,1,55.35,168.92,3,1,0,1,0,2023-07-04,88,1,65
1501-SGHBW,0,0,45.85,120.04,2,1,0,1,0,2023-08-22,39,1,81
3208-YPIOE,0,0,75.25,4428.28,39,1,0,1,0,2020-07-07,1180,1,96
2612-RANWT,0,1,100.15,1530.78,12,1,1,1,1,2022-10-16,349,1,96
2933-FILNV,1,0,24.4,36.55,2,1,0,1,0,2023-08-09,52,1,91
9986-BONCE,0,0,20.95,93.54,4,0,0,0,0,2023-06-03,119,1,85
4083-EUGRJ,0,0,20.25,258.69,9,0,0,0,0,2023-01-12,261,1,91
6410-LEFEN,0,0,45.15,557.03,9,1,0,1,0,2023-01-08,265,1,73
3194-ORPIK,0,0,84.4,5882.65,50,1,0,1,0,2019-08-13,1509,1,80
8816-VXNZD,0,0,75.1,81.04,1,1,0,1,0,2023-08-02,59,1,83
9378-FXTIZ,0,0,70.15,5989.05,54,1,0,1,1,2019-04-13,1631,1,95
1723-HKXJQ,0,0,101.75,5062.63,42,1,0,1,1,2020-04-21,1257,1,66
7825-GKXMW,0,0,45.8,77.91,1,1,0,0,0,2023-08-19,42,1,78
1240-KNSEZ,0,0,20.1,60.93,1,0,0,0,0,2023-08-28,33,1,95
0836-SEYLU,0,0,40.65,328.95,9,1,0,1,0,2023-01-28,245,1,91
3716-BDVDB,0,0,69.1,107.76,1,1,0,1,0,2023-08-11,50,1,82
5899-MQZZL,0,1,75.0,1077.84,13,1,0,1,0,2022-09-11,384,1,68
6849-OYAMU,0,0,100.0,2723.7,19,1,0,1,1,2022-03-05,574,1,71
6038-GCYEC,0,1,54.15,1240.25,24,1,1,1,1,2021-10-20,710,1,95
1150-WFARN,0,0,108.75,9310.25,67,1,1,1,1,2018-03-10,2030,1,90
3144-AUDBS,0,0,49.15,312.44,6,1,0,1,0,2023-04-27,156,1,86
5616-PRTNT,1,0,19.4,830.1,20,0,0,0,0,2022-02-06,601,1,86
6688-UZPWD,0,0,102.0,1232.14,11,1,0,1,1,2022-11-09,325,1,88
2839-RFSQE,0,0,20.65,88.12,2,0,0,0,0,2023-08-13,48,1,83
0968-GSIKN,0,1,70.8,101.4,1,1,0,1,0,2023-08-09,52,1,73
1965-DDBWU,0,0,89.05,1639.96,16,1,0,1,1,2022-06-08,479,1,87
9057-SIHCH,0,0,96.6,321.75,3,1,0,1,1,2023-07-18,74,1,72
6771-XWBDM,0,0,104.5,8208.76,57,1,1,1,1,2019-01-04,1730,1,80
8601-QACRS,0,0,50.6,455.45,5,1,0,0,0,2023-05-10,143,1,94
2391-SOORI,1,0,49.35,323.81,4,1,0,1,0,2023-06-15,107,1,83
2645-QTLMB,0,1,94.25,753.35,7,1,0,1,1,2023-03-15,199,1,91
4806-HIPDW,0,0,68.95,90.6,1,1,0,1,0,2023-08-23,38,1,75
8443-ZRDBZ,0,0,76.05,488.66,4,1,0,1,0,2023-06-18,104,1,75
9136-ALYBR,0,0,24.45,24.45,1,1,0,1,0,2023-08-12,49,1,65
7479-NITWS,0,0,89.35,949.73,7,1,1,0,0,2023-03-12,202,1,91
2959-MJHIC,0,0,80.35,437.12,4,1,0,1,0,2023-06-22,100,1,65
5960-WPXQM,0,1,79.05,110.39,1,1,0,1,0,2023-08-22,39,1,80
0684-AOSIH,0,0,95.0,107.04,1,1,0,1,1,2023-08-03,58,1,82
8260-NGFNY,0,1,25.2,25.2,1,1,0,1,0,2023-08-05,56,1,82
1725-IQNIY,0,0,109.75,8383.06,54,1,1,1,1,2019-04-28,1616,1,90
6598-RFFVI,0,0,19.3,59.88,2,0,0,0,0,2023-08-22,39,1,94
8614-VGMMV,0,0,49.1,825.2,15,1,0,1,0,2022-07-11,446,1,86
2930-UOTMB,0,1,65.25,3079.64,31,1,1,0,0,2021-03-11,933,1,68
2533-QVMSK,0,0,94.1,7281.64,61,1,0,1,0,2018-09-28,1828,1,71
8625-AZYZY,0,0,104.65,2614.45,24,1,1,1,1,2021-10-12,718,1,72
9306-CPCBC,0,0,74.25,316.92,3,1,0,1,0,2023-07-12,80,1,94
2656-TABEH,0,0,100.2,533.08,4,1,0,1,1,2023-06-11,111,1,82
2325-ZUSFD,0,0,70.1,6002.35,57,1,0,1,1,2019-01-11,1723,1,81
3932-CMDTD,0,1,105.65,617.7,4,1,1,1,1,2023-06-22,100,1,66
3594-UVONA,0,1,85.95,3418.1,35,1,1,0,1,2020-11-17,1047,1,91
0004-TLHLJ,0,0,73.9,415.45,4,1,1,1,0,2023-06-27,95,1,71
5089-IFSDP,0,0,109.45,7767.97,58,1,1,1,1,2018-12-12,1753,1,89
4817-VYYWS,0,1,100.2,3335.7,30,1,0,1,1,2021-04-26,887,1,90
1396-QWFBJ,0,0,74.05,1672.17,21,1,0,1,0,2022-01-24,614,1,91
5299-SJCZT,0,0,101.55,363.93,3,1,1,1,1,2023-07-20,72,1,73
2898-LSJGD,0,0,55.95,1167.05,21,1,1,0,1,2022-01-13,625,1,74
7359-PTSXY,0,0,45.75,69.99,1,1,0,1,0,2023-08-04,57,1,90
4503-BDXBD,0,0,74.95,1093.14,11,1,0,1,0,2022-11-09,325,1,76
6086-ESGRL,0,0,80.15,84.82,1,1,0,1,1,2023-08-15,46,1,72
3886-CERTZ,0,0,109.25,10351.16,72,1,1,1,1,2017-10-06,2185,1,90
5759-RCVCB,0,1,35.2,108.95,3,1,0,1,0,2023-07-16,76,1,91
6372-RFVNS,0,0,78.8,106.84,1,1,0,1,0,2023-08-23,38,1,87
8938-UMKPI,0,0,106.4,6818.54,47,1,1,0,1,2019-11-10,1420,1,91
0991-BRRFB,0,0,49.4,1250.28,18,1,0,1,0,2022-04-02,546,1,75
6319-IEJWJ,0,0,90.2,2770.35,20,1,0,1,1,2022-02-08,599,1,85
9025-AOMKI,0,0,93.55,799.2,6,1,0,1,1,2023-04-23,160,1,71
5275-SQEIZ,0,0,80.85,95.76,1,1,0,1,1,2023-08-16,45,1,77
7716-YTYHG,0,0,82.05,5179.55,48,1,0,1,1,2019-10-26,1435,1,93
4390-KYULV,0,0,20.55,163.98,3,0,0,0,0,2023-07-15,77,1,90
8945-GRKHX,0,0,78.65,124.74,1,1,0,1,1,2023-08-11,50,1,81
6959-UWKHF,0,0,42.9,46.92,1,1,0,1,0,2023-08-26,35,1,87
3815-SLMEF,0,1,34.25,139.35,3,1,0,1,0,2023-07-19,73,1,88
5154-VEKBL,0,0,58.5,539.85,9,1,1,1,1,2023-01-10,263,1,95
4587-VVTOX,0,1,105.3,709.84,6,1,1,1,1,2023-04-02,181,1,90
4652-NNHNY,0,0,73.85,1571.56,16,1,0,1,0,2022-06-22,465,1,77
8515-OCTJS,0,0,24.75,1185.85,25,0,0,0,0,2021-09-13,747,1,94
5261-QSHQM,0,0,24.45,86.6,4,1,0,1,0,2023-06-17,105,1,70
8868-WOZGU,0,0,105.7,3912.94,28,1,1,0,1,2021-06-08,844,1,72
1334-FJSVR,0,0,24.25,24.25,1,1,0,1,0,2023-08-03,58,1,85
7625-XCQRH,0,0,76.5,1009.55,11,1,0,1,0,2022-11-07,327,1,76
1731-TVIUK,0,0,93.5,391.76,4,1,0,1,1,2023-06-06,116,1,73
0618-XWMSS,0,0,74.9,3308.39,28,1,0,1,0,2021-06-14,838,1,91
2565-JSLRY,0,1,24.05,44.31,1,0,0,0,0,2023-08-19,42,1,67
6689-KXGBO,0,0,50.55,81.51,1,1,0,1,0,2023-08-03,58,1,87
6615-NGGZJ,0,0,100.55,1933.13,14,1,0,1,1,2022-08-08,418,1,72
4255-DDUOU,1,0,20.5,55.07,1,0,0,0,0,2023-08-25,36,1,76
2984-MIIZL,0,0,74.8,350.94,4,1,1,1,0,2023-06-21,101,1,71
5590-YRFJT,0,0,24.45,482.8,20,1,0,1,0,2022-02-13,594,1,94
3677-TNKIO,0,1,71.0,1421.5,14,1,0,1,0,2022-08-09,417,1,95
3329-WDIOK,0,0,50.6,155.35,3,1,0,1,1,2023-07-24,68,1,83
2873-ZLIWT,0,0,84.85,3384.25,40,1,1,1,0,2020-06-14,1203,1,91
3415-TAILE,1,1,65.7,188.89,2,1,0,1,1,2023-08-12,49,1,96
1915-IOFGU,0,0,70.5,111.89,1,1,0,1,0,2023-08-16,45,1,90
3045-XETSH,0,0,94.85,1386.05,10,1,1,1,1,2022-12-01,303,1,90
7239-HZZCX,0,1,19.75,49.08,1,0,0,0,0,2023-08-18,43,1,91
7683-CBDKJ,1,0,65.45,1576.0,14,1,0,1,0,2022-08-13,413,1,90
0628-CNQRM,0,0,67.5,1979.65,22,1,1,1,0,2021-12-26,643,1,76
7665-TOALD,0,1,69.6,83.79,1,1,0,1,0,2023-08-13,48,1,79
0112-QWPNC,0,0,84.35,5997.3,49,1,1,1,1,2019-09-12,1479,1,73
2777-PHDEI,0,1,78.05,117.46,1,1,0,0,0,2023-08-04,57,1,91
1196-AMORA,0,0,73.6,786.49,7,1,0,1,0,2023-03-26,188,1,87
4282-YMKNA,0,0,74.75,854.92,9,1,0,1,0,2023-01-07,266,1,82
5356-RHIPP,0,0,20.2,65.69,1,0,0,0,0,2023-08-12,49,1,81
0746-JTRFU,0,1,25.05,56.35,2,1,0,1,0,2023-08-07,54,1,77
4628-CTTLA,0,1,39.3,2191.45,57,1,0,0,0,2019-01-25,1709,1,66
2876-VBBBL,0,0,20.25,30.96,1,0,0,0,0,2023-08-16,45,1,85
6834-NXDCA,0,0,23.9,300.8,13,1,0,1,0,2022-09-05,390,1,82
5597-GLBUC,0,0,85.45,108.42,1,1,1,1,0,2023-08-21,40,1,95
2748-MYRVK,0,1,99.9,6664.94,63,1,0,1,1,2018-07-03,1915,1,71
4822-YCXMX,0,0,84.8,2251.2,25,1,0,1,1,2021-09-02,758,1,70
9821-POOTN,0,0,75.2,4272.65,35,1,0,1,0,2020-11-28,1036,1,94
6559-ILWKJ,0,0,49.35,3615.25,71,1,0,0,1,2017-11-14,2146,1,95
4229-CZMLL,0,0,74.9,507.72,6,1,0,1,0,2023-04-05,178,1,87
3663-MITLP,0,0,101.25,1709.55,15,1,1,1,1,2022-07-08,449,1,85
9025-ZRPVR,0,0,18.95,633.26,9,0,0,0,0,2023-01-06,267,1,78
3285-UCQVC,0,0,28.6,973.55,37,1,0,1,0,2020-09-07,1118,1,82
3737-GCSPV,0,0,96.2,1517.73,11,1,0,1,0,2022-11-07,327,1,92
4088-YLDSU,0,1,104.15,6326.6,55,1,1,1,1,2019-03-07,1668,1,86
5797-APWZC,0,0,90.6,122.28,1,1,0,1,1,2023-08-26,35,1,92
3683-QKIUE,0,0,50.8,419.51,6,1,0,1,0,2023-04-26,157,1,88
4228-ZGYUW,0,0,90.05,447.06,4,1,0,0,1,2023-06-16,106,1,91
3519-ZKXGG,0,0,75.85,389.62,3,1,0,1,0,2023-07-16,76,1,79
6416-TVAIH,0,0,68.5,99.12,1,1,0,1,0,2023-08-21,40,1,89
5108-ADXWO,0,0,73.5,1219.43,11,1,0,1,0,2022-11-06,328,1,75
3066-RRJIO,0,1,69.95,82.99,1,1,0,1,0,2023-08-09,52,1,65
6715-OFDBP,0,0,70.05,417.7,5,1,1,1,1,2023-05-20,133,1,84
1567-DSCIC,0,0,94.0,964.77,8,1,1,1,0,2023-02-23,219,1,71
2150-UWTFY,1,1,61.15,2447.61,22,1,1,0,0,2021-12-10,659,1,87
2683-BPJSO,0,0,84.45,3289.83,29,1,0,1,0,2021-05-24,859,1,91
2157-MXBJS,0,1,75.3,1525.31,13,1,1,1,1,2022-09-07,388,1,89
1087-UDSIH,0,0,19.6,99.59,3,0,0,0,0,2023-07-22,70,1,81
5445-PZWGX,0,0,102.0,7140.21,62,1,0,0,1,2018-08-12,1875,1,87
9170-CCKOU,0,0,90.2,1659.17,17,1,1,1,0,2022-05-06,512,1,91
1043-YCUTE,0,1,25.15,2066.35,56,0,0,0,0,2019-02-13,1690,1,79
3814-MLAXC,0,0,79.85,2919.68,31,1,0,1,0,2021-03-04,940,1,67
1226-UDFZR,0,1,49.6,157.26,2,1,0,1,0,2023-08-20,41,1,78
5442-UTCVD,0,0,91.85,388.21,3,1,1,1,1,2023-07-13,79,1,91
7734-DBOAI,1,0,40.1,50.1,1,1,0,0,0,2023-08-04,57,1,93
2114-MGINA,0,0,89.8,1273.3,14,1,0,1,1,2022-08-06,420,1,81
4489-SNOJF,1,1,72.25,3453.0,35,1,1,1,0,2020-11-27,1037,1,83
2187-LZGPL,0,0,40.1,293.3,7,1,0,1,1,2023-03-06,208,1,68
9019-QVLZD,0,0,79.55,121.68,1,1,0,0,0,2023-08-27,34,1,81
3707-LRWZD,0,0,84.05,4070.17,32,1,0,1,0,2021-02-27,945,1,68
1455-ESIQH,0,0,89.1,105.16,1,1,0,1,1,2023-08-17,44,1,79
2979-SXESE,0,0,94.4,2045.63,17,1,1,1,0,2022-05-23,495,1,66
4013-TLDHQ,0,0,78.25,1875.89,19,1,1,1,0,2022-03-24,555,1,72
6121-VZNQB,0,0,19.1,53.89,1,0,0,0,0,2023-08-28,33,1,84
6996-KNSML,0,1,74.9,110.15,1,1,1,1,0,2023-08-05,56,1,73
2592-SEIFQ,0,0,24.75,66.95,3,1,0,1,0,2023-07-04,88,1,69
8642-GVWRF,0,1,79.7,222.72,2,1,1,1,0,2023-08-05,56,1,65
3400-ESFUW,0,1,57.55,3590.4,55,1,0,0,0,2019-03-06,1669,1,69
2057-ZBLPD,0,0,86.5,2695.32,21,1,0,1,1,2022-01-22,616,1,72
