Customer ID,Dependents,Under 30,Monthly Charge,Total Revenue,Tenure in Months,Internet Service,Device Protection Plan,Unlimited Data,Streaming Movies,Contract Date,Contract Period,Churn Label,Churn Score,Forecast Period
3537-RYBHH,0,0,67.45,5450.19,47,1,1,1,0,2019-11-08,1422,0,67,1407.0
0523-VNGTF,0,0,50.5,2566.3,52,1,1,1,0,2019-06-21,1562,0,70,1481.0
7105-MXJLL,0,0,60.7,2042.52,26,1,1,1,1,2021-08-22,769,0,68,846.0
7064-FRRSW,0,0,99.0,5026.11,48,1,0,1,1,2019-10-21,1440,0,78,1205.0
1636-NTNCO,0,0,50.95,207.35,4,1,0,1,1,2023-06-08,114,0,33,86.0
3219-JQRSL,0,0,89.1,8112.08,72,1,1,1,1,2017-10-16,2175,0,39,2107.0
1845-CSBRZ,1,0,85.35,2845.78,22,1,0,1,0,2021-12-27,642,0,49,700.0
3723-BFBGR,0,0,54.8,1609.14,24,1,0,0,0,2021-10-24,706,0,25,718.0
5692-ICXLW,0,0,90.7,4393.16,31,1,0,0,0,2021-03-19,925,0,60,981.0
7020-OZKXZ,0,0,75.5,862.04,9,1,1,1,0,2023-01-08,265,0,30,253.0
0308-GIQJT,0,0,105.75,7815.95,71,1,0,1,1,2017-11-24,2136,0,54,1884.0
8775-ERLNB,0,0,74.3,92.14,1,1,0,1,0,2023-08-28,33,0,47,37.0
8309-IEYJD,0,0,70.6,133.21,1,1,0,0,0,2023-08-05,56,0,25,43.0
7361-YPXFS,0,0,64.45,2223.76,28,1,1,1,0,2021-06-04,848,0,37,734.0
6557-BZXLQ,0,0,69.65,1409.7,16,1,0,1,0,2022-06-17,470,0,63,424.0
4832-VRBMR,0,0,103.15,7874.7,65,1,1,1,1,2018-05-18,1961,0,51,1789.0
7901-TBKJX,0,0,101.05,5894.64,56,1,1,0,1,2019-02-14,1689,0,65,1445.0
9919-FZDED,0,0,84.1,7227.25,72,1,1,1,1,2017-10-16,2175,0,63,1548.0
7206-PQBBZ,0,0,70.2,1103.32,11,1,0,1,0,2022-11-14,320,0,29,337.0
4079-VTGLK,0,0,74.85,3396.75,30,1,1,1,1,2021-04-05,908,0,27,1239.0
2931-VUVJN,0,0,94.05,6643.16,59,1,1,0,0,2018-11-18,1777,0,30,1705.0
2878-RMWXY,0,0,102.65,9602.3,72,1,1,1,1,2017-10-27,2164,0,66,1841.0
7375-WMVMT,0,0,95.5,6794.48,71,1,1,1,1,2017-11-25,2135,0,80,1585.0
7622-FWGEW,0,0,85.65,6598.53,56,1,1,1,1,2019-02-13,1690,0,70,1690.0
0380-NEAVX,0,0,99.85,4533.15,34,1,1,1,1,2020-12-09,1025,0,71,1278.0
8495-LJDFO,0,0,108.95,8574.34,64,1,1,1,1,2018-06-05,1943,0,26,1809.0
1302-UHBDD,0,0,89.95,2617.65,20,1,0,1,1,2022-02-02,605,0,33,821.0
3597-YASZG,0,0,104.45,10103.15,70,1,0,1,1,2017-12-21,2109,0,27,1988.0
3420-ZDBMA,0,0,71.45,457.25,5,1,0,1,0,2023-05-14,139,0,36,127.0
3398-GCPMU,0,0,89.55,6864.29,72,1,1,1,1,2017-10-07,2184,0,25,1648.0
1013-QCWAM,0,0,100.8,8542.71,66,1,0,1,1,2018-04-20,1989,0,32,1896.0
0336-PIKEI,0,0,74.4,5880.19,72,1,1,0,0,2017-10-26,2165,0,58,1673.0
7322-OCWHC,0,0,93.05,6831.53,72,1,1,1,0,2017-10-23,2168,0,39,1619.0
5732-IKGQH,0,0,104.45,7509.25,52,1,1,1,1,2019-06-02,1581,0,78,1654.0
0093-EXYQL,0,0,91.55,5439.2,40,1,0,1,1,2020-06-28,1189,0,59,1294.0
9168-INPSZ,0,0,104.15,5412.17,44,1,1,1,1,2020-02-20,1318,0,32,1396.0
0015-UOCOJ,0,0,48.2,414.06,7,1,0,1,0,2023-03-26,188,0,34,190.0
5334-AFQJB,0,0,25.1,1960.54,72,0,0,0,0,2017-10-15,2176,0,74,1540.0
2754-SDJRD,0,0,100.15,1227.43,8,1,0,1,1,2023-02-22,220,0,42,277.0
1465-LNTLJ,0,0,64.4,786.26,8,1,1,1,1,2023-02-03,239,0,78,270.0
4706-DGAHW,0,0,45.2,94.54,1,1,0,1,0,2023-08-20,41,0,44,47.0
8552-OBVRU,1,0,104.5,5711.25,48,1,1,1,1,2019-10-14,1447,0,71,1342.0
9776-OJUZI,0,0,95.45,8329.95,65,1,1,1,0,2018-05-18,1961,0,62,1911.0
0869-PAPRP,0,0,85.7,3269.24,26,1,1,1,0,2021-08-09,782,0,23,930.0
4238-JSSWH,0,0,102.05,5032.1,35,1,1,1,1,2020-11-05,1059,0,35,1267.0
9121-PHQSR,0,0,85.05,2165.71,16,1,0,1,0,2022-06-26,461,0,80,628.0
9796-MVYXX,0,0,39.7,692.35,14,1,1,1,0,2022-08-12,414,0,47,461.0
7268-IGMFD,0,0,93.9,1778.46,18,1,1,1,0,2022-04-11,537,0,47,439.0
0013-SMEOE,0,0,109.7,8611.41,71,1,1,1,1,2017-11-27,2133,0,26,1833.0
2573-GYRUU,0,0,91.05,5579.87,48,1,1,1,1,2019-10-15,1446,0,60,1222.0
6486-LHTMA,0,0,90.7,4207.56,31,1,1,1,0,2021-03-12,932,0,34,1006.0
4083-BFNYK,0,0,95.0,5554.41,38,1,0,0,1,2020-08-24,1132,0,71,1191.0
1089-HDMKP,1,0,54.55,731.71,11,1,0,1,0,2022-11-26,308,0,40,341.0
0141-YEAYS,0,0,86.45,2481.24,27,1,1,1,0,2021-07-21,801,0,77,715.0
9603-OAIHC,0,0,70.05,73.02,1,1,0,1,0,2023-08-02,59,0,51,49.0
8406-LNMHF,0,0,82.95,5151.54,59,1,1,1,0,2018-11-22,1773,0,61,1320.0
0023-UYUPN,0,0,25.2,2877.8,50,0,0,0,0,2019-08-01,1521,0,61,1772.0
6360-SVNWV,0,0,73.55,3566.53,31,1,0,1,0,2021-03-21,923,0,39,1069.0
9050-IKDZA,0,0,81.5,212.45,2,1,0,1,0,2023-08-03,58,0,59,60.0
1197-BVMVG,0,0,74.45,311.61,4,1,0,1,0,2023-06-25,97,0,50,89.0
5198-EFNBM,0,0,90.65,7857.14,57,1,1,1,0,2019-01-11,1723,0,23,1947.0
7516-GMHUV,0,0,105.05,7208.3,50,1,1,1,1,2019-08-17,1505,0,40,1638.0
6614-YWYSC,0,0,25.0,2669.29,61,0,0,0,0,2018-09-05,1851,0,78,2080.0
8735-SDUFN,0,0,24.3,2403.66,72,0,0,0,0,2017-10-10,2181,0,55,1428.0
7016-NVRIC,0,0,90.1,3585.57,29,1,1,1,1,2021-05-01,882,0,55,1026.0
9825-YCXWZ,0,0,101.1,4615.21,41,1,1,1,1,2020-05-07,1241,0,38,1146.0
2000-DHJUY,0,0,92.2,7781.35,70,1,1,1,1,2017-12-23,2107,0,44,1892.0
9796-BPKIW,0,0,69.95,902.94,8,1,0,1,0,2023-02-06,236,0,47,282.0
9137-NOQKA,0,0,19.2,51.26,2,0,0,0,0,2023-08-17,44,0,24,56.0
7748-UMTRK,1,0,101.3,4097.1,30,1,0,1,1,2021-04-25,888,0,34,938.0
6463-MVYRY,0,0,69.85,4643.11,57,1,1,1,0,2019-01-03,1731,0,72,1436.0
4526-ZJJTM,0,0,88.4,2677.15,25,1,1,1,1,2021-09-19,741,0,51,655.0
5315-CKEQK,1,0,51.0,1593.68,28,1,0,0,0,2021-06-05,847,0,44,792.0
0907-HQNTS,0,0,113.0,11221.6,70,1,1,1,1,2017-12-03,2127,0,47,1999.0
8250-ZNGGW,0,0,59.9,527.8,5,1,0,0,0,2023-05-08,145,0,35,191.0
8166-ORCHU,0,0,93.55,4525.32,33,1,0,1,1,2021-01-15,988,0,21,1134.0
1855-CFULU,0,0,20.05,259.37,4,0,0,0,0,2023-06-03,119,0,20,191.0
8628-MFKAX,0,0,116.75,9339.05,72,1,1,1,1,2017-10-13,2178,0,68,2014.0
9508-ILZDG,0,0,96.35,3674.07,34,1,0,1,0,2020-12-19,1015,0,32,1130.0
6128-AQBMT,0,0,53.95,2215.4,41,1,1,1,1,2020-05-26,1222,0,46,1238.0
4295-YURET,1,0,72.6,4556.43,56,1,0,0,1,2019-02-28,1675,0,79,1444.0
7693-QPEFS,0,0,72.95,6023.63,52,1,0,1,0,2019-06-21,1562,0,72,1717.0
0924-BJCRC,0,0,89.45,6785.4,60,1,0,0,1,2018-10-24,1802,0,44,1719.0
5533-NHFRF,0,0,44.4,265.8,7,1,0,1,1,2023-03-02,212,0,77,116.0
4360-QRAVE,0,0,36.65,1315.0,37,1,1,1,0,2020-09-23,1102,0,72,993.0
8433-WPJTV,1,0,103.9,6869.8,65,1,1,1,1,2018-05-07,1972,0,75,1582.0
5387-ASZNZ,0,0,63.85,6582.03,66,1,0,1,0,2018-04-15,1994,0,80,1883.0
2277-DJJDL,0,0,99.0,6791.9,60,1,0,0,1,2018-10-14,1812,0,40,1645.0
6963-EZQEE,0,0,88.55,9172.3,70,1,1,1,1,2017-12-24,2106,0,37,2040.0
2452-KDRRH,0,0,101.4,9444.0,67,1,1,1,1,2018-03-17,2023,0,28,1761.0
5248-RPYWW,1,0,90.15,7427.81,72,1,1,1,1,2017-10-23,2168,0,49,1883.0
7923-IYJWY,0,0,116.1,10865.37,67,1,1,0,1,2018-03-12,2028,0,60,2125.0
1658-TJVOA,0,0,74.1,526.92,6,1,0,1,0,2023-04-05,178,0,79,166.0
0674-DGMAQ,0,0,93.5,4364.08,32,1,1,1,1,2021-02-16,956,0,77,1078.0
2761-XECQW,0,0,43.35,371.4,8,1,1,1,1,2023-02-20,222,0,68,214.0
8059-UDZFY,1,0,105.35,3885.8,33,1,1,1,1,2021-01-03,1000,0,58,987.0
7740-BTPUX,0,0,113.6,7002.75,55,1,1,1,1,2019-03-13,1662,0,56,1761.0
8648-PFRMP,0,0,46.35,672.7,14,1,0,1,1,2022-08-28,398,0,44,411.0
8996-ZROXE,0,0,53.5,4656.88,57,1,1,1,0,2019-01-23,1711,0,58,1508.0
2207-QPJED,0,0,90.0,3948.95,37,1,1,1,0,2020-09-15,1110,0,62,1130.0
0516-QREYC,0,0,20.3,901.31,24,0,0,0,0,2021-10-01,729,0,71,571.0
3865-QBWSJ,1,0,80.45,4877.59,38,1,0,1,0,2020-08-03,1153,0,41,1246.0
5857-TYBCJ,0,0,89.2,4684.8,44,1,1,1,0,2020-02-18,1320,0,36,1218.0
4176-RELJR,0,0,25.1,2656.38,67,0,0,0,0,2018-03-14,2026,0,26,2000.0
7924-GJZFI,0,0,69.3,2777.85,25,1,0,1,0,2021-09-18,742,0,50,1010.0
5897-ZYEKH,0,0,105.6,7910.12,67,1,0,1,1,2018-03-25,2015,0,45,1784.0
5456-ITGIC,0,0,64.45,4641.1,72,1,1,1,1,2017-10-04,2187,0,68,1432.0
8070-AAWZP,0,0,34.25,828.2,24,1,1,1,0,2021-10-24,706,0,63,846.0
6860-YRJZP,0,0,74.05,1036.38,9,1,0,1,0,2023-01-21,252,0,51,351.0
9391-DXGGG,0,0,89.15,5547.91,44,1,1,1,1,2020-02-06,1332,0,27,1345.0
9844-FELAJ,1,0,107.9,8153.85,70,1,1,0,1,2017-12-15,2115,0,53,1961.0
8395-ETZKQ,1,0,19.5,3583.07,68,0,0,0,0,2018-02-18,2050,0,51,2043.0
8336-TAVKX,0,0,78.45,6821.29,72,1,1,1,1,2017-10-04,2187,0,71,1788.0
0581-BXBUB,0,0,72.75,460.43,4,1,0,1,0,2023-06-20,102,0,50,99.0
5150-ITWWB,0,0,94.85,449.09,3,1,0,1,1,2023-07-02,90,0,40,108.0
9281-OFDMF,0,0,90.7,4195.59,39,1,0,1,1,2020-07-16,1171,0,39,950.0
7636-OWBPG,0,0,29.35,342.22,12,1,0,1,0,2022-10-03,362,0,27,348.0
0549-CYCQN,0,0,79.6,5228.89,51,1,0,1,0,2019-07-24,1529,0,59,1326.0
0928-JMXNP,0,0,29.9,118.25,4,1,1,1,0,2023-06-01,121,0,46,132.0
3629-ZNKXA,0,0,101.8,2108.72,17,1,1,0,1,2022-05-26,492,0,53,614.0
4827-LTQRJ,1,0,110.6,10139.93,66,1,0,1,1,2018-04-27,1982,0,67,1829.0
0136-IFMYD,0,0,109.95,8904.54,69,1,1,1,1,2018-01-17,2082,0,63,1884.0
5144-TVGLP,0,0,94.75,5391.66,38,1,0,1,1,2020-08-25,1131,0,71,1468.0
9659-ZTWSM,0,0,107.35,7531.53,66,1,1,1,1,2018-04-16,1993,0,53,1546.0
2195-VVRJF,0,0,59.1,1083.14,18,1,0,1,1,2022-04-11,537,0,30,290.0
1125-SNVCK,0,0,43.8,3832.45,49,1,0,1,0,2019-09-08,1483,0,68,1908.0
2545-EBUPK,0,0,84.05,229.85,2,1,0,1,1,2023-08-06,55,0,72,46.0
2172-EJXVF,0,0,105.9,9433.61,71,1,1,0,1,2017-11-14,2146,0,60,1970.0
8659-HDIYE,0,0,74.65,6595.11,64,1,1,1,1,2018-06-10,1938,0,58,1968.0
4680-KUTAJ,0,0,55.6,596.51,11,1,0,1,0,2022-11-20,314,0,80,218.0
2883-ILGWO,0,0,104.9,7833.1,57,1,0,0,1,2019-01-10,1724,0,75,1725.0
1167-OYZJF,0,0,20.05,4565.37,67,0,0,0,0,2018-03-18,2022,0,76,1910.0
4806-DXQCE,0,0,113.65,10167.59,70,1,1,1,1,2017-12-16,2114,0,46,2172.0
5996-NRVXR,0,0,98.15,4694.91,40,1,1,1,0,2020-06-12,1205,0,53,1184.0
0100-DUVFC,0,0,104.8,10067.14,70,1,1,1,1,2017-12-23,2107,0,57,2033.0
5397-TUPSH,0,0,70.95,6411.97,65,1,0,1,0,2018-05-15,1964,0,30,1985.0
6773-LQTVT,1,0,35.65,1000.08,29,1,1,1,0,2021-05-15,868,0,46,856.0
9402-ORRAH,0,0,91.5,1945.19,15,1,0,1,1,2022-07-14,443,0,41,447.0
4840-ORQXB,0,0,104.75,7352.67,56,1,1,1,1,2019-02-16,1687,0,35,1598.0
3982-DQLUS,1,0,85.75,6279.56,65,1,0,1,0,2018-05-10,1969,0,21,1322.0
3756-VNWDH,0,0,100.75,8759.85,65,1,0,1,1,2018-05-23,1956,0,66,1923.0
2921-XWDJH,0,0,83.45,3252.13,38,1,0,1,1,2020-08-21,1135,0,49,895.0
9799-CAYJJ,0,0,69.3,219.04,2,1,0,1,0,2023-08-04,57,0,58,65.0
6814-ZPWFQ,0,0,25.0,1419.31,51,0,0,0,0,2019-07-14,1539,0,49,1365.0
5019-GQVCR,0,0,84.85,4024.43,43,1,0,1,0,2020-03-12,1297,0,56,1097.0
2880-FPNAE,0,0,74.2,154.68,2,1,1,1,0,2023-08-04,57,0,32,45.0
1568-BEKZM,0,0,90.05,7178.3,70,1,1,1,1,2017-12-06,2124,0,47,1882.0
2045-BMBTJ,0,0,59.45,1884.65,33,1,1,1,1,2021-01-18,985,0,30,748.0
6741-EGCBI,0,0,90.5,2717.05,30,1,0,1,1,2021-04-22,891,0,53,599.0
1730-ZMAME,0,0,79.5,4220.84,32,1,0,1,1,2021-02-19,953,0,24,1070.0
5913-INRQV,0,0,90.15,4029.46,34,1,0,1,0,2020-12-17,1017,0,38,1079.0
6185-TASNN,0,0,46.3,57.81,1,1,0,1,0,2023-08-10,51,0,65,50.0
1925-LFCZZ,0,0,50.05,2743.45,55,1,1,1,1,2019-03-22,1653,0,70,1680.0
8707-RMEZH,0,0,87.3,8439.5,69,1,0,1,1,2018-01-06,2093,0,69,2087.0
9373-WSLOY,0,0,50.0,1750.85,33,1,1,1,0,2021-01-13,990,0,65,717.0
9819-FBNSV,0,0,72.25,3446.43,37,1,0,1,0,2020-09-02,1123,0,20,1088.0
9544-PYPSJ,1,0,96.1,9006.47,62,1,1,0,1,2018-08-06,1881,0,37,1627.0
3878-AVSOQ,0,0,71.25,98.85,1,1,0,0,0,2023-08-23,38,0,49,55.0
3258-SYSWS,0,0,113.8,9622.04,72,1,1,1,1,2017-10-18,2173,0,56,2098.0
0512-FLFDW,0,0,100.5,7689.8,60,1,1,1,1,2018-10-06,1820,0,34,1789.0
2107-FBPTK,0,0,104.1,4379.0,30,1,1,1,1,2021-04-16,897,0,59,997.0
1016-DJTSV,0,0,69.7,907.65,8,1,0,1,0,2023-02-11,231,0,20,295.0
5699-BNCAS,0,0,24.65,2104.0,71,0,0,0,0,2017-11-16,2144,0,73,1339.0
2900-PHPLN,0,0,19.55,2575.05,70,0,0,0,0,2017-12-25,2105,0,22,1468.0
4039-PIMHX,0,0,49.8,2480.23,49,1,0,1,0,2019-09-24,1467,0,37,1330.0
7826-VVKWT,1,0,96.55,2762.17,24,1,1,1,1,2021-10-27,703,0,73,894.0
5288-AHOUP,0,0,78.5,1331.58,11,1,0,1,1,2022-11-06,328,0,51,383.0
7134-HBPBS,0,0,108.1,9708.69,72,1,1,1,1,2017-10-26,2165,0,71,1913.0
4415-WNGVR,0,0,79.2,1409.65,12,1,1,0,1,2022-10-07,358,0,42,434.0
1309-XGFSN,1,0,80.85,4445.63,52,1,1,1,1,2019-06-23,1560,0,76,1187.0
0650-BWOZN,0,0,73.55,1494.63,18,1,0,1,0,2022-04-27,521,0,66,467.0
4304-XUMGI,1,0,75.15,5467.45,50,1,1,1,1,2019-08-24,1498,0,34,1467.0
9481-IEBZY,0,0,112.9,10263.1,72,1,1,0,1,2017-10-19,2172,0,29,1959.0
1080-BWSYE,0,0,25.65,3624.32,64,0,0,0,0,2018-06-22,1926,0,36,1898.0
3786-WOVKF,0,0,106.85,8342.6,72,1,0,0,1,2017-10-13,2178,0,58,1514.0
5816-SCGFC,0,0,51.3,496.42,7,1,0,1,0,2023-03-22,192,0,46,183.0
9278-VZKCD,0,0,109.1,5861.67,52,1,1,1,1,2019-06-06,1577,0,49,1431.0
8261-GWDBQ,0,0,116.05,7169.5,60,1,1,1,1,2018-10-25,1801,0,77,1575.0
6173-GOLSU,0,0,94.65,6561.4,67,1,0,1,1,2018-03-24,2016,0,47,1629.0
8720-RQSBJ,0,0,44.0,72.67,1,1,0,1,0,2023-08-22,39,0,46,56.0
7225-CBZPL,0,0,94.8,2353.38,17,1,0,1,1,2022-05-16,502,0,49,545.0
3692-JHONH,0,0,106.5,7154.33,52,1,1,0,1,2019-06-01,1582,0,57,1781.0
1200-TUZHR,0,0,85.2,1052.79,8,1,0,1,1,2023-02-24,218,0,53,327.0
7130-CTCUS,0,0,54.55,1393.58,16,1,0,1,0,2022-06-09,478,0,34,669.0
0420-HLGXF,0,0,99.75,4427.17,39,1,1,1,1,2020-07-26,1161,0,58,988.0
3657-COGMW,0,0,108.1,6411.82,52,1,1,1,1,2019-06-04,1579,0,69,1535.0
4334-HOWRP,0,0,64.95,4576.0,72,1,1,0,1,2017-10-05,2186,0,78,1437.0
4098-NAUKP,1,0,84.65,7064.68,68,1,1,1,0,2018-02-08,2060,0,72,1856.0
3308-JSGML,0,0,64.05,3886.85,59,1,1,1,1,2018-11-21,1774,0,49,1299.0
6199-IWKGC,0,0,100.25,5741.01,46,1,0,1,1,2019-12-18,1382,0,59,1443.0
2675-DHUTR,0,0,98.9,7585.08,58,1,0,1,1,2018-12-20,1745,0,21,2044.0
7446-YPODE,0,0,60.25,1314.58,11,1,0,0,0,2022-11-07,327,0,23,424.0
9522-BNTHX,0,0,56.25,1765.95,34,1,1,1,1,2020-12-07,1027,0,32,774.0
0531-ZZJWQ,0,0,74.0,6411.9,55,1,0,1,0,2019-03-15,1660,0,54,1940.0
2688-BHGOG,0,0,79.55,952.2,9,1,0,0,1,2023-01-17,256,0,76,252.0
0916-QOFDP,1,0,95.8,1547.76,14,1,0,1,1,2022-08-11,415,0,29,420.0
8910-LEDAG,0,0,71.55,2868.67,34,1,0,1,0,2020-12-27,1007,0,72,1008.0
3452-GWUIN,0,0,94.95,2132.08,19,1,0,1,1,2022-03-13,566,0,40,528.0
7278-CKDNC,0,0,80.5,3195.57,24,1,0,1,0,2021-10-23,707,0,40,933.0
8450-UYIBU,0,0,39.85,1434.6,35,1,1,1,0,2020-11-27,1037,0,60,1105.0
3836-FZSDJ,0,0,24.85,3476.49,71,0,0,0,0,2017-11-09,2151,0,53,2272.0
0187-QSXOE,0,0,89.0,899.24,7,1,0,1,1,2023-03-15,199,0,36,242.0
7733-UDMTP,0,0,55.0,3094.05,57,1,1,1,1,2019-01-24,1710,0,76,1563.0
6904-JLBGY,0,0,117.35,9511.93,72,1,1,1,1,2017-10-10,2181,0,71,2046.0
6917-YACBP,0,0,89.75,7005.53,59,1,1,1,0,2018-11-24,1771,0,70,2054.0
4223-WOZCM,0,0,49.95,183.04,2,1,1,1,0,2023-08-27,34,0,78,60.0
5917-RYRMG,0,0,19.8,1416.18,32,0,0,0,0,2021-02-10,962,0,78,990.0
8224-DWCKX,0,0,73.3,1348.85,12,1,0,1,0,2022-10-22,343,0,38,385.0
1768-HNVGJ,0,0,70.05,3893.15,45,1,0,1,1,2020-01-05,1364,0,43,1243.0
4395-PZMSN,0,0,85.55,500.4,5,1,0,1,1,2023-05-26,127,0,48,138.0
5446-DKWYW,1,0,65.2,6362.96,61,1,1,1,0,2018-09-11,1845,0,30,1780.0
8107-KNCIM,0,0,75.1,1649.79,14,1,0,1,0,2022-08-11,415,0,66,529.0
5451-YHYPW,0,0,115.75,11795.78,72,1,1,0,1,2017-10-17,2174,0,50,2243.0
7629-WFGLW,0,0,95.65,6096.84,56,1,1,1,0,2019-02-08,1695,0,20,1514.0
8818-DOPVL,0,0,104.45,6720.89,46,1,1,1,1,2019-12-08,1392,0,76,1647.0
7044-YAACC,0,0,70.2,273.72,4,1,0,1,0,2023-06-13,109,0,53,59.0
8189-XRIKE,0,0,90.95,3882.64,32,1,0,1,1,2021-02-22,950,0,52,1002.0
3740-RLMVT,0,0,60.95,6920.9,67,1,0,1,0,2018-03-13,2027,0,41,1774.0
2186-QZEYA,0,0,58.55,1943.37,29,1,0,1,0,2021-05-16,867,0,30,558.0
5599-HVLTW,0,0,80.35,1128.15,14,1,1,1,0,2022-08-02,424,0,39,319.0
9208-OLGAQ,0,0,84.95,1971.49,18,1,1,0,1,2022-04-14,534,0,74,625.0
3244-CQPHU,0,0,110.1,8718.53,72,1,0,1,1,2017-10-12,2179,0,57,1890.0
2674-MLXMN,0,0,99.65,9387.38,71,1,0,1,1,2017-11-07,2153,0,77,1922.0
9708-HPXWZ,0,0,45.4,214.75,5,1,1,1,0,2023-05-06,147,0,68,111.0
5792-JALQC,0,0,59.85,4852.09,52,1,1,1,0,2019-06-23,1560,0,71,1521.0
2675-OTVVJ,0,0,89.45,4203.93,31,1,0,1,0,2021-03-19,925,0,68,1047.0
0537-QYZZN,1,0,79.85,1955.19,24,1,0,1,0,2021-10-15,715,0,36,569.0
3340-QBBFM,0,0,54.1,3689.52,36,1,1,1,0,2020-10-03,1092,0,48,1641.0
2277-VWCNI,0,0,48.75,304.37,4,1,0,1,0,2023-06-03,119,0,25,129.0
7576-JMYWV,1,0,110.2,5911.42,46,1,0,1,1,2019-12-04,1396,0,55,1160.0
5227-JSCFE,0,0,46.35,3334.76,71,1,1,1,0,2017-11-25,2135,0,28,2089.0
1608-GMEWB,0,0,93.9,4904.5,45,1,0,1,1,2020-01-20,1349,0,58,1280.0
2665-NPTGL,0,0,98.1,2951.69,26,1,1,1,1,2021-08-13,778,0,38,709.0
0442-ZXKVS,0,0,115.6,8791.39,54,1,1,1,1,2019-04-21,1623,0,45,2111.0
0575-CUQOV,0,0,97.95,6890.0,60,1,1,1,1,2018-10-01,1825,0,29,1623.0
5329-KRDTM,0,0,77.35,7821.21,72,1,1,1,0,2017-10-03,2188,0,29,2195.0
0707-HOVVN,0,0,75.5,8521.55,70,1,1,1,0,2017-12-04,2126,0,62,2221.0
9518-XXBXE,0,0,75.3,971.75,10,1,0,1,0,2022-12-22,282,0,41,296.0
0423-UDIJQ,0,0,49.2,511.89,9,1,0,1,0,2023-01-22,251,0,22,223.0
9029-FEGVJ,0,0,79.3,2639.44,32,1,1,1,0,2021-02-23,949,0,27,950.0
8999-XXGNS,0,0,105.75,9016.65,72,1,1,0,1,2017-10-17,2174,0,53,1856.0
0471-ARVMX,0,0,104.85,7722.78,62,1,1,1,1,2018-08-07,1880,0,68,1692.0
7524-VRLPL,0,0,74.1,5952.84,69,1,1,1,1,2018-01-04,2095,0,34,1580.0
4884-TVUQF,0,0,101.3,7882.33,57,1,1,1,1,2019-01-26,1708,0,48,1619.0
8065-BVEPF,0,0,99.1,7681.1,65,1,1,1,1,2018-05-05,1974,0,52,1936.0
6350-XFYGW,0,0,94.75,498.4,4,1,1,1,1,2023-06-19,103,0,44,101.0
8755-IWJHN,0,0,95.35,9825.79,69,1,1,1,1,2018-01-25,2074,0,21,1988.0
4480-QQRHC,0,0,74.05,617.59,8,1,1,1,0,2023-02-24,218,0,79,219.0
0929-PECLO,0,0,89.6,8172.2,63,1,1,1,1,2018-07-09,1909,0,38,2057.0
9470-YFUYI,0,0,71.0,5817.95,71,1,0,1,0,2017-11-19,2141,0,55,1606.0
7402-EYFXX,0,0,93.6,3055.14,26,1,0,1,1,2021-08-08,783,0,54,752.0
1986-PHGZF,0,0,58.4,1817.02,18,1,0,1,0,2022-04-22,526,0,54,638.0
8024-XNAFQ,0,0,107.4,10003.07,72,1,1,1,1,2017-10-02,2189,0,56,2200.0
2988-GBIVW,0,0,90.85,9165.1,70,1,0,1,1,2017-12-23,2107,0,64,1761.0
5956-YHHRX,0,0,104.35,2924.96,21,1,1,0,1,2022-01-07,631,0,22,638.0
6008-NAIXK,0,0,55.45,2966.95,54,1,1,1,1,2019-04-12,1632,0,58,1545.0
4007-NHVHI,0,0,96.85,7833.17,56,1,0,1,1,2019-02-21,1682,0,57,1758.0
8979-CAMGB,0,0,102.1,7332.58,64,1,1,1,1,2018-06-06,1942,0,47,1704.0
7813-ZGGAW,0,0,96.6,3353.8,31,1,1,1,0,2021-03-25,919,0,40,1049.0
6583-KQJLK,0,0,94.65,1852.65,15,1,0,1,1,2022-07-19,438,0,70,423.0
6139-ZZRBQ,0,0,20.05,1517.41,64,0,0,0,0,2018-06-14,1934,0,44,985.0
7594-LZNWR,0,0,69.15,2736.14,34,1,0,1,0,2020-12-25,1009,0,63,995.0
3996-ZNWYK,1,0,19.8,3668.97,71,0,0,0,0,2017-11-13,2147,0,69,2048.0
8760-ZRHKE,1,0,69.2,8432.39,71,1,0,1,0,2017-11-17,2143,0,65,2038.0
5216-WASFJ,0,0,84.85,2797.7,31,1,0,1,1,2021-03-05,939,0,30,858.0
4948-WBBKL,0,0,74.9,4155.97,36,1,0,1,0,2020-10-14,1081,0,23,1073.0
8348-JLBUG,0,0,80.3,5969.38,64,1,1,1,0,2018-06-22,1926,0,34,1436.0
3339-EAQNV,0,0,97.25,7941.66,72,1,0,1,1,2017-10-25,2166,0,69,1770.0
5730-RIITO,0,0,33.45,1540.25,43,1,0,0,0,2020-03-26,1283,0,79,1245.0
7515-LODFU,0,0,20.3,2779.08,69,0,0,0,0,2018-01-10,2089,0,21,1741.0
8041-TMEID,0,0,108.5,9330.46,63,1,1,1,1,2018-07-11,1907,0,49,1997.0
6941-KXRRV,0,0,58.95,4442.34,48,1,0,1,1,2019-10-13,1448,0,49,1387.0
4501-UYKBC,0,0,69.1,3993.19,46,1,1,1,1,2019-12-22,1378,0,30,1289.0
5304-EFJLP,0,0,111.65,9351.09,72,1,1,0,1,2017-10-02,2189,0,36,2101.0
8875-AKBYH,0,0,84.35,2265.4,20,1,0,0,0,2022-02-21,586,0,70,582.0
0533-UCAAU,0,0,71.1,6885.22,57,1,1,1,0,2019-01-10,1724,0,40,1944.0
1394-SUIUH,0,0,85.15,5625.86,44,1,0,1,0,2020-02-09,1329,0,45,1307.0
