,Customer ID,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Service ID,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Status ID,Satisfaction Score,Customer Status,Churn Label,Churn Value,Churn Score,CLTV,Churn Category,Churn Reason,Joined Date
408,9253-QXKBE,0,73,0,1,1,0,0,TTQYSAUTV9431,1,1,29,0,1,6.25,1,1,1,21,0,0,0,0,1,1,0,1,0,1,0,94.45,2653.65,0.0,0,181.25,2834.9,PMHPPP6263,1,1,Yes,1,71,2233,1,Competitor had better devices,2017-11-12
409,8775-LHDJH,1,77,0,1,1,0,0,GJOQNYYFJ7226,1,1,1,5,1,13.02,1,1,1,30,0,1,0,0,1,0,0,1,0,1,0,90.6,90.6,0.0,0,13.02,103.62,KJNJEU1645,2,1,Yes,1,93,2905,5,Don't know,2018-07-05
410,3097-NQYSN,0,73,0,1,1,0,0,QNILORZOC8166,1,3,2,0,1,4.19,1,1,1,11,0,0,0,0,1,0,0,0,0,1,1,86.85,156.35,0.0,40,8.38,204.73,HHCKMO9596,1,1,Yes,1,78,5204,1,Competitor had better devices,2018-09-01
411,3565-UNOCC,1,65,0,1,1,0,0,GTXKWWAGC3782,1,1,29,0,1,22.33,1,1,1,6,0,0,1,0,1,1,1,1,0,1,0,99.05,2952.85,0.0,0,647.57,3600.42,VLFAFP2894,1,1,Yes,1,82,3179,1,Competitor offered higher download speeds,2018-09-27
412,9190-MFJLN,0,65,0,1,0,0,0,HDERCZLER8625,0,0,19,4,1,32.77,0,1,1,4,0,0,1,0,1,1,1,1,0,1,1,95.9,1777.9,0.0,0,622.63,2400.53,WFGJZP6214,1,1,Yes,1,68,2851,1,Competitor had better devices,2017-08-17
413,1095-JUDTC,1,78,0,1,0,0,0,NPPXHPWRP6947,0,0,47,0,1,14.22,1,1,1,11,0,1,0,1,1,0,0,1,0,1,0,95.05,4504.55,0.0,0,668.34,5172.89,PDBKLE4923,2,1,Yes,1,65,5214,1,Competitor offered higher download speeds,2016-07-17
414,5385-SUIRI,0,69,0,1,1,0,0,WUSJCXWSJ4937,0,0,52,0,1,37.6,1,1,1,23,1,0,1,0,1,1,1,1,0,1,0,104.2,5568.35,0.0,0,1955.2,7523.55,MGHPMA9426,1,1,Yes,1,68,5648,1,Competitor offered higher download speeds,2020-11-27
415,6328-ZPBGN,1,67,0,1,0,0,0,ZMZQPHIBQ4257,0,0,11,0,1,3.62,1,1,1,22,0,0,0,0,1,1,1,1,0,1,0,95.15,997.65,0.0,0,39.82,1037.47,OMHPZJ8983,2,1,Yes,1,71,4074,4,Extra data charges,2019-01-03
416,2856-NNASM,0,74,0,1,0,0,0,HZIOEAAEC5361,0,0,43,0,1,39.12,0,1,1,6,0,0,0,0,1,1,1,1,0,1,2,89.55,3856.75,0.0,0,1682.16,5538.91,BPRTAR3648,1,1,Yes,1,73,3802,3,Network reliability,2022-05-12
417,6769-DYBQN,0,77,0,1,0,0,0,MJCZAQNUW3337,0,0,46,0,1,36.78,0,1,1,29,1,0,0,0,0,1,1,1,0,0,0,85.0,3969.4,0.0,0,1691.88,5661.28,BJHXAL2854,1,1,Yes,1,71,2097,2,Attitude of support person,2015-08-08
418,2446-BEGGB,1,79,0,1,0,0,0,DVVJSIEUY9294,0,0,6,0,1,47.35,1,1,1,29,0,1,0,0,1,1,1,1,0,1,0,98.25,560.6,0.0,0,284.1,844.7,SLYWNH5743,3,1,Yes,1,83,3330,2,Attitude of support person,2014-05-31
419,1496-GGSUK,1,68,0,1,0,0,0,OOQSZIFLU5323,0,0,1,0,0,0.0,0,1,3,9,0,0,0,0,0,0,0,1,0,1,2,25.7,25.7,0.0,0,0.0,25.7,MJPWML7222,1,1,Yes,1,83,4095,2,Attitude of service provider,2015-12-08
420,3296-SILRA,1,76,0,1,1,0,0,SISYWWKKX2148,1,6,1,0,1,41.16,0,1,1,6,0,1,0,0,0,0,0,1,0,1,2,76.4,76.4,0.0,0,41.16,117.56,YENYGR9963,2,1,Yes,1,89,2426,2,Attitude of support person,2014-07-07
421,5180-UCIIQ,0,80,0,1,1,1,2,SHEGTHXWW6517,1,5,22,0,0,0.0,0,1,3,18,1,0,0,0,0,1,0,1,0,0,2,40.05,880.2,0.0,0,0.0,880.2,KJKFNA1282,1,1,Yes,1,75,2061,5,Moved,2020-12-24
422,1977-STDKI,1,72,0,1,0,0,0,XOHBGRMVQ1219,0,0,1,0,1,20.55,0,1,1,5,0,1,0,0,0,0,0,1,0,1,0,73.0,73.0,0.0,0,20.55,93.55,HKCRCG9962,1,1,Yes,1,76,4116,1,Competitor offered more data,2015-03-03
423,5813-UECBU,0,78,0,1,0,0,0,SKUJLGLMF8241,0,0,33,0,1,38.53,1,1,1,2,0,1,1,0,0,0,0,1,0,1,1,83.85,2716.3,0.0,0,1271.49,3987.79,RBQGFI2166,2,1,Yes,1,79,2583,1,Competitor made better offer,2014-02-28
424,4342-HENTK,1,67,0,1,0,0,0,CAWEKJYGQ9968,0,0,2,0,1,12.52,0,1,1,25,0,0,0,0,0,0,0,1,0,1,0,70.65,142.35,0.0,0,25.04,167.39,FCAWZJ6778,1,1,Yes,1,74,2189,1,Competitor had better devices,2015-05-12
425,1597-LHYNC,1,74,0,1,0,0,0,CDGUOHBGG5783,0,0,26,0,1,47.63,1,1,1,26,1,1,0,0,0,1,0,0,0,1,0,95.0,2497.2,0.0,60,1238.38,3795.58,SUDKHD6593,1,1,Yes,1,90,4232,4,Price too high,2012-05-10
426,8651-ENBZX,1,68,0,1,0,0,0,VWWVGKMMQ2882,0,0,60,0,1,34.39,1,1,1,17,0,0,1,1,1,1,0,0,1,1,0,106.0,6441.4,0.0,110,2063.4,8614.8,GNYYMK7817,3,1,Yes,1,78,5507,4,Long distance charges,2014-03-12
427,9286-DOJGF,1,66,0,1,1,0,0,ZFVIAEVTH1746,1,5,38,0,1,15.78,1,1,1,30,0,0,0,0,0,0,0,1,0,1,0,74.95,2869.85,0.0,0,599.64,3469.49,BPMBVW5264,1,1,Yes,1,82,5165,3,Product dissatisfaction,2019-12-14
428,9661-MHUMO,0,71,0,1,1,1,1,EXMNCRTRS5431,1,3,1,0,1,8.38,0,1,2,19,0,0,0,1,0,0,0,1,0,1,1,49.25,49.25,0.0,0,8.38,57.63,RTJBHA5765,3,1,Yes,1,84,4478,3,Service dissatisfaction,2018-06-08
429,8884-ADFVN,0,65,0,1,1,0,0,GRMPBAXOM9923,1,2,7,0,1,34.66,1,1,1,3,0,0,1,0,1,1,1,1,0,1,0,101.95,700.85,0.0,0,242.62,943.47,MZPVGS7253,1,1,Yes,1,74,2016,5,Don't know,2019-04-10
430,2720-WGKHP,0,65,0,1,0,0,0,QPAJMIPLF7386,0,0,2,5,1,20.99,1,1,1,22,0,0,0,0,1,1,1,1,0,1,0,94.0,181.7,0.0,0,41.98,223.68,SERIYH8815,1,1,Yes,1,93,5569,5,Don't know,2017-04-06
431,9776-CLUJA,1,69,0,1,1,0,0,KTZLMMLZE5474,1,1,51,0,1,17.87,1,1,1,9,1,0,0,0,0,0,0,1,0,1,0,77.5,3807.35,0.0,0,911.37,4718.72,QIRTER2239,1,1,Yes,1,96,5748,1,Competitor offered more data,2014-05-17
432,3551-HUAZH,0,68,0,1,0,0,0,PBODTLGQI7453,0,0,1,5,1,11.08,1,1,1,12,0,0,0,0,0,0,0,1,0,1,0,74.4,74.4,0.0,0,11.08,85.48,AZYDBM5235,2,1,Yes,1,89,3429,4,Price too high,2013-04-26
433,8634-MPHTR,0,68,0,1,1,0,0,MWFJDLPHM7178,1,1,47,0,1,8.97,1,1,1,19,0,0,1,0,1,1,0,1,0,1,0,100.05,4871.05,0.0,0,421.59,5292.64,GCDYCO2368,1,1,Yes,1,91,5166,2,Attitude of support person,2021-07-05
434,2474-BRUCM,0,76,0,1,1,0,0,NVPQNCMQN4179,1,1,40,0,1,2.85,1,1,1,3,1,0,0,0,1,1,0,1,0,0,0,101.85,4086.3,0.0,0,114.0,4200.3,LVCLFV8122,1,1,Yes,1,84,2837,5,Don't know,2015-01-30
435,0616-ATFGB,0,74,0,1,1,0,0,KKFSAOQYB6584,1,1,1,5,0,0.0,0,1,3,18,0,0,0,0,0,0,0,1,0,0,0,25.05,25.05,0.0,0,0.0,25.05,FKVDKR8693,1,1,Yes,1,95,2119,1,Competitor had better devices,2021-01-29
436,7235-NXZCP,0,79,0,1,0,0,0,TPKBQMXWW5399,0,0,2,5,1,45.41,1,1,1,18,0,0,0,0,0,0,0,1,0,1,2,74.85,156.4,0.0,0,90.82,247.22,LJOEAB4544,2,1,Yes,1,84,5378,1,Competitor made better offer,2019-10-05
437,6661-HBGWL,1,69,0,1,0,0,0,EJEUHXAWJ1394,0,0,42,0,1,16.22,1,1,1,12,0,1,1,0,1,1,0,1,0,1,0,104.75,4323.45,0.0,0,681.24,5004.69,QSGGDP9145,1,1,Yes,1,79,2984,3,Network reliability,2018-07-15
438,9317-WZPGV,1,74,0,1,0,0,0,PBLYPZHMW1175,0,0,2,5,1,39.63,0,1,1,23,0,0,0,0,0,1,0,0,0,1,0,79.75,159.4,0.0,10,79.26,248.66,YOCWVT8517,3,1,Yes,1,77,4038,4,Extra data charges,2016-10-09
439,3621-CEOVK,1,71,0,1,1,0,0,WOEUPQKRL8437,1,1,14,0,1,47.01,1,1,1,19,0,1,0,0,1,1,0,1,0,1,0,100.2,1369.8,0.0,0,658.14,2027.94,MOZZEU6737,1,1,Yes,1,90,3369,3,Service dissatisfaction,2013-08-05
440,7632-MNYOY,0,69,0,1,0,0,0,WJRMIFNDT8675,0,0,66,0,1,9.9,1,1,1,25,0,1,1,1,1,1,0,1,1,0,1,110.9,7432.05,0.0,0,653.4,8085.45,ERLVUE6869,3,1,Yes,1,93,4389,2,Attitude of service provider,2022-02-07
441,9248-OJYKK,0,74,0,1,0,0,0,RLLJKOKDC3315,0,0,1,0,1,3.84,1,1,1,13,0,0,0,0,0,0,0,0,0,1,0,76.45,76.45,0.0,10,3.84,90.29,QYBSLH3825,3,1,Yes,1,95,3763,1,Competitor made better offer,2012-07-14
442,3398-FSHON,1,79,0,1,0,0,0,RQGTMOTKY9649,0,0,12,0,1,34.01,1,1,1,18,0,1,0,0,1,0,0,1,0,1,0,91.3,1094.5,0.0,0,408.12,1502.62,QLUIZA2165,2,1,Yes,1,94,4703,1,Competitor made better offer,2015-07-12
443,3319-DWOEP,0,69,0,1,1,0,0,UJPSDESRK5692,0,0,6,5,1,47.9,0,1,1,6,0,0,1,0,1,1,0,1,0,1,0,95.75,573.75,0.0,0,287.4,861.15,JYCOJS3226,3,1,Yes,1,90,5750,1,Competitor made better offer,2014-11-24
444,0818-OCPZO,0,80,0,1,0,0,0,ZJPCASXGX9874,0,0,27,0,1,42.91,1,1,1,5,0,1,0,0,0,0,0,1,0,1,0,81.45,2122.05,0.0,0,1158.57,3280.62,SRCZQD5898,3,1,Yes,1,83,2571,1,Competitor offered more data,2018-12-13
445,1389-CXMLU,0,65,0,1,0,0,0,LQJDDDCDY8979,0,0,3,5,1,26.32,1,1,1,8,0,0,1,0,1,0,0,1,0,0,0,91.05,289.1,0.0,0,78.96,368.06,PRWEPO8374,2,1,Yes,1,91,2194,1,Competitor made better offer,2021-02-25
446,5561-NWEVX,1,78,0,1,1,0,0,TKOHNMMBW3771,1,1,2,5,1,17.73,1,1,1,18,0,0,1,0,0,0,0,1,0,0,0,79.2,172.85,0.0,0,35.46,208.31,HIBTBA8474,3,1,Yes,1,67,4225,4,Price too high,2018-07-02
447,2272-QAGFO,1,75,0,1,0,0,0,YVNSGTJLP6111,0,0,14,0,1,35.07,1,1,1,10,0,0,0,0,0,0,0,1,0,1,0,74.3,1096.25,0.0,0,490.98,1587.23,NLNPDM5618,3,1,Yes,1,71,5342,3,Service dissatisfaction,2022-03-31
448,3768-NLUBH,0,73,0,1,1,0,0,LXFPPSNTG7667,1,1,57,2,1,42.1,1,1,1,3,0,0,1,0,1,1,0,1,0,0,0,100.6,5746.15,0.0,0,2399.7,8145.85,ERYKMG4569,1,1,Yes,1,74,5247,3,Network reliability,2022-09-07
449,7359-SSBJK,1,80,0,1,0,0,0,OZJJZVZYH7113,0,0,64,2,1,29.12,0,1,2,24,1,1,0,1,1,0,0,1,2,1,1,70.2,4481.0,0.0,0,1863.68,6344.68,INSIPR9512,1,1,Yes,1,89,6080,4,Lack of affordable download/upload speed,2014-10-05
450,0685-MLYYM,1,74,0,1,0,0,0,VDLWJOSEG1794,0,0,2,5,1,9.86,0,1,1,21,0,0,0,0,0,0,0,1,0,0,0,70.75,154.85,0.0,0,19.72,174.57,LWTDDQ4884,2,1,Yes,1,96,4407,4,Long distance charges,2015-07-05
451,7957-RYHQD,1,65,0,1,0,0,0,TBQWAHAOQ4649,0,0,40,2,1,44.86,0,1,1,4,1,1,0,0,0,0,0,1,0,1,1,79.2,3233.85,0.0,0,1794.4,5028.25,LIPIPF3543,1,1,Yes,1,94,3207,4,Price too high,2017-05-30
452,6230-BSUXY,1,71,0,1,0,0,0,CRYZMVZLX2223,0,0,1,0,1,42.5,0,1,1,8,0,0,1,0,0,1,0,1,0,1,0,85.0,85.0,0.0,0,42.5,127.5,AOGAJH1136,2,1,Yes,1,93,2650,3,Network reliability,2012-04-15
453,3990-QYKBE,0,74,0,1,1,0,0,QDWIYTPJS3653,1,3,37,0,1,49.37,1,1,1,4,0,0,0,0,1,1,1,1,0,1,0,92.5,3473.4,0.0,0,1826.69,5300.09,TDBEOC5336,1,1,Yes,1,95,4127,1,Competitor had better devices,2017-10-18
454,9274-CNFMO,0,76,0,1,1,0,0,GZNQBYMLN2259,1,1,4,0,1,28.11,1,1,1,27,0,0,0,0,0,0,0,1,0,0,0,74.95,308.7,0.0,0,112.44,421.14,ISVSZI4974,2,1,Yes,1,69,3716,1,Competitor offered more data,2020-03-17
455,3005-NFMTA,0,73,0,1,0,0,0,WKWDLFRBY9383,0,0,55,2,1,8.93,1,1,1,21,1,0,0,0,1,1,1,1,0,1,0,98.8,5617.75,0.0,0,491.15,6108.9,TPAVSL8352,2,1,Yes,1,69,5543,4,Price too high,2018-06-05
456,5389-FFVKB,0,71,0,1,1,0,0,TGLAFJNIH9312,1,1,32,0,1,2.08,0,1,1,25,0,0,0,0,0,1,1,1,0,1,1,80.3,2483.05,0.0,0,66.56,2549.61,ERYMXO3635,1,1,Yes,1,94,5365,3,Service dissatisfaction,2012-07-14
457,8444-WRIDW,1,72,0,1,0,0,0,QCNBTUBIE2554,0,0,66,0,1,45.59,1,1,1,24,0,1,0,0,0,0,0,0,0,1,1,80.45,5224.35,0.0,140,3008.94,8373.29,MDHQFK7563,2,1,Yes,1,79,5011,2,Attitude of support person,2017-01-11
458,5868-YWPDW,0,76,0,1,1,0,0,YURHLHZMK7745,1,1,6,0,1,40.44,0,1,1,25,0,1,0,0,0,1,0,1,0,1,0,84.2,519.15,0.0,0,242.64,761.79,HVTOLW6277,2,1,Yes,1,72,5834,3,Limited range of services,2013-04-21
459,1273-MTETI,1,69,0,1,0,0,0,XGFUZRYXD6519,0,0,4,0,1,12.86,1,1,1,4,0,0,1,0,0,1,0,1,0,1,0,88.85,372.45,0.0,0,51.44,423.89,WEGRGT5168,3,1,Yes,1,74,2754,5,Don't know,2018-10-08
460,5480-HPRRX,1,80,0,1,0,0,0,DXIEFKCKS3533,0,0,3,0,0,0.0,0,1,2,30,0,0,0,0,0,0,0,1,0,0,0,25.3,77.75,0.0,0,0.0,77.75,ZLEGRA2165,3,1,Yes,1,74,3542,2,Attitude of support person,2016-07-12
461,7234-FECYN,1,78,0,1,0,0,0,MMQCUDJDH2366,0,0,8,0,1,43.98,1,1,1,27,0,0,1,0,1,1,0,1,0,0,0,101.35,780.5,0.0,0,351.84,1132.34,YOZGKV8877,3,1,Yes,1,68,5546,2,Attitude of support person,2015-10-31
462,1400-MMYXY,0,71,0,1,1,0,0,NLPQSHRQY4252,1,1,3,0,1,41.3,1,1,1,2,0,1,1,0,1,1,0,1,0,1,0,105.9,334.65,0.0,0,123.9,458.55,DFTAJR4656,2,1,Yes,1,71,2715,2,Attitude of service provider,2013-04-24
463,7142-HVGBG,0,73,0,1,1,0,0,LWMWGCDLM4444,1,1,43,2,1,17.43,1,1,1,26,0,1,1,0,1,1,0,1,0,1,0,103.0,4414.3,0.0,0,749.49,5163.79,TKWYAE5558,1,1,Yes,1,91,2505,1,Competitor had better devices,2020-04-18
464,1564-NTYXF,1,79,0,1,0,0,0,VPZPTDMAW2848,0,0,13,0,1,4.45,1,1,1,25,0,0,0,0,0,1,0,1,0,1,0,82.0,1127.2,0.0,0,57.85,1185.05,NLRABU1854,2,1,Yes,1,91,3363,2,Attitude of support person,2016-02-02
465,0886-QGENL,1,72,0,1,1,0,0,EIGNNGWUC5971,1,1,27,0,1,45.82,0,1,1,13,1,0,1,0,1,1,0,1,0,1,0,101.25,2754.45,0.0,0,1237.14,3991.59,XOGEYI6369,1,1,Yes,1,77,4853,2,Attitude of service provider,2014-04-24
466,8739-WWKDU,0,69,0,1,0,0,0,WWWVYJSHK2357,0,0,25,0,1,18.46,1,1,1,3,0,1,0,0,1,0,0,1,0,1,0,89.5,2196.15,0.0,0,461.5,2657.65,GRSPJS7691,1,1,Yes,1,90,4849,1,Competitor had better devices,2020-07-08
467,8685-WHQPW,1,79,0,1,0,0,0,BZGOVJDMA7964,0,0,22,0,1,5.09,1,1,1,23,0,0,0,0,0,0,0,0,0,1,0,74.4,1692.6,0.0,0,111.98,1804.58,PENOCS7412,1,1,Yes,1,81,2407,1,Competitor had better devices,2018-07-06
468,7240-FQLHE,1,68,0,1,1,0,0,CWVFSZFHH5512,1,1,18,0,1,25.27,1,1,1,15,0,0,0,1,1,1,0,1,0,0,0,99.75,1836.25,0.0,0,454.86,2291.11,CELTES1262,2,1,Yes,1,68,5857,2,Attitude of support person,2012-07-08
469,6664-FPDAC,1,77,0,1,0,0,0,IECRMRCJW9254,0,0,56,2,1,19.46,1,1,1,28,0,1,1,1,1,1,0,1,1,1,0,111.95,6418.9,0.0,0,1089.76,7508.66,PZOHXL6219,3,1,Yes,1,91,4060,2,Attitude of service provider,2022-02-07
470,0786-VSSUD,0,68,0,1,0,0,0,WZXIITQRL3728,0,0,16,0,0,0.0,0,1,2,24,0,1,0,0,1,0,0,1,0,1,2,39.0,679.85,0.0,0,0.0,679.85,SIUSCE8324,1,1,Yes,1,92,5692,1,Competitor had better devices,2014-05-16
471,6583-QGCSI,1,79,0,1,1,0,0,ZUVIAGGXP4172,1,1,50,2,1,37.12,1,1,1,4,0,1,0,0,1,0,0,0,0,1,0,88.05,4367.35,0.0,100,1856.0,6323.35,HTLAYS7922,3,1,Yes,1,87,5813,1,Competitor made better offer,2013-03-06
472,1980-KXVPM,1,68,0,1,0,0,0,OTWBCHJME6516,0,0,3,0,1,23.82,1,1,1,30,0,0,0,0,0,0,0,1,0,1,1,75.05,256.25,0.0,0,71.46,327.71,DJSIDE6772,1,1,Yes,1,83,3553,1,Competitor had better devices,2014-08-06
473,0723-DRCLG,1,73,0,1,1,0,0,GZHDMIFKP2169,1,1,1,0,1,31.27,1,1,1,11,0,0,0,0,0,0,0,0,0,1,0,74.45,74.45,0.0,10,31.27,115.72,ZLMKWL9573,2,1,Yes,1,94,2394,5,Don't know,2012-06-28
474,6894-LFHLY,0,79,0,1,0,0,0,LKXPMVDDY2328,0,0,1,0,1,8.35,1,1,1,23,0,0,0,0,0,0,0,1,0,1,0,75.75,75.75,0.0,0,8.35,84.1,ZUOGCY9945,1,1,Yes,1,90,5571,1,Competitor made better offer,2020-09-03
475,8361-LTMKD,0,75,0,1,1,0,0,GUVLKMUIF6534,0,0,4,0,1,10.61,1,1,1,8,0,0,0,0,0,0,0,0,0,1,2,74.4,306.6,0.0,20,42.44,369.04,ZKWMKE5538,2,1,Yes,1,77,5839,1,Competitor made better offer,2022-02-04
476,3841-NFECX,1,69,0,1,1,0,0,EGTBURSDR2491,1,3,71,0,1,47.02,1,1,1,12,1,1,1,1,0,0,0,1,2,1,1,96.35,6766.95,0.0,0,3338.42,10105.37,XOZICB8671,4,0,No,0,38,5309,0,None,2021-12-25
477,4929-XIHVW,0,79,0,1,1,0,0,JSEAGAPKG8126,1,10,2,5,1,33.1,0,1,1,11,0,0,1,0,1,1,0,0,1,1,1,95.5,181.65,0.0,10,66.2,257.85,SJGVNA3887,5,2,No,0,69,4449,0,None,2018-01-23
478,3413-BMNZE,0,71,0,1,0,0,0,OMZNIPOUW2843,0,0,1,5,1,11.89,0,1,2,12,0,0,0,0,0,0,0,1,1,0,0,45.25,45.25,0.0,0,11.89,57.14,IBNOJY7673,3,2,No,0,40,3144,0,None,2017-03-13
479,8012-SOUDQ,1,65,0,1,0,0,0,MCNVKUXZN9516,0,0,43,2,1,12.58,1,1,1,26,0,1,0,0,1,0,0,1,1,1,0,90.25,3838.75,0.0,0,540.94,4379.69,WGDMSH3435,4,0,No,0,52,2223,0,None,2020-08-31
480,6575-SUVOI,1,65,0,1,1,0,0,LZELACSWB5375,1,9,25,0,1,30.6,1,1,2,2,1,0,0,1,1,0,0,1,1,1,1,69.5,1752.65,0.0,0,765.0,2517.65,QWAGNG6814,4,0,No,0,25,3154,0,None,2015-10-04
481,4667-QONEA,1,72,0,1,1,0,0,XYINLZVMD2711,1,9,60,2,1,48.9,0,1,3,16,1,1,1,1,0,1,0,1,1,1,1,74.85,4456.35,0.0,0,2934.0,7390.35,CYHTIJ5746,3,0,No,0,59,5153,0,None,2020-02-24
482,5067-XJQFU,0,77,0,1,1,0,0,BVGHKNGTK6691,1,3,66,0,1,21.79,1,1,1,9,0,1,1,1,1,1,0,1,1,1,0,108.45,7076.35,0.0,0,1438.14,8514.49,EXSNOV6328,5,0,No,0,74,4582,0,None,2015-06-21
483,1891-QRQSA,0,71,0,1,1,0,0,HYHQIFNWR8196,1,9,64,2,1,16.33,1,1,1,10,1,0,1,1,1,1,0,1,2,1,0,111.6,7099.0,0.0,0,1045.12,8144.12,BXUELF8469,4,0,No,0,69,4881,0,None,2015-07-17
484,2673-CXQEU,1,73,0,1,0,0,0,EUECWMKVE5256,0,0,56,0,1,47.13,1,1,1,29,1,1,1,0,1,1,0,1,1,0,0,110.5,6139.5,0.0,0,2639.28,8778.78,GWABMV7583,4,0,No,0,21,4463,0,None,2016-01-08
485,0191-ZHSKZ,0,80,0,1,0,0,0,QJFFHNXAQ1739,0,0,30,0,1,38.61,0,1,2,5,1,1,0,0,1,1,0,1,1,1,0,74.75,2111.3,0.0,0,1158.3,3269.6,OZPTEX3362,4,0,No,0,55,3033,0,None,2015-10-29
486,2424-WVHPL,0,79,0,1,0,0,0,BVIUHDBZL7666,0,0,1,0,1,27.65,0,1,1,2,0,0,0,1,0,0,0,1,1,0,0,74.7,74.7,0.0,0,27.65,102.35,FTYSBA3488,5,2,No,0,60,4182,0,None,2021-02-15
487,5386-THSLQ,1,65,0,1,1,0,0,LEYKNYGFP7854,0,0,66,1,0,0.0,0,1,3,9,0,1,1,0,1,0,0,1,1,0,0,45.55,3027.25,0.0,0,0.0,3027.25,ITKAYB2267,5,0,No,0,28,6238,0,None,2014-07-11
488,2639-UGMAZ,0,73,0,1,0,0,0,RBRDVOJID6623,0,0,71,1,0,0.0,0,1,2,20,1,1,0,0,1,1,1,1,1,1,0,56.45,3985.35,0.0,0,0.0,3985.35,TJXWPO7768,3,0,No,0,68,5372,0,None,2019-11-15
489,3146-MSEGF,1,71,0,1,1,0,0,YWIDTUKPB4341,1,1,72,1,1,20.48,1,1,2,6,1,1,1,1,1,1,1,1,2,1,1,88.05,6425.65,0.0,0,1474.56,7900.21,YTQYGA1375,3,0,No,0,8,6102,0,None,2014-03-16
490,1131-QQZEB,0,66,0,1,1,0,0,UDSPRVCKS7737,1,7,71,1,1,30.72,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,23.95,1756.2,0.0,0,2181.12,3937.32,WCDOWE3982,3,0,No,0,52,4329,0,None,2018-04-05
491,2504-DSHIH,0,66,0,1,1,0,0,CDEVEZVDQ1343,1,1,23,0,1,42.59,1,1,1,2,0,0,0,0,0,1,1,1,1,0,0,86.8,1975.85,0.0,0,979.57,2955.42,KVRCUQ4879,3,0,No,0,38,5788,0,None,2022-01-21
492,9058-HRZSV,1,77,0,1,1,0,0,NEWHADUBW4756,1,2,65,0,1,38.32,0,1,1,25,1,1,1,0,0,1,1,1,1,0,0,94.4,6126.15,0.0,0,2490.8,8616.95,FGVKZM2751,4,0,No,0,7,5348,0,None,2012-03-27
493,4522-AKYLR,1,68,0,1,0,0,0,FFXVLYUOZ2532,0,0,13,0,1,10.51,0,1,2,20,0,1,1,0,0,0,0,1,1,1,0,54.8,731.3,0.0,0,136.63,867.93,TJIEPU4428,4,0,No,0,7,5557,0,None,2022-12-04
494,0221-WMXNQ,0,66,0,1,0,0,0,MKXZMEVXI1548,0,0,4,5,1,36.4,0,1,1,29,1,0,0,0,0,0,0,1,1,0,0,75.35,273.4,0.0,0,145.6,419.0,SRNVDC6915,3,0,No,0,40,4033,0,None,2020-09-18
495,5046-NUHWD,1,69,0,1,1,0,0,WOFHVQMZZ2675,1,5,29,0,0,0.0,0,1,3,23,1,0,1,0,0,1,0,1,1,1,0,45.0,1228.65,0.0,0,0.0,1228.65,LWSYOR5626,3,0,No,0,50,3094,0,None,2017-11-27
496,7529-ZDFXI,0,79,0,1,1,0,0,KKZYHPWYI2664,1,1,57,0,1,36.66,1,1,1,9,0,1,0,0,0,1,0,1,1,1,0,89.85,4925.35,0.0,0,2089.62,7014.97,XXLOXA6587,5,0,No,0,36,4429,0,None,2020-07-04
497,3197-ARFOY,1,67,0,1,0,0,0,UNSSRCEET8124,0,0,19,0,1,7.95,0,1,1,12,1,1,0,1,1,1,0,0,1,1,2,105.0,2007.25,0.0,20,151.05,2178.3,JLWYCM1473,3,0,No,0,59,3524,0,None,2021-07-06
498,4716-HHKQH,0,68,0,1,1,0,0,NLVWIPEUX8436,1,3,20,0,1,27.56,1,1,1,3,0,1,0,1,1,1,0,1,1,0,0,107.05,2172.05,0.0,0,551.2,2723.25,ZPZPNS6432,3,0,No,0,65,5328,0,None,2022-04-29
499,3179-GBRWV,0,79,0,1,1,0,0,DKNCTIOHL6737,1,5,21,0,1,42.95,0,1,2,30,1,1,0,0,0,1,0,1,1,1,0,64.95,1339.8,0.0,0,901.95,2241.75,BWHVYC1632,4,0,No,0,23,4604,0,None,2019-01-10
500,4847-TAJYI,1,77,0,1,0,0,0,NDUKSPEAK1496,0,0,6,5,1,8.06,0,1,1,19,0,0,0,0,1,1,0,1,1,1,0,89.35,567.8,0.0,0,48.36,616.16,TNWUVO9163,3,0,No,0,75,2578,0,None,2020-09-30
501,6851-WEFYX,0,73,0,1,1,0,0,EZCZQKXLG5143,1,4,35,0,1,2.12,1,1,1,3,0,0,1,0,1,1,0,1,1,1,0,100.8,3437.5,0.0,0,74.2,3511.7,IATIHG1579,5,0,No,0,38,3318,0,None,2013-06-24
502,3167-SNQPL,0,71,0,1,1,1,1,LPJXRAQMD6473,1,9,38,0,1,28.3,1,1,1,27,0,1,0,0,1,1,0,1,1,0,0,101.15,3741.85,0.0,0,1075.4,4817.25,ZTMNUH5838,5,0,No,0,78,4036,0,None,2018-01-30
