Customer ID,Count,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Service ID,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Status ID,Satisfaction Score,Customer Status,Churn Label,Churn Value,Churn Score,CLTV,Churn Category,Churn Reason
9415-DPEWS,1,Female,47,No,No,No,No,0,ZLGWHWNGC9172,No,0,18,None,Yes,12.67,Yes,Yes,Fiber Optic,23,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,88.35,1639.3,0,0,228.06,1867.36,ISZEYM2645,3,Churned,Yes,1,96,5727,Competitor,Competitor offered more data
7943-RQCHR,1,Female,34,No,No,No,No,0,KYCBEDFQQ9631,No,0,9,Offer E,Yes,10.07,Yes,Yes,Fiber Optic,26,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,94.75,889.9,0,30,90.63,1010.53,WZGFFF1276,2,Churned,Yes,1,83,2893,Competitor,Competitor offered more data
3249-ZPQRG,1,Male,28,Yes,No,No,No,0,LXNJPGAMK5647,No,0,4,Offer E,Yes,42.06,Yes,Yes,Fiber Optic,58,No,Yes,No,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,78.45,330.05,0,0,168.24,498.29,XYTBGQ2998,1,Churned,Yes,1,67,5048,Competitor,Competitor made better offer
2568-BRGYX,1,Male,43,No,No,No,No,0,OOQQZRZKG6934,No,0,4,None,Yes,13.02,No,Yes,Fiber Optic,15,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.2,237.95,0,0,52.08,290.03,BSVFGD6189,1,Churned,Yes,1,92,5094,Competitor,Competitor had better devices
7721-JXEAW,1,Male,23,Yes,No,Yes,No,0,VCNRRCKLT5612,Yes,1,59,Offer B,No,0,No,Yes,DSL,69,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,41.05,2452.7,0,0,0,2452.7,YJGGME8739,2,Churned,Yes,1,70,4324,Competitor,Competitor offered higher download speeds
7249-WBIYX,1,Male,63,No,No,Yes,No,0,EOINEYMOI1442,Yes,1,10,None,Yes,30.1,Yes,Yes,Cable,29,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.6,813.85,0,0,301,1114.85,LHMJJI7245,2,Churned,Yes,1,70,5146,Competitor,Competitor offered more data
3164-AALRN,1,Male,39,No,No,No,No,0,KUKFSXVZN3877,No,0,5,None,Yes,45.25,No,Yes,DSL,22,No,No,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Credit Card,70,347.4,0,10,226.25,583.65,PDBSBC2323,2,Churned,Yes,1,77,2673,Competitor,Competitor had better devices
3334-CTHOL,1,Female,51,No,No,No,No,0,ALUBALASO5882,No,0,1,None,Yes,43.49,Yes,Yes,Cable,4,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,49.95,49.95,0,0,43.49,93.44,QRQCDW4671,2,Churned,Yes,1,71,2041,Competitor,Competitor had better devices
4704-ERYFC,1,Female,19,Yes,No,Yes,No,0,RJBLONYSE1883,Yes,1,22,None,Yes,32.11,No,Yes,Fiber Optic,52,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.25,1554,0,0,706.42,2260.42,QFFPUM6251,1,Churned,Yes,1,85,2159,Competitor,Competitor offered higher download speeds
0471-LVHGK,1,Male,34,No,No,Yes,No,0,IOPCYNPVS4517,Yes,1,41,None,Yes,15.91,Yes,Yes,DSL,29,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,73,3001.2,0,0,652.31,3653.51,BTCBCJ2214,2,Churned,Yes,1,86,2041,Competitor,Competitor offered higher download speeds
9518-RWHZL,1,Female,39,No,No,No,No,0,ICLUVAJDW6596,No,0,64,None,Yes,28.13,Yes,Yes,Fiber Optic,18,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,100.05,6254.2,0,0,1800.32,8054.52,JFHYRV8559,1,Churned,Yes,1,69,5452,Competitor,Competitor had better devices
6240-EURKS,1,Female,27,Yes,No,No,No,0,BESREXPJW3144,No,0,18,None,No,0,No,Yes,DSL,85,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,35,553,0,70,0,623,JNZVPE6858,2,Churned,Yes,1,76,2649,Competitor,Competitor offered more data
6960-HVYXR,1,Female,20,Yes,No,No,No,0,YTJSXUBCG9385,No,0,1,None,Yes,35.01,Yes,Yes,Fiber Optic,52,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,76,76,0,0,35.01,111.01,VONEBV8669,1,Churned,Yes,1,72,2567,Competitor,Competitor made better offer
7861-UVUFT,1,Female,36,No,No,Yes,No,0,PGDNZUKLQ6541,Yes,1,15,None,Yes,28.3,No,Yes,Cable,28,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.3,1308.4,0,0,424.5,1732.9,HLVCBN9311,1,Churned,Yes,1,86,4003,Competitor,Competitor had better devices
0680-DFNNY,1,Male,62,No,No,Yes,No,0,EXOSTXBSD5573,Yes,1,15,None,Yes,40.7,Yes,Yes,Fiber Optic,29,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.1,1504.05,0,0,610.5,2114.55,PNJFOC9555,2,Churned,Yes,1,90,2055,Competitor,Competitor offered more data
7767-UXAGJ,1,Male,37,No,No,No,No,0,ZVXLSRQBJ7695,No,0,1,None,Yes,28.25,Yes,Yes,Cable,9,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50.45,50.45,0,0,28.25,78.7,ZXCULJ8639,3,Churned,Yes,1,68,2928,Competitor,Competitor made better offer
1571-SAVHK,1,Male,20,Yes,No,No,No,0,BMMOLRRAN1436,No,0,12,None,Yes,28.16,Yes,Yes,Fiber Optic,42,No,No,No,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Credit Card,99.95,1132.75,0,120,337.92,1590.67,ZEMDEE5793,1,Churned,Yes,1,80,5598,Competitor,Competitor had better devices
9546-CQJSU,1,Female,50,No,No,No,No,0,OKMRABGXB6997,No,0,2,None,Yes,39.62,Yes,Yes,Fiber Optic,7,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,91.4,193.6,0,0,79.24,272.84,WTITOY3749,1,Churned,Yes,1,80,5100,Competitor,Competitor had better devices
2951-QOQTK,1,Male,28,Yes,No,No,No,0,TADPTGEKL9393,No,0,4,None,Yes,42.33,Yes,Yes,Fiber Optic,76,No,No,No,Yes,No,No,Yes,Yes,Month-to-Month,No,Credit Card,80.8,332.45,0,0,169.32,501.77,RYWZQE7422,2,Churned,Yes,1,72,5436,Competitor,Competitor offered higher download speeds
3473-XIIIT,1,Female,61,No,No,Yes,No,0,CNFFCDGDG7359,Yes,1,16,None,Yes,37.83,Yes,Yes,Cable,26,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100,1534.75,0,0,605.28,2140.03,YRHXCE6684,1,Churned,Yes,1,68,3794,Competitor,Competitor had better devices
7893-IXHRQ,1,Male,53,No,No,No,No,0,ZJPPAWIOJ9987,No,0,1,None,Yes,15.91,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,20.55,20.55,0,0,15.91,36.46,FDLGVA6767,2,Churned,Yes,1,87,5636,Attitude,Attitude of service provider
2952-QAYZF,1,Male,30,No,No,No,No,0,FPSKLJJQU8538,No,0,5,None,Yes,36.52,Yes,Yes,Fiber Optic,27,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.3,424.15,0,0,182.6,606.75,MPJLIA5268,1,Churned,Yes,1,81,2264,Competitor,Competitor had better devices
4763-PGDPO,1,Female,19,Yes,No,No,No,0,TZTKUXEGD6283,No,0,4,None,Yes,41.12,No,Yes,Fiber Optic,42,No,No,No,No,No,No,Yes,No,Month-to-Month,No,Bank Withdrawal,70.4,281,0,70,164.48,515.48,BLNRFK5969,1,Churned,Yes,1,88,4494,Competitor,Competitor had better devices
5394-SVGJV,1,Male,27,Yes,No,No,No,0,QZDMNWGVG3171,No,0,37,None,Yes,30.72,Yes,Yes,Fiber Optic,42,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,98.8,3475.55,0,0,1136.64,4612.19,VAZASF4226,1,Churned,Yes,1,82,3066,Competitor,Competitor made better offer
9283-LZQOH,1,Male,36,No,No,Yes,No,0,QBUPEDPEZ7546,Yes,1,13,None,Yes,2.92,Yes,Yes,Fiber Optic,21,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,74.4,896.75,0,0,37.96,934.71,ZEZAIU1957,1,Churned,Yes,1,89,3687,Competitor,Competitor made better offer
7079-QRCBC,1,Female,35,No,No,No,No,0,CYHRGXPEI2387,No,0,24,None,Yes,37.69,Yes,Yes,Fiber Optic,18,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,98.75,2407.3,0,0,904.56,3311.86,WMIZUI3124,1,Churned,Yes,1,85,4016,Competitor,Competitor had better devices
5469-CTCWN,1,Male,52,No,No,Yes,No,0,NHGNSYLLX5586,Yes,1,61,None,Yes,46.95,Yes,Yes,Cable,21,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,106,6547.7,0,0,2863.95,9411.65,ZLGDSK3744,1,Churned,Yes,1,92,4334,Competitor,Competitor offered higher download speeds
9851-QXEEQ,1,Male,21,Yes,No,No,No,0,MOPOOFWET1959,No,0,41,None,Yes,47.74,Yes,Yes,Fiber Optic,48,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,104.7,4346.4,0,0,1957.34,6303.74,TVLVEI5625,1,Churned,Yes,1,84,3316,Competitor,Competitor had better devices
5208-HFSBT,1,Female,47,No,No,No,No,0,IPUTHRFVJ8959,No,0,2,Offer E,Yes,42.55,No,Yes,DSL,30,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,55.05,102.75,0,0,85.1,187.85,OKNUZH1789,1,Churned,Yes,1,81,5855,Competitor,Competitor had better devices
2667-WYLWJ,1,Female,44,No,No,Yes,No,0,KOGAMHYXJ7834,Yes,1,8,Offer E,Yes,46.13,No,No,None,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,19.75,145,0,0,369.04,514.04,PUPSMA3938,3,Churned,Yes,1,89,2247,Price,Long distance charges
1092-GANHU,1,Male,62,No,No,No,No,0,ACMZNLXHA1171,No,0,17,None,Yes,30.61,No,Yes,Fiber Optic,7,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,76.65,1313.55,0,0,520.37,1833.92,BOFXEV7363,2,Churned,Yes,1,87,3182,Competitor,Competitor offered more data
7881-EVUAD,1,Female,49,No,No,No,No,0,MFBBPOKYE8428,No,0,2,Offer E,No,0,No,Yes,DSL,21,Yes,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,42.6,72.4,0,0,0,72.4,XHVNEQ3131,2,Churned,Yes,1,79,4648,Competitor,Competitor offered more data
5766-XQXMQ,1,Female,45,No,No,No,No,0,YJQNQDGTU1893,No,0,29,None,Yes,1.02,No,Yes,DSL,19,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,68.85,1970.5,0,0,29.58,2000.08,PWAUXJ3126,1,Churned,Yes,1,79,5449,Competitor,Competitor made better offer
3703-VAVCL,1,Male,51,No,No,Yes,No,0,DJKOTYLUO9144,Yes,1,2,None,Yes,46.92,No,Yes,Fiber Optic,7,No,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,90,190.05,0,0,93.84,283.89,QYGIYE6712,2,Churned,Yes,1,91,3902,Competitor,Competitor made better offer
8519-QJGJD,1,Female,42,No,No,No,No,0,YFSZVDRHM1612,No,0,14,Offer D,Yes,18.74,No,Yes,Cable,20,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,75.35,1025.95,0,0,262.36,1288.31,MNZWIE4479,2,Churned,Yes,1,71,4995,Attitude,Attitude of service provider
6326-MTTXK,1,Male,56,No,No,No,No,0,OQRMCFGMG1726,No,0,8,Offer E,Yes,3.27,Yes,Yes,Fiber Optic,6,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,100.85,819.55,0,0,26.16,845.71,XNQZEY4596,2,Churned,Yes,1,90,3849,Attitude,Attitude of service provider
0330-IVZHA,1,Female,55,No,No,Yes,No,0,VYMUWHYDV5979,Yes,1,5,Offer E,Yes,17.08,No,Yes,Fiber Optic,10,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,69.95,330.15,0,0,85.4,415.55,ETFZZN1649,2,Churned,Yes,1,81,2969,Attitude,Attitude of service provider
2886-KEFUM,1,Female,50,No,No,Yes,No,0,DPRAPORXY9798,Yes,1,63,None,Yes,1.93,Yes,Yes,Fiber Optic,21,No,Yes,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,107.5,6873.75,0,60,121.59,7055.34,MHJQJO9776,3,Churned,Yes,1,96,6144,Attitude,Attitude of support person
4237-RLAQD,1,Male,58,No,No,No,No,0,DQPZCYWCU2731,No,0,1,Offer E,Yes,44.75,No,Yes,Cable,12,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,45.85,45.85,0,0,44.75,90.6,OEVIEM3375,2,Churned,Yes,1,94,5930,Attitude,Attitude of support person
9651-GTSAQ,1,Female,44,No,No,Yes,No,0,THGLLBJFZ6483,Yes,1,53,None,Yes,30.09,No,Yes,Fiber Optic,11,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,106.1,5769.75,0,0,1594.77,7364.52,LBNBWQ4264,3,Churned,Yes,1,94,4471,Attitude,Attitude of support person
3186-BAXNB,1,Female,20,Yes,No,No,No,0,TQQMSKYAP5675,No,0,1,Offer E,Yes,17.23,No,Yes,Fiber Optic,52,No,Yes,No,Yes,Yes,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,91.7,91.7,0,0,17.23,108.93,RGCDRL7786,3,Churned,Yes,1,71,4319,Attitude,Attitude of service provider
0637-YLETY,1,Female,39,No,No,No,No,0,IIPAZDZWG7287,No,0,16,Offer D,Yes,18.99,Yes,Yes,Fiber Optic,30,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,95.6,1555.65,0,0,303.84,1859.49,CYOJGQ9263,1,Churned,Yes,1,96,5915,Attitude,Attitude of service provider
1157-BQCUW,1,Male,59,No,No,No,No,0,DCACLMPHZ6526,No,0,1,Offer E,Yes,30.07,Yes,Yes,Fiber Optic,26,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.95,74.95,0,0,30.07,105.02,LHVPXJ7698,1,Churned,Yes,1,82,2591,Competitor,Competitor had better devices
2003-CKLOR,1,Male,62,No,No,No,No,0,RFGWRWXNS9245,No,0,66,Offer A,Yes,25.82,No,Yes,Cable,26,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,99.5,6710.5,0,0,1704.12,8414.62,GTANTB3176,2,Churned,Yes,1,73,4001,Other,Moved
9254-RBFON,1,Female,38,No,No,Yes,No,0,MMRTCSJQJ6872,Yes,1,17,Offer D,Yes,5.4,No,Yes,Fiber Optic,8,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,98.6,1704.95,0,0,91.8,1796.75,RPNGFK7976,2,Churned,Yes,1,91,5160,Competitor,Competitor had better devices
1205-WNWPJ,1,Female,54,No,No,No,No,0,NAKWHIRQO4271,No,0,7,Offer E,Yes,2.24,No,Yes,DSL,22,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,59.5,415.95,0,0,15.68,431.63,BQSFRR8226,3,Churned,Yes,1,91,4661,Other,Moved
8387-MOJJT,1,Female,53,No,No,Yes,No,0,YGZAELEDB4584,Yes,1,42,None,Yes,34.02,No,Yes,Fiber Optic,18,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,77.95,3384,0,0,1428.84,4812.84,LPNMNB8495,1,Churned,Yes,1,82,5396,Competitor,Competitor made better offer
6032-KRXXO,1,Male,33,No,No,No,No,0,DENJIODDZ9884,No,0,30,None,Yes,30.06,No,Yes,Fiber Optic,19,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,90.25,2755.35,0,0,901.8,3657.15,WNEDJG7898,2,Churned,Yes,1,84,5654,Competitor,Competitor made better offer
7459-RRWQZ,1,Female,51,No,No,No,No,0,FMESIKGCT7339,No,0,15,Offer D,Yes,47.57,Yes,Yes,DSL,26,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,64.65,994.55,0,0,713.55,1708.1,TGIOJK8621,1,Churned,Yes,1,89,4780,Competitor,Competitor made better offer
3092-IGHWF,1,Male,34,No,No,Yes,No,0,ZWNVCFLJJ2998,Yes,1,67,Offer A,Yes,28.4,Yes,Yes,Cable,10,No,Yes,Yes,No,No,No,No,Yes,One Year,No,Bank Withdrawal,87.4,5918.8,0,0,1902.8,7821.6,OXBTOT2268,2,Churned,Yes,1,65,4421,Competitor,Competitor made better offer
6352-TWCAU,1,Female,32,No,No,No,No,0,ONINNUBMJ8889,No,0,35,None,Yes,19.07,Yes,Yes,Fiber Optic,17,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,86.45,3029.1,0,0,667.45,3696.55,LOLSCO1719,1,Churned,Yes,1,68,5874,Competitor,Competitor made better offer
2929-QNSRW,1,Female,21,Yes,No,Yes,No,0,LLZWTCYHN4826,Yes,1,56,None,Yes,19.16,Yes,Yes,Fiber Optic,48,No,Yes,No,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,98.25,5508.35,0,150,1072.96,6731.31,QIBMBM1162,1,Churned,Yes,1,90,4886,Competitor,Competitor made better offer
1262-OPMFY,1,Female,46,No,No,Yes,No,0,JOUQJXQWP6421,Yes,1,9,Offer E,Yes,31.75,No,Yes,Fiber Optic,25,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.75,655.9,0,0,285.75,941.65,MUHOAM1294,3,Churned,Yes,1,92,5105,Competitor,Competitor made better offer
1899-VXWXM,1,Male,55,No,No,No,No,0,YIUAECRIM4652,No,0,48,None,Yes,24.73,Yes,Yes,Fiber Optic,4,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,106.1,5082.8,0,0,1187.04,6269.84,IYIMIV2676,1,Churned,Yes,1,89,5898,Other,Don't know
3331-HQDTW,1,Female,23,Yes,No,No,No,0,RTOFNIFRK1182,No,0,34,None,Yes,7.99,Yes,Yes,Fiber Optic,76,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,109.8,3587.25,0,0,271.66,3858.91,DBIBJG8726,1,Churned,Yes,1,89,3410,Competitor,Competitor made better offer
5442-XSDCW,1,Male,61,No,No,Yes,No,0,ACFQCTUXM4258,Yes,1,11,Offer D,Yes,13.33,No,Yes,Fiber Optic,19,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,79.5,868.5,0,50,146.63,1065.13,HMTOEK2552,1,Churned,Yes,1,91,3469,Competitor,Competitor made better offer
3049-NDXFL,1,Female,30,No,No,No,No,0,QFVYZHBSV2278,No,0,1,Offer E,Yes,34.47,Yes,Yes,Fiber Optic,59,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,85.8,85.8,0,0,34.47,120.27,EJCKVI1893,3,Churned,Yes,1,89,2850,Competitor,Competitor made better offer
7963-GQRMY,1,Female,19,Yes,No,Yes,No,0,VEDTYVKHJ1348,Yes,1,3,Offer E,Yes,44.46,No,Yes,DSL,51,No,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Credit Card,44.3,134.5,0,0,133.38,267.88,CKCILO8862,2,Churned,Yes,1,88,4903,Price,Extra data charges
1228-FZFRV,1,Male,37,No,No,Yes,No,0,RYZWBIOEN2823,No,0,50,None,Yes,20.88,Yes,Yes,Fiber Optic,13,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,105.95,5341.8,0,0,1044,6385.8,OAEYOG4938,1,Churned,Yes,1,79,5536,Price,Extra data charges
2058-DCJBE,1,Male,32,No,No,No,No,0,EANWFOWYB3924,No,0,5,Offer E,Yes,31.14,No,Yes,Fiber Optic,5,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.75,324.6,0,0,155.7,480.3,MYNRIG5494,1,Churned,Yes,1,91,3965,Competitor,Competitor had better devices
5364-XYIRR,1,Male,44,No,No,Yes,No,0,ZKIEJGJGX5552,Yes,1,51,None,Yes,21.08,Yes,Yes,Fiber Optic,9,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.65,4812.75,0,0,1075.08,5887.83,QFQLZA4464,1,Churned,Yes,1,91,4747,Competitor,Competitor had better devices
4829-AUOAX,1,Female,57,No,No,No,No,0,AGQNFVHYJ5647,No,0,46,None,Yes,6.18,Yes,Yes,Cable,8,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,96.05,4399.5,0,80,284.28,4763.78,WIOSWF9356,2,Churned,Yes,1,77,2712,Price,Extra data charges
9158-VCTQB,1,Female,41,No,No,Yes,No,0,XSTROPOTQ8294,Yes,1,41,None,Yes,5.01,Yes,Yes,Fiber Optic,10,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,113.6,4594.95,0,0,205.41,4800.36,FCUODS8812,1,Churned,Yes,1,96,4963,Price,Extra data charges
6311-UEUME,1,Female,37,No,No,No,No,0,QQJFZQKZR5349,No,0,29,None,Yes,44.33,No,Yes,Fiber Optic,7,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,78.9,2384.15,0,0,1285.57,3669.72,FTKIYW3512,2,Churned,Yes,1,90,3249,Price,Extra data charges
6839-ITVZJ,1,Female,35,No,No,Yes,No,0,ATYWJNKOQ1888,Yes,1,26,None,Yes,22.33,Yes,Yes,DSL,13,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,60.05,1616.15,0,0,580.58,2196.73,ZWLZQU7113,2,Churned,Yes,1,71,2039,Other,Don't know
0375-HVGXO,1,Female,31,No,No,No,No,0,XCNWEGUQA1419,No,0,1,Offer E,No,0,No,Yes,DSL,8,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,34.7,34.7,0,0,0,34.7,ZQXJLK2453,3,Churned,Yes,1,81,4476,Other,Don't know
8593-WHYHV,1,Male,46,No,No,No,No,0,LCSWRKIWR9923,No,0,3,Offer E,Yes,14.28,Yes,Yes,Fiber Optic,21,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.3,264.8,0,0,42.84,307.64,EPLMME8921,1,Churned,Yes,1,67,4934,Other,Don't know
6097-EQISJ,1,Female,41,No,No,Yes,No,0,WDQGXWCIP1552,Yes,1,66,Offer A,Yes,48.77,Yes,Yes,Fiber Optic,12,No,Yes,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Credit Card,102.45,6615.15,0,130,3218.82,9963.97,VKBGWU4965,1,Churned,Yes,1,82,4688,Competitor,Competitor had better devices
4423-YLHDV,1,Female,22,Yes,No,Yes,No,0,AZHFPTLAQ7437,Yes,1,21,Offer D,Yes,38.52,Yes,Yes,Fiber Optic,59,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,104.4,2200.25,0,0,808.92,3009.17,WKPZAP9997,1,Churned,Yes,1,67,5570,Attitude,Attitude of support person
0107-YHINA,1,Male,59,No,No,No,No,0,BUOBSPPCR3345,No,0,1,None,Yes,40.71,Yes,Yes,Fiber Optic,25,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.75,99.75,0,0,40.71,140.46,BGEFQQ7162,1,Churned,Yes,1,93,4214,Competitor,Competitor had better devices
8640-SDGKB,1,Male,39,No,No,No,No,0,QXGVZMZEL6373,No,0,4,None,Yes,28.89,No,Yes,DSL,3,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,74.4,299.7,0,0,115.56,415.26,BUNTBG5311,2,Churned,Yes,1,69,3633,Attitude,Attitude of support person
4116-TZAQJ,1,Female,23,Yes,No,No,No,0,BEVKBMQFP9146,No,0,9,None,Yes,13.86,No,Yes,Fiber Optic,76,Yes,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,74.25,639.65,0,0,124.74,764.39,UCAVNF9362,1,Churned,Yes,1,76,5393,Attitude,Attitude of support person
3877-JRJIP,1,Male,50,No,No,No,No,0,PZEUVFHEQ7324,No,0,1,None,Yes,22.05,Yes,Yes,Cable,28,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,59.85,59.85,0,0,22.05,81.9,VUUNAV2384,2,Churned,Yes,1,71,4017,Attitude,Attitude of support person
7511-YMXVQ,1,Male,54,No,No,No,No,0,AXERGJGTS5243,No,0,9,None,No,0,No,Yes,Cable,20,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,45.4,418.8,0,20,0,438.8,LEHKMM7544,1,Churned,Yes,1,81,5028,Competitor,Competitor had better devices
7551-JOHTI,1,Female,54,No,No,No,No,0,FPKXBTJBZ3884,No,0,1,None,Yes,32.45,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.5,19.5,0,0,32.45,51.95,DWBUXI9665,2,Churned,Yes,1,77,5211,Attitude,Attitude of support person
9804-ICWBG,1,Male,56,No,No,No,No,0,OWNPSAEFM4558,No,0,1,None,Yes,45.5,No,Yes,Fiber Optic,12,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.9,69.9,0,0,45.5,115.4,UBEAJD7667,2,Churned,Yes,1,88,3349,Attitude,Attitude of support person
5318-IXUZF,1,Female,50,No,No,No,No,0,PBDHNFECA6374,No,0,2,None,Yes,6.2,No,Yes,Fiber Optic,6,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,87.15,183.75,0,0,12.4,196.15,UEWWYM6453,2,Churned,Yes,1,72,4149,Other,Don't know
3198-VELRD,1,Female,47,No,No,Yes,No,0,UMKNXEDAB2765,Yes,1,3,None,Yes,38.09,Yes,Yes,Fiber Optic,30,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,84.75,264.85,0,0,114.27,379.12,MGILHK8573,1,Churned,Yes,1,91,2014,Competitor,Competitor had better devices
