Age,Age Group,Number of Dependents,Membership,Satisfaction Score,Tech services,Streaming services,Combined Product,Contract,Tenure in Months,Monthly Charge,Total Revenue,Churn Value
51,50,0,None,2,2,1,4,Month-to-Month,2,90,283.89,1
42,40,0,Offer D,2,1,0,2,Month-to-Month,14,75.35,1288.31,1
56,50,0,Offer E,2,1,2,4,Month-to-Month,8,100.85,845.71,1
55,50,0,Offer E,2,0,0,4,Month-to-Month,5,69.95,415.55,1
50,50,0,None,3,2,2,4,One Year,63,107.5,7055.34,1
58,50,0,Offer E,2,0,0,2,Month-to-Month,1,45.85,90.6,1
44,40,0,None,3,3,2,4,One Year,53,106.1,7364.52,1
20,20,0,Offer E,3,2,1,4,Month-to-Month,1,91.7,108.93,1
39,30,0,Offer D,1,2,1,4,Month-to-Month,16,95.6,1859.49,1
59,50,0,Offer E,1,0,0,4,Month-to-Month,1,74.95,105.02,1
62,60,0,Offer A,2,2,2,2,Month-to-Month,66,99.5,8414.62,1
38,30,0,Offer D,2,2,2,4,One Year,17,98.6,1796.75,1
54,50,0,Offer E,3,1,1,3,Month-to-Month,7,59.5,431.63,1
53,50,0,None,1,0,1,4,Month-to-Month,42,77.95,4812.84,1
33,30,0,None,2,0,2,4,Month-to-Month,30,90.25,3657.15,1
51,50,0,Offer D,1,1,1,3,Month-to-Month,15,64.65,1708.1,1
34,30,0,Offer A,2,2,0,2,One Year,67,87.4,7821.6,1
32,30,0,None,1,0,1,4,Month-to-Month,35,86.45,3696.55,1
21,20,0,None,1,1,2,4,One Year,56,98.25,6731.31,1
46,40,0,Offer E,3,1,0,4,Month-to-Month,9,75.75,941.65,1
55,50,0,None,1,2,2,4,One Year,48,106.1,6269.84,1
23,20,0,None,1,3,2,4,Month-to-Month,34,109.8,3858.91,1
61,60,0,Offer D,1,0,1,4,Month-to-Month,11,79.5,1065.13,1
30,30,0,Offer E,3,0,1,4,Month-to-Month,1,85.8,120.27,1
19,10,0,Offer E,2,0,0,3,Month-to-Month,3,44.3,267.88,1
37,30,0,None,1,2,2,4,Month-to-Month,50,105.95,6385.8,1
32,30,0,Offer E,1,0,0,4,Month-to-Month,5,69.75,480.3,1
44,40,0,None,1,0,2,4,Month-to-Month,51,94.65,5887.83,1
57,50,0,None,2,0,2,2,Month-to-Month,46,96.05,4763.78,1
41,40,0,None,1,4,2,4,Month-to-Month,41,113.6,4800.36,1
37,30,0,None,2,0,1,4,Month-to-Month,29,78.9,3669.72,1
35,30,0,None,2,2,0,3,Month-to-Month,26,60.05,2196.73,1
31,30,0,Offer E,3,0,1,2,Month-to-Month,1,34.7,34.7,1
46,40,0,Offer E,1,0,1,4,Month-to-Month,3,85.3,307.64,1
41,40,0,Offer A,1,2,2,4,One Year,66,102.45,9963.97,1
22,20,0,Offer D,1,2,2,4,Month-to-Month,21,104.4,3009.17,1
59,50,0,None,1,1,2,4,Month-to-Month,1,99.75,140.46,1
39,30,0,None,2,2,2,3,Month-to-Month,4,74.4,415.26,1
23,20,0,None,1,1,0,4,Month-to-Month,9,74.25,764.39,1
50,50,0,None,2,0,1,2,Month-to-Month,1,59.85,81.9,1
54,50,0,None,1,0,2,1,Month-to-Month,9,45.4,438.8,1
54,50,0,None,2,0,0,1,Month-to-Month,1,19.5,51.95,1
56,50,0,None,2,0,0,4,Month-to-Month,1,69.9,115.4,1
50,50,0,None,2,1,1,4,Month-to-Month,2,87.15,196.15,1
47,40,0,None,1,0,1,4,Month-to-Month,3,84.75,379.12,1
40,40,0,Offer D,2,1,1,2,Month-to-Month,14,89.95,1579.5,1
33,30,0,None,3,0,1,4,Month-to-Month,2,79,240.97,1
39,30,0,Offer D,3,0,0,1,One Year,18,20.15,551.95,1
60,60,0,None,1,0,0,4,Month-to-Month,1,71.65,89.19,1
35,30,0,None,3,0,0,1,Month-to-Month,4,20.35,228.14,1
26,20,0,None,2,3,0,4,Month-to-Month,38,84.25,3935.58,1
32,30,0,Offer D,3,0,1,4,Month-to-Month,12,78.1,1457.9,1
20,20,0,Offer D,3,1,1,4,Month-to-Month,19,89.65,2253.54,1
35,30,0,Offer D,1,1,2,4,Month-to-Month,10,98.7,1346.85,1
63,60,0,None,2,1,0,2,Month-to-Month,1,76.35,83.61,1
51,50,0,Offer D,1,1,0,4,Month-to-Month,23,79.15,2446.07,1
44,40,0,None,3,0,1,4,Month-to-Month,31,86.55,3732.18,1
47,40,0,Offer D,3,1,0,4,Month-to-Month,19,73.85,1588.51,1
44,40,0,None,1,1,2,4,Month-to-Month,24,96,2716.69,1
57,50,0,None,2,0,0,1,Month-to-Month,1,20.05,32.05,1
53,50,0,None,1,3,2,4,Two Year,65,108.65,9660.15,1
28,20,0,Offer D,1,0,0,2,Month-to-Month,10,45.55,747,1
36,30,0,Offer E,2,0,1,2,Month-to-Month,2,35.1,78.75,1
47,40,0,Offer E,2,0,0,3,Month-to-Month,1,46.2,94.78,1
29,20,0,Offer E,3,0,0,3,Month-to-Month,1,45.15,76.07,1
31,30,0,Offer D,2,1,0,4,Month-to-Month,19,73.2,1930.35,1
46,40,0,None,3,1,1,4,Month-to-Month,52,85.35,6931.36,1
23,20,0,Offer E,2,0,0,3,Month-to-Month,1,45.95,51.07,1
55,50,0,Offer E,2,1,1,4,Month-to-Month,3,83.75,386.33,1
38,30,0,None,2,0,0,4,Month-to-Month,1,70.05,97.94,1
61,60,0,Offer E,2,0,1,4,Month-to-Month,2,86,252.39,1
35,30,0,Offer D,1,0,0,4,Month-to-Month,16,72.65,1946.14,1
30,30,0,Offer E,2,0,0,1,Month-to-Month,1,21,37.66,1
21,20,0,None,3,2,1,4,Month-to-Month,56,94.45,6547.56,1
54,50,0,None,2,2,0,4,Month-to-Month,44,84.8,5630.03,1
50,50,0,Offer E,1,1,0,3,Month-to-Month,1,50.9,57.85,1
27,20,0,None,1,1,2,4,Month-to-Month,49,99.8,7302.51,1
43,40,0,None,2,2,2,4,Month-to-Month,47,107.35,6892.73,1
45,40,0,None,3,0,0,1,Month-to-Month,31,19.55,1591.12,1
60,60,0,Offer E,1,2,0,4,Month-to-Month,3,79.1,343.79,1
40,40,0,None,2,0,0,2,Month-to-Month,8,25.5,215.2,1
41,40,0,None,3,0,1,4,Month-to-Month,2,80.75,169.67,1
29,20,0,None,3,1,1,4,Month-to-Month,65,91.85,8329.6,1
41,40,0,None,3,1,0,4,Month-to-Month,1,75.35,118.17,1
55,50,0,None,3,0,0,4,Month-to-Month,1,75.45,87.03,1
35,30,0,None,1,1,0,3,Month-to-Month,24,49.55,1555.76,1
51,50,0,Offer A,1,4,1,3,One Year,69,78.6,7383.67,1
35,30,0,None,2,0,1,4,Month-to-Month,7,81.1,657.71,1
39,30,0,Offer D,1,0,0,4,Month-to-Month,11,74.95,1063.08,1
33,30,0,None,2,2,2,4,Month-to-Month,58,102.1,6188.98,1
64,60,0,Offer D,2,1,1,4,Month-to-Month,14,90.9,1449.96,1
46,40,0,None,1,1,0,2,Month-to-Month,12,29.2,309.1,1
36,30,0,None,2,2,1,4,Month-to-Month,25,89.15,2873.75,1
37,30,0,None,1,0,0,3,Month-to-Month,1,45.7,58.5,1
23,20,0,None,3,0,2,1,Month-to-Month,2,44.6,97.1,1
48,40,0,None,3,0,0,2,Month-to-Month,23,74.95,2372.85,1
39,30,0,None,1,1,2,4,Two Year,57,95.25,6465,1
23,20,0,None,3,1,1,4,Month-to-Month,24,89.85,2836.33,1
35,30,0,None,3,1,2,4,One Year,49,100.45,6233.93,1
25,20,0,None,2,0,0,2,Month-to-Month,5,47.15,333.2,1
58,50,0,None,1,0,1,4,Month-to-Month,2,80.2,244.04,1
33,30,0,None,2,2,0,4,Month-to-Month,4,87.1,471.29,1
30,30,0,None,2,0,0,4,Month-to-Month,5,75.9,592.15,1
29,20,0,None,1,3,1,4,Month-to-Month,47,98.75,4668.59,1
57,50,0,None,2,0,1,4,Month-to-Month,10,86.45,1007.35,1
28,20,0,None,1,0,0,2,Month-to-Month,1,45.3,85.24,1
61,60,0,Offer A,2,2,2,4,One Year,67,104.1,7588.91,1
31,30,0,Offer A,1,2,1,4,One Year,67,90.6,8116.4,1
21,20,0,None,1,0,2,4,Month-to-Month,15,88.15,1574.65,1
55,50,0,None,1,0,0,1,Month-to-Month,1,20.2,33.47,1
47,40,0,None,1,0,2,4,Month-to-Month,26,90.8,2761.42,1
48,40,0,None,1,1,0,4,Month-to-Month,22,79.35,2152.53,1
26,20,0,Offer B,1,2,0,4,Month-to-Month,47,83.35,5029.38,1
27,20,0,None,1,0,0,2,Month-to-Month,2,49.4,156.21,1
27,20,0,None,1,2,2,3,Month-to-Month,22,79.2,2031.17,1
61,60,0,None,2,1,0,3,Month-to-Month,7,48.7,376.16,1
29,20,0,None,2,1,2,4,Month-to-Month,1,95.6,102.27,1
40,40,0,Offer B,1,2,0,3,Month-to-Month,49,59.75,4691.93,1
43,40,0,None,3,0,0,2,Month-to-Month,1,71.35,111.75,1
42,40,0,Offer E,3,0,0,1,Month-to-Month,1,20.15,41.74,1
35,30,0,Offer E,2,0,0,4,Month-to-Month,1,69.75,97.72,1
41,40,0,None,1,0,1,4,Month-to-Month,17,80.85,1683.22,1
47,40,0,Offer E,2,2,0,2,Month-to-Month,4,33.65,137.85,1
56,50,0,Offer E,3,0,1,4,Month-to-Month,1,79.95,83.08,1
58,50,0,Offer E,2,0,0,1,Month-to-Month,1,19.3,44.92,1
55,50,0,None,1,3,1,4,One Year,37,99.2,4870.52,1
32,30,0,Offer E,1,0,1,4,Month-to-Month,8,85.2,838.68,1
40,40,0,None,3,0,0,4,Month-to-Month,3,75.25,295.61,1
30,30,0,Offer E,3,1,0,3,Month-to-Month,1,54.35,79.74,1
37,30,0,Offer E,1,0,0,2,Month-to-Month,5,24.95,100.4,1
39,30,0,Offer B,1,3,0,2,One Year,40,42.35,1716.45,1
38,30,0,Offer E,3,0,0,4,Month-to-Month,1,75.3,114.74,1
22,20,0,Offer B,3,2,1,4,One Year,51,94.8,7120.87,1
63,60,0,None,2,0,1,4,Month-to-Month,33,86.15,3218.92,1
25,20,0,Offer C,2,0,1,4,Month-to-Month,30,85,2768.85,1
29,20,0,Offer E,3,0,1,4,Month-to-Month,2,80.55,251.88,1
37,30,0,Offer E,1,1,0,4,Month-to-Month,2,75.8,209.37,1
45,40,0,Offer C,2,1,1,4,Month-to-Month,30,85.15,2836.1,1
63,60,2,Offer C,1,1,0,3,Month-to-Month,24,54.75,1752.63,1
60,60,0,Offer E,2,0,1,4,Month-to-Month,1,79.5,128.47,1
58,50,0,Offer A,3,3,2,4,One Year,67,111.3,9441.18,1
63,60,0,Offer E,2,1,1,4,Month-to-Month,7,86.25,899.72,1
64,60,0,None,2,1,1,4,Month-to-Month,14,86.3,1601.15,1
56,50,0,Offer C,1,1,1,4,Month-to-Month,28,89.95,3473.39,1
41,40,0,None,1,0,0,4,Month-to-Month,10,70,1012.8,1
53,50,0,Offer C,2,3,0,3,One Year,34,64.4,3258.69,1
52,50,0,None,1,2,2,4,Month-to-Month,1,102.45,128.33,1
30,30,0,Offer E,3,2,0,4,Month-to-Month,3,80.1,339.56,1
51,50,0,Offer E,2,0,1,4,Month-to-Month,2,80.2,255.63,1
20,20,0,Offer E,1,4,1,4,Month-to-Month,6,98.15,689.01,1
60,60,0,None,2,3,2,2,Month-to-Month,12,112.95,1582.15,1
43,40,0,Offer E,1,0,0,4,Month-to-Month,1,70.9,110.71,1
28,20,0,None,1,2,2,4,Month-to-Month,23,99.85,3204.15,1
41,40,0,None,3,0,0,4,Month-to-Month,1,74.5,110.94,1
60,60,0,Offer B,2,3,2,4,Month-to-Month,65,109.15,7689.6,1
48,40,0,None,1,1,1,3,Month-to-Month,16,65.2,1802.55,1
42,40,0,Offer E,1,0,0,4,Month-to-Month,1,71.55,88.82,1
27,20,0,Offer B,1,2,1,4,Month-to-Month,53,93.9,6684.92,1
42,40,0,None,2,1,2,2,Month-to-Month,13,48.75,633.4,1
63,60,0,Offer E,1,0,1,4,Month-to-Month,4,85.65,504.93,1
44,40,0,None,2,2,2,4,Month-to-Month,12,106.7,1556.18,1
46,40,0,Offer E,1,0,0,2,Month-to-Month,1,25.15,25.15,1
21,20,0,Offer B,1,3,2,4,One Year,54,110.35,6010.87,1
24,20,0,Offer B,1,2,2,4,One Year,48,103.25,5342.83,1
35,30,0,Offer E,1,1,0,3,Month-to-Month,2,47.8,119.91,1
49,40,0,Offer C,1,1,2,4,Month-to-Month,29,98.6,3737.95,1
35,30,0,None,1,0,0,4,Month-to-Month,17,70.4,1446.61,1
49,40,1,Offer E,1,0,0,2,Month-to-Month,1,45.95,92.12,1
45,40,0,Offer E,2,1,1,4,Month-to-Month,1,85.55,118.89,1
61,60,0,Offer C,3,0,0,4,Month-to-Month,35,70.3,2861.6,1
22,20,0,Offer C,2,2,2,4,One Year,33,103.7,4840.13,1
23,20,0,None,1,0,2,4,Month-to-Month,1,88.35,102.61,1
22,20,0,Offer E,1,1,2,4,Month-to-Month,8,94.2,1087.94,1
62,60,0,Offer E,2,1,2,4,Month-to-Month,5,96.25,673.05,1
28,20,0,Offer E,2,0,0,2,Month-to-Month,2,70.7,160.97,1
55,50,0,Offer B,2,2,0,1,One Year,42,33.55,1495.3,1
38,30,0,None,1,3,2,4,Two Year,57,112.95,9250.02,1
54,50,0,Offer E,1,0,1,1,Month-to-Month,1,35.9,35.9,1
30,30,0,Offer C,1,1,2,4,Month-to-Month,38,99.25,4965.41,1
26,20,0,Offer E,1,2,2,4,Month-to-Month,8,103.35,1004.74,1
55,50,0,None,1,1,1,4,Month-to-Month,18,90,1773.05,1
58,50,0,Offer C,1,2,2,4,One Year,28,106.1,3116.76,1
30,30,0,Offer E,3,2,1,4,Month-to-Month,5,89.35,512.25,1
32,30,0,None,3,0,0,4,Month-to-Month,1,77.15,114.85,1
53,50,0,None,2,0,1,2,Month-to-Month,1,35.25,35.25,1
26,20,0,None,2,1,2,2,Month-to-Month,4,48.55,201,1
45,40,0,None,2,1,2,4,Month-to-Month,53,98.4,7361.72,1
44,40,0,None,1,1,0,4,Month-to-Month,14,80.45,1088.66,1
60,60,0,Offer C,3,2,0,3,Month-to-Month,31,55.25,1773.08,1
28,20,0,None,1,2,2,1,Month-to-Month,13,54.45,706.85,1
53,50,0,Offer C,3,0,0,4,Month-to-Month,35,75.35,3512.45,1
55,50,0,None,1,1,0,2,Month-to-Month,2,75.7,273.52,1
28,20,0,None,1,0,0,4,Month-to-Month,1,74.25,96.05,1
52,50,0,None,2,0,0,1,Month-to-Month,1,19.4,22.54,1
46,40,0,None,2,0,1,4,Month-to-Month,9,83.3,1070.6,1
34,30,0,None,1,0,1,4,Month-to-Month,8,80.1,970.42,1
62,60,0,Offer C,3,0,0,1,One Year,25,25.3,815.6,1
46,40,0,None,1,1,2,4,Month-to-Month,13,98.15,1313.93,1
48,40,0,None,1,2,1,4,Month-to-Month,46,93.7,4880.68,1
36,30,0,None,1,2,2,3,One Year,18,82,1650.45,1
59,50,0,None,2,2,1,4,Month-to-Month,60,95.75,7856.1,1
33,30,0,Offer C,3,0,2,4,Month-to-Month,30,94.05,3181.45,1
44,40,0,None,3,0,1,3,Month-to-Month,1,54.75,67.76,1
56,50,0,None,1,0,2,4,Month-to-Month,1,94.6,95.77,1
61,60,6,None,1,2,0,1,Month-to-Month,7,34.5,279.25,1
44,40,0,None,1,2,2,4,Month-to-Month,61,105.55,9069.15,1
56,50,2,None,3,1,0,2,Month-to-Month,39,30.1,1281.3,1
36,30,0,Offer D,3,0,0,4,Month-to-Month,10,70.3,1055.4,1
25,20,0,Offer E,3,1,0,4,Month-to-Month,1,80.2,81.43,1
41,40,0,Offer A,1,2,1,4,One Year,67,94.35,8414.43,1
61,60,1,Offer E,2,0,0,3,Month-to-Month,6,44.6,556,1
24,20,0,Offer E,2,0,0,1,Month-to-Month,1,19.6,24.96,1
21,20,0,None,1,0,0,4,Month-to-Month,2,70.7,212.82,1
21,20,0,Offer E,3,1,1,4,Month-to-Month,1,84.8,122.63,1
21,20,0,None,2,3,2,4,One Year,52,105,7989.93,1
62,60,0,Offer D,1,1,0,3,Month-to-Month,22,54.45,1287.51,1
40,40,0,None,2,1,1,2,Month-to-Month,47,85.3,6125.87,1
51,50,0,None,2,0,1,4,Month-to-Month,33,83.35,3467.42,1
59,50,0,Offer D,2,2,0,2,Month-to-Month,18,33.5,600,1
64,60,0,None,1,0,2,4,Month-to-Month,24,90.35,3018.26,1
26,20,0,Offer E,3,0,2,4,Month-to-Month,1,90.75,113.81,1
64,60,0,Offer E,1,1,1,4,Month-to-Month,4,89.6,512.69,1
21,20,0,Offer E,3,1,2,2,Month-to-Month,2,49.25,90.35,1
43,40,3,None,3,0,0,1,Month-to-Month,1,19.75,31.66,1
64,60,0,Offer D,3,2,1,4,Month-to-Month,19,95.15,2533.78,1
44,40,0,Offer D,1,1,2,4,Month-to-Month,22,101.35,2544.36,1
46,40,0,None,1,0,0,4,Month-to-Month,4,70.05,317.22,1
24,20,0,None,1,0,0,4,Month-to-Month,4,74.65,495.96,1
60,60,0,None,1,0,0,2,Month-to-Month,4,50.4,328.36,1
61,60,0,None,1,1,0,4,Month-to-Month,7,79.65,886.94,1
55,50,0,None,2,1,0,4,Month-to-Month,5,78.75,427.9,1
47,40,0,None,2,0,0,3,Month-to-Month,1,50.1,96.59,1
19,10,0,Offer E,1,1,0,4,Month-to-Month,2,76.4,192.8,1
28,20,0,Offer E,3,2,2,4,Month-to-Month,3,98.7,391.93,1
37,30,0,None,3,0,2,4,One Year,28,90.1,3111.63,1
47,40,0,Offer D,2,0,0,3,Month-to-Month,15,51.55,832.75,1
44,40,0,Offer E,3,0,2,4,Month-to-Month,5,94.85,663.55,1
39,30,0,None,2,0,1,4,Month-to-Month,2,85.7,197.94,1
58,50,0,Offer E,2,0,0,3,Month-to-Month,1,44.4,70.93,1
44,40,0,Offer E,2,0,2,1,Month-to-Month,4,44.55,184.3,1
41,40,3,None,1,2,0,2,Month-to-Month,31,35.4,1077.5,1
45,40,0,Offer E,2,0,2,4,Month-to-Month,1,95.65,127.98,1
19,10,0,None,1,0,0,1,Month-to-Month,1,20.95,61.43,1
54,50,0,Offer D,2,0,0,1,Month-to-Month,15,19.75,894.9,1
42,40,0,Offer D,3,0,2,4,Month-to-Month,17,92.55,1816.17,1
28,20,0,Offer E,2,0,1,4,Month-to-Month,9,85.35,1200.86,1
48,40,0,None,1,4,1,3,One Year,25,74.3,1898.05,1
34,30,0,Offer E,1,2,2,4,Month-to-Month,4,98.1,418.82,1
63,60,0,None,1,3,2,4,Two Year,50,109.65,6936.15,1
32,30,0,Offer E,1,1,2,2,Month-to-Month,3,100.95,375.77,1
25,20,0,Offer D,1,1,2,4,Month-to-Month,10,94.9,1451.05,1
53,50,0,Offer E,2,0,0,2,One Year,9,24.1,259.8,1
23,20,0,Offer A,2,2,2,4,One Year,66,104.05,8214.62,1
33,30,0,Offer E,2,2,1,4,Month-to-Month,3,88.35,410.25,1
43,40,0,None,1,1,2,4,Month-to-Month,29,94.65,3823.36,1
42,40,3,None,1,4,1,2,Month-to-Month,41,79.9,5181.86,1
24,20,0,Offer E,2,0,0,1,Month-to-Month,1,20.5,46.62,1
44,40,0,Offer E,1,0,1,4,Month-to-Month,1,81.95,126.89,1
39,30,0,Offer E,1,0,0,4,Month-to-Month,7,69.35,564.35,1
53,50,0,None,2,0,2,4,Month-to-Month,6,91.1,526.16,1
20,20,0,Offer D,1,0,1,4,Month-to-Month,14,86.1,1337.19,1
41,40,0,None,1,0,2,4,Month-to-Month,25,94.7,3234.1,1
40,40,0,Offer D,1,0,1,4,Month-to-Month,22,85.1,2230.1,1
63,60,0,None,3,1,2,4,Month-to-Month,61,99.15,9019.18,1
31,30,0,None,3,0,0,3,Month-to-Month,1,45.05,128.89,1
39,30,0,None,3,0,1,4,Month-to-Month,1,79.7,113.58,1
46,40,0,Offer D,3,2,0,2,Month-to-Month,22,59,2342.16,1
51,50,0,None,1,3,0,3,One Year,48,60.35,4524.08,1
52,50,0,None,1,0,0,4,Month-to-Month,25,70.95,2410.1,1
35,30,0,Offer D,2,0,2,4,Month-to-Month,20,89,2181.45,1
51,50,0,None,1,1,2,4,Month-to-Month,18,99.4,1946.35,1
50,50,0,None,2,1,0,4,Month-to-Month,1,73.5,77.34,1
45,40,0,None,2,0,2,4,Month-to-Month,9,95.5,1002.08,1
47,40,0,None,1,1,2,4,Month-to-Month,28,92.35,3657.38,1
20,20,0,None,2,1,0,4,Month-to-Month,11,74.55,884.15,1
57,50,0,None,2,2,2,4,Month-to-Month,20,105.85,2815.45,1
35,30,0,None,1,0,0,4,Month-to-Month,7,75.45,607.45,1
60,60,0,None,1,0,2,4,Month-to-Month,7,93.85,744.17,1
51,50,0,None,2,1,2,4,Month-to-Month,22,100.75,2885.46,1
43,40,1,None,3,1,0,2,Month-to-Month,3,31,115.05,1
38,30,0,None,3,1,0,4,Month-to-Month,51,80,4528.97,1
32,30,0,None,1,2,2,4,Month-to-Month,62,100.15,9295.26,1
52,50,0,None,1,2,1,4,Month-to-Month,28,94.5,3653.96,1
42,40,0,None,1,0,1,2,Month-to-Month,10,33.9,298.45,1
41,40,0,None,2,0,1,4,Month-to-Month,12,84.45,1207.87,1
35,30,0,None,1,1,0,4,Month-to-Month,27,79.5,2847.99,1
44,40,0,None,1,0,2,4,Month-to-Month,1,89.15,121.5,1
45,40,0,None,1,0,1,3,Month-to-Month,3,55.3,274.03,1
32,30,1,None,2,2,0,3,Month-to-Month,22,55.15,1351.77,1
34,30,0,None,3,0,1,4,Month-to-Month,16,84.95,1487.37,1
30,30,0,None,2,4,0,1,Month-to-Month,5,43.25,219,1
60,60,0,None,2,0,0,3,One Year,23,48.35,1200.55,1
59,50,0,None,2,0,1,4,Month-to-Month,1,79.55,83.59,1
31,30,0,None,2,0,1,4,Month-to-Month,1,84.5,91.39,1
57,50,0,Offer A,1,3,2,4,Two Year,71,108.6,8119.86,1
57,50,0,None,2,1,0,2,Month-to-Month,46,30.3,1380.1,1
32,30,0,None,2,0,0,2,Month-to-Month,1,45.4,83.71,1
53,50,0,None,2,1,1,4,Month-to-Month,32,84.15,3785.31,1
41,40,0,Offer E,3,0,0,1,Month-to-Month,3,19.75,132.74,1
62,60,0,Offer E,2,1,1,4,Month-to-Month,5,85.4,643.45,1
62,60,0,None,2,0,0,4,Month-to-Month,49,75.2,4633.22,1
50,50,0,None,2,1,0,3,One Year,17,55.85,1350.77,1
53,50,0,None,3,1,1,4,Month-to-Month,6,84.4,688.17,1
44,40,0,Offer E,1,2,0,3,Month-to-Month,6,56.25,492.18,1
51,50,0,Offer E,3,1,2,3,Month-to-Month,4,68.65,303.81,1
48,40,0,Offer E,2,0,1,4,Month-to-Month,4,77.85,480.4,1
50,50,0,Offer E,3,2,2,4,Month-to-Month,3,105.35,364.74,1
48,40,0,Offer E,1,0,1,4,Month-to-Month,8,87.05,1126.82,1
22,20,0,None,1,0,1,3,Month-to-Month,1,53.5,68.08,1
35,30,0,None,1,0,0,1,Month-to-Month,1,25.1,25.1,1
21,20,0,None,1,2,0,3,Month-to-Month,5,54.2,326.3,1
47,40,0,None,3,2,2,4,Two Year,72,103.4,7593.69,1
60,60,0,None,2,2,0,4,Month-to-Month,13,84.45,1343.04,1
53,50,0,None,2,1,0,2,Month-to-Month,29,30.6,856.35,1
51,50,0,None,1,0,0,4,Month-to-Month,17,70,1354.72,1
37,30,0,None,1,0,0,2,Month-to-Month,1,45.3,71.71,1
64,60,0,None,2,1,0,1,Month-to-Month,2,29.85,75.6,1
40,40,0,None,3,0,0,1,Month-to-Month,1,19.8,29.46,1
36,30,0,None,1,1,0,4,Month-to-Month,4,76.65,429.96,1
45,40,0,None,2,2,2,4,Month-to-Month,5,99.15,511.2,1
57,50,0,Offer E,1,0,0,3,Month-to-Month,9,44.95,466.92,1
53,50,0,None,1,1,0,3,Month-to-Month,18,49.55,1221.25,1
55,50,0,None,1,1,2,4,Month-to-Month,25,95.9,2580.5,1
40,40,0,None,1,1,1,4,Month-to-Month,52,84.1,6343.89,1
48,40,0,None,3,1,0,2,Month-to-Month,8,49.85,664.86,1
22,20,0,None,2,1,2,3,One Year,22,69.5,2219.51,1
47,40,0,None,1,2,2,4,Month-to-Month,54,104.3,7181.54,1
49,40,0,Offer E,3,0,2,4,Month-to-Month,1,93.85,110,1
47,40,2,Offer E,2,1,0,3,Month-to-Month,1,50.45,60.18,1
33,30,0,Offer E,3,1,2,2,Month-to-Month,7,74.65,834.49,1
53,50,0,None,3,0,2,4,Month-to-Month,12,94.2,1311.71,1
59,50,0,None,1,2,2,4,One Year,54,106.55,6240.12,1
33,30,0,Offer E,1,0,0,1,Month-to-Month,1,20.1,36.91,1
45,40,0,None,1,3,0,4,Month-to-Month,23,83.8,2792.88,1
25,20,0,Offer E,2,0,1,3,Month-to-Month,3,55.15,227.46,1
46,40,0,None,1,2,0,4,Month-to-Month,31,78.45,3540.93,1
39,30,0,None,3,1,1,4,Month-to-Month,34,87.45,4260.67,1
36,30,0,None,1,0,0,4,Month-to-Month,29,70.75,2300.76,1
31,30,0,Offer E,1,1,0,4,Month-to-Month,1,81.7,91.51,1
37,30,0,None,2,0,0,4,Month-to-Month,33,68.25,3122.87,1
41,40,0,Offer E,1,0,1,4,Month-to-Month,4,79.15,464.89,1
29,20,0,None,3,1,2,4,One Year,19,100.95,1988.22,1
46,40,0,Offer E,1,0,0,4,Month-to-Month,1,69.1,85.65,1
53,50,0,None,3,2,2,4,One Year,31,103.45,3353.82,1
31,30,0,None,2,1,0,4,Month-to-Month,4,77.95,429.35,1
46,40,0,Offer D,3,1,0,2,Month-to-Month,10,29.5,295.25,1
64,60,0,None,1,1,2,3,Month-to-Month,2,70.75,200.76,1
19,10,0,None,1,0,1,4,Month-to-Month,4,85.65,366.54,1
39,30,0,None,1,0,0,3,Month-to-Month,1,46.3,94.52,1
63,60,0,None,2,2,2,4,Month-to-Month,41,106.3,5001.08,1
36,30,0,Offer D,1,2,1,4,Month-to-Month,12,89.4,1305.17,1
28,20,0,Offer D,1,0,0,4,Month-to-Month,10,74.15,1104.2,1
43,40,0,Offer D,3,1,2,4,Month-to-Month,11,99.5,1398.83,1
44,40,0,None,1,0,0,3,Month-to-Month,1,44.15,52.92,1
36,30,0,Offer D,3,2,0,3,Month-to-Month,16,53.9,983.91,1
22,20,0,None,1,0,1,4,Month-to-Month,1,85.45,116.48,1
36,30,1,None,1,0,0,2,Month-to-Month,4,50.85,291.07,1
40,40,3,None,1,1,1,3,Month-to-Month,1,59.2,72.78,1
42,40,0,Offer D,2,1,1,4,Month-to-Month,13,83.2,1520.8,1
19,10,0,None,1,2,0,3,Month-to-Month,1,54.9,99.26,1
57,50,0,Offer D,1,2,2,4,Month-to-Month,21,103.9,2279.61,1
35,30,3,Offer D,1,0,0,1,Month-to-Month,11,19.25,499.41,1
33,30,0,None,1,0,0,4,Month-to-Month,6,75.5,565.38,1
25,20,0,None,1,1,0,4,Month-to-Month,4,73.75,519.37,1
39,30,0,Offer D,1,0,2,2,Month-to-Month,12,96.05,1684.62,1
30,30,0,None,1,1,1,4,Month-to-Month,4,88.95,588.48,1
42,40,0,None,3,1,0,3,Month-to-Month,4,50.7,190.54,1
23,20,0,None,2,0,1,3,Month-to-Month,3,53.4,331.74,1
42,40,0,None,1,0,1,4,One Year,68,83,8694.12,1
47,40,2,None,1,1,0,2,Month-to-Month,1,50.6,62.46,1
55,50,0,Offer D,3,0,2,4,Month-to-Month,10,89.5,990.9,1
50,50,0,None,2,0,0,4,Month-to-Month,1,69.8,102.66,1
44,40,0,None,1,1,2,4,Month-to-Month,24,101.05,3222.68,1
53,50,0,Offer D,1,0,2,4,Month-to-Month,18,94.7,2254.77,1
