Customer ID,Age,Number of Dependents,Membership,Satisfaction Score,Tech services,Streaming services,Combined Product,Contract,Tenure in Months,Monthly Charge,Total Revenue,Churn Value
0748-RDGGM,38,0,None,3,4,2,1,One Year,70,109.5,10308.75,1
3746-EUBYR,63,0,Offer E,3,0,0,1,Month-to-Month,1,74.6,119.33,1
2332-EFBJY,35,0,Offer D,4,0,0,4,Month-to-Month,16,19.7,434.24,1
9474-PHLYD,25,0,Offer D,3,1,1,3,Month-to-Month,15,59.45,1437.75,1
2165-VOEGB,23,0,None,1,3,2,1,One Year,46,105.2,6802.69,1
2219-MVUSO,59,0,None,2,0,0,2,Month-to-Month,8,45.15,722.64,1
8914-RBTSB,62,0,None,5,2,1,1,Month-to-Month,31,93.8,3135.22,1
0963-ZBDRN,45,0,None,1,1,2,1,Month-to-Month,32,96.2,3990.12,1
7594-RQHXR,20,0,Offer E,2,0,1,1,Month-to-Month,1,79.6,101.32,1
6331-EWIEB,49,0,Offer D,2,0,1,1,Month-to-Month,20,85.25,1761.7,1
5998-VVEJY,34,0,None,2,1,0,1,Month-to-Month,26,80.5,2716.96,1
4317-VTEOA,61,0,Offer E,3,1,0,3,Month-to-Month,1,50.75,93.78,1
1670-SVOWZ,57,0,Offer D,5,2,1,1,Month-to-Month,14,89.65,1435.03,1
7541-YLXCL,25,0,None,2,2,1,2,One Year,36,65.4,3452.76,1
0260-ZDLGK,50,2,None,1,2,2,2,Month-to-Month,9,72.9,970.81,1
8722-NGNBH,25,0,None,1,3,0,4,Month-to-Month,5,40,223.45,1
0133-BMFZO,40,0,None,4,3,0,1,Month-to-Month,2,86.25,255.27,1
6128-CZOMY,43,0,None,3,0,0,2,Month-to-Month,1,45.65,82.64,1
9540-JYROE,30,0,None,2,0,0,1,Month-to-Month,8,70.1,665.67,1
3656-TKRVZ,19,0,None,4,2,0,3,Month-to-Month,3,55.35,168.92,1
1501-SGHBW,34,0,None,4,0,0,2,Month-to-Month,2,45.85,120.04,1
3208-YPIOE,64,0,Offer C,4,0,0,1,Month-to-Month,39,75.25,4428.28,1
2612-RANWT,24,0,Offer D,5,1,2,1,Month-to-Month,12,100.15,1530.78,1
2933-FILNV,53,3,None,2,0,0,2,Month-to-Month,2,24.4,36.55,1
9986-BONCE,36,0,None,3,0,0,4,Month-to-Month,4,20.95,93.54,1
4083-EUGRJ,37,0,None,3,0,0,4,Month-to-Month,9,20.25,258.69,1
6410-LEFEN,38,0,None,4,0,0,3,Month-to-Month,9,45.15,557.03,1
3194-ORPIK,59,0,None,3,0,1,1,Month-to-Month,50,84.4,5882.65,1
8816-VXNZD,36,0,None,3,0,0,1,Month-to-Month,1,75.1,81.04,1
9378-FXTIZ,50,0,None,3,0,2,3,One Year,54,70.15,5989.05,1
1723-HKXJQ,64,0,None,1,1,2,1,Month-to-Month,42,101.75,5062.63,1
7825-GKXMW,41,0,Offer E,3,0,0,3,Month-to-Month,1,45.8,77.91,1
1240-KNSEZ,63,0,Offer E,5,0,0,4,Month-to-Month,1,20.1,60.93,1
0836-SEYLU,64,0,Offer E,5,1,1,2,Month-to-Month,9,40.65,328.95,1
3716-BDVDB,62,0,Offer E,1,0,0,1,Month-to-Month,1,69.1,107.76,1
5899-MQZZL,25,0,Offer D,1,0,0,1,Month-to-Month,13,75,1077.84,1
6849-OYAMU,56,0,None,1,2,2,1,One Year,19,100,2723.7,1
6038-GCYEC,25,0,Offer C,3,2,2,2,Month-to-Month,24,54.15,1240.25,1
1150-WFARN,59,0,None,4,3,2,1,Two Year,67,108.75,9310.25,1
3144-AUDBS,59,0,Offer E,1,1,0,3,Month-to-Month,6,49.15,312.44,1
5616-PRTNT,30,3,None,3,0,0,4,Month-to-Month,20,19.4,830.1,1
6688-UZPWD,36,0,None,4,1,2,1,Month-to-Month,11,102,1232.14,1
2839-RFSQE,60,0,Offer E,3,0,0,4,Month-to-Month,2,20.65,88.12,1
0968-GSIKN,23,0,Offer E,3,0,0,1,Month-to-Month,1,70.8,101.4,1
1965-DDBWU,37,0,None,3,1,1,1,Month-to-Month,16,89.05,1639.96,1
9057-SIHCH,48,0,Offer E,3,0,2,1,Month-to-Month,3,96.6,321.75,1
6771-XWBDM,47,0,None,2,2,2,1,Month-to-Month,57,104.5,8208.76,1
8601-QACRS,54,0,Offer E,3,0,0,2,Month-to-Month,5,50.6,455.45,1
2391-SOORI,40,1,Offer E,3,1,0,3,Month-to-Month,4,49.35,323.81,1
2645-QTLMB,22,0,Offer E,4,1,2,1,Month-to-Month,7,94.25,753.35,1
4806-HIPDW,64,0,Offer E,3,0,0,1,Month-to-Month,1,68.95,90.6,1
8443-ZRDBZ,62,0,None,3,0,0,1,Month-to-Month,4,76.05,488.66,1
9136-ALYBR,44,0,None,1,0,0,4,Month-to-Month,1,24.45,24.45,1
7479-NITWS,35,0,None,3,1,1,1,Month-to-Month,7,89.35,949.73,1
2959-MJHIC,60,0,None,1,0,1,1,Month-to-Month,4,80.35,437.12,1
5960-WPXQM,24,0,None,2,0,1,1,Month-to-Month,1,79.05,110.39,1
0684-AOSIH,42,0,None,3,1,2,2,Month-to-Month,1,95,107.04,1
8260-NGFNY,29,0,None,5,0,0,2,Month-to-Month,1,25.2,25.2,1
1725-IQNIY,34,0,None,1,4,2,1,Two Year,54,109.75,8383.06,1
6598-RFFVI,56,0,None,2,0,0,4,One Year,2,19.3,59.88,1
8614-VGMMV,33,0,None,4,0,0,3,Month-to-Month,15,49.1,825.2,1
2930-UOTMB,29,0,Offer C,1,3,0,2,Month-to-Month,31,65.25,3079.64,1
2533-QVMSK,46,0,Offer B,3,2,1,1,Two Year,61,94.1,7281.64,1
8625-AZYZY,51,0,Offer C,3,2,2,1,Month-to-Month,24,104.65,2614.45,1
9306-CPCBC,44,0,None,3,0,0,1,Month-to-Month,3,74.25,316.92,1
2656-TABEH,57,0,None,1,1,2,1,Month-to-Month,4,100.2,533.08,1
2325-ZUSFD,46,0,Offer B,2,1,2,3,One Year,57,70.1,6002.35,1
3932-CMDTD,29,0,None,3,3,2,1,One Year,4,105.65,617.7,1
3594-UVONA,27,0,Offer C,3,3,2,2,One Year,35,85.95,3418.1,1
0004-TLHLJ,50,0,Offer E,1,1,0,1,Month-to-Month,4,73.9,415.45,1
5089-IFSDP,39,0,Offer B,3,3,2,1,Two Year,58,109.45,7767.97,1
4817-VYYWS,21,0,Offer C,1,1,2,1,Month-to-Month,30,100.2,3335.7,1
1396-QWFBJ,32,0,None,3,1,0,1,Month-to-Month,21,74.05,1672.17,1
5299-SJCZT,57,0,Offer E,1,1,2,1,Month-to-Month,3,101.55,363.93,1
2898-LSJGD,30,0,None,5,2,2,4,One Year,21,55.95,1167.05,1
7359-PTSXY,36,0,None,2,0,0,3,Month-to-Month,1,45.75,69.99,1
4503-BDXBD,41,0,None,2,1,0,1,Month-to-Month,11,74.95,1093.14,1
6086-ESGRL,53,0,Offer E,1,0,1,1,Month-to-Month,1,80.15,84.82,1
3886-CERTZ,57,0,None,2,3,2,1,One Year,72,109.25,10351.16,1
5759-RCVCB,20,0,Offer E,4,0,1,2,Month-to-Month,3,35.2,108.95,1
6372-RFVNS,55,0,Offer E,5,0,1,1,Month-to-Month,1,78.8,106.84,1
8938-UMKPI,42,0,Offer B,2,2,2,1,Month-to-Month,47,106.4,6818.54,1
0991-BRRFB,31,0,None,2,1,0,3,Month-to-Month,18,49.4,1250.28,1
6319-IEJWJ,63,0,None,3,0,2,1,Month-to-Month,20,90.2,2770.35,1
9025-AOMKI,42,0,Offer E,4,0,2,1,Month-to-Month,6,93.55,799.2,1
5275-SQEIZ,64,0,None,3,0,1,1,Month-to-Month,1,80.85,95.76,1
7716-YTYHG,41,0,Offer B,2,0,1,1,One Year,48,82.05,5179.55,1
4390-KYULV,41,0,Offer E,2,0,0,4,Month-to-Month,3,20.55,163.98,1
8945-GRKHX,41,0,Offer E,3,0,1,1,Month-to-Month,1,78.65,124.74,1
6959-UWKHF,47,0,Offer E,1,0,0,2,Month-to-Month,1,42.9,46.92,1
3815-SLMEF,26,0,Offer E,3,2,0,4,Month-to-Month,3,34.25,139.35,1
5154-VEKBL,30,0,Offer E,2,3,2,4,Month-to-Month,9,58.5,539.85,1
4587-VVTOX,23,0,Offer E,3,2,2,1,Month-to-Month,6,105.3,709.84,1
4652-NNHNY,32,0,None,1,0,0,1,Month-to-Month,16,73.85,1571.56,1
8515-OCTJS,61,0,Offer C,3,0,0,4,Two Year,25,24.75,1185.85,1
5261-QSHQM,31,0,Offer E,3,0,0,2,Month-to-Month,4,24.45,86.6,1
8868-WOZGU,33,0,Offer C,3,2,2,1,Month-to-Month,28,105.7,3912.94,1
1334-FJSVR,64,0,Offer E,1,0,0,2,Month-to-Month,1,24.25,24.25,1
7625-XCQRH,48,0,None,3,0,0,1,Month-to-Month,11,76.5,1009.55,1
1731-TVIUK,47,0,Offer E,3,2,1,1,Month-to-Month,4,93.5,391.76,1
0618-XWMSS,60,0,Offer C,3,1,0,1,Month-to-Month,28,74.9,3308.39,1
2565-JSLRY,21,0,None,3,0,0,4,Month-to-Month,1,24.05,44.31,1
6689-KXGBO,36,0,None,3,1,0,3,Month-to-Month,1,50.55,81.51,1
6615-NGGZJ,56,0,None,4,1,2,1,Month-to-Month,14,100.55,1933.13,1
4255-DDUOU,47,3,None,2,0,0,4,Month-to-Month,1,20.5,55.07,1
2984-MIIZL,51,0,None,4,1,0,1,Month-to-Month,4,74.8,350.94,1
5590-YRFJT,44,0,None,3,0,0,2,Month-to-Month,20,24.45,482.8,1
3677-TNKIO,27,0,None,1,0,0,1,Month-to-Month,14,71,1421.5,1
3329-WDIOK,56,0,None,1,1,2,4,Month-to-Month,3,50.6,155.35,1
2873-ZLIWT,64,0,Offer B,2,2,0,1,Month-to-Month,40,84.85,3384.25,1
3415-TAILE,21,2,None,3,0,2,3,Month-to-Month,2,65.7,188.89,1
1915-IOFGU,53,0,None,3,0,0,1,Month-to-Month,1,70.5,111.89,1
3045-XETSH,34,0,None,3,2,1,1,Month-to-Month,10,94.85,1386.05,1
7239-HZZCX,21,0,None,3,0,0,4,Month-to-Month,1,19.75,49.08,1
7683-CBDKJ,42,1,None,2,2,1,2,Month-to-Month,14,65.45,1576,1
0628-CNQRM,49,0,None,1,3,1,2,One Year,22,67.5,1979.65,1
7665-TOALD,25,0,None,2,0,0,1,Month-to-Month,1,69.6,83.79,1
0112-QWPNC,61,0,Offer B,2,3,2,2,One Year,49,84.35,5997.3,1
2777-PHDEI,20,0,None,1,0,1,1,Month-to-Month,1,78.05,117.46,1
1196-AMORA,63,0,None,1,0,0,1,Month-to-Month,7,73.6,786.49,1
4282-YMKNA,55,0,Offer E,3,0,0,1,Month-to-Month,9,74.75,854.92,1
5356-RHIPP,38,0,Offer E,3,0,0,4,Month-to-Month,1,20.2,65.69,1
0746-JTRFU,22,0,Offer E,5,0,0,4,Month-to-Month,2,25.05,56.35,1
4628-CTTLA,23,0,Offer B,5,1,1,2,Month-to-Month,57,39.3,2191.45,1
2876-VBBBL,64,0,Offer E,3,0,0,4,Month-to-Month,1,20.25,30.96,1
6834-NXDCA,30,0,None,2,0,0,2,Month-to-Month,13,23.9,300.8,1
5597-GLBUC,48,0,Offer E,3,1,1,1,Month-to-Month,1,85.45,108.42,1
2748-MYRVK,22,0,Offer B,3,1,2,1,One Year,63,99.9,6664.94,1
4822-YCXMX,64,0,Offer C,1,0,1,1,Month-to-Month,25,84.8,2251.2,1
9821-POOTN,48,0,Offer C,2,0,0,1,Month-to-Month,35,75.2,4272.65,1
6559-ILWKJ,44,0,None,4,1,2,4,Two Year,71,49.35,3615.25,1
4229-CZMLL,49,0,None,2,0,0,1,Month-to-Month,6,74.9,507.72,1
3663-MITLP,43,0,None,3,2,2,1,Month-to-Month,15,101.25,1709.55,1
9025-ZRPVR,59,0,Offer E,3,0,0,4,Month-to-Month,9,18.95,633.26,1
3285-UCQVC,31,0,None,1,1,0,2,Month-to-Month,37,28.6,973.55,1
3737-GCSPV,60,0,None,2,2,1,1,Month-to-Month,11,96.2,1517.73,1
4088-YLDSU,21,0,Offer B,2,2,2,1,One Year,55,104.15,6326.6,1
5797-APWZC,41,0,Offer E,1,0,2,1,Month-to-Month,1,90.6,122.28,1
3683-QKIUE,51,0,Offer E,1,1,0,3,Month-to-Month,6,50.8,419.51,1
4228-ZGYUW,42,0,Offer E,4,1,1,1,Month-to-Month,4,90.05,447.06,1
3519-ZKXGG,61,0,Offer E,2,0,0,1,Month-to-Month,3,75.85,389.62,1
6416-TVAIH,39,0,Offer E,3,0,0,1,Month-to-Month,1,68.5,99.12,1
5108-ADXWO,30,0,None,2,1,0,1,Month-to-Month,11,73.5,1219.43,1
3066-RRJIO,29,0,Offer E,5,0,0,1,Month-to-Month,1,69.95,82.99,1
6715-OFDBP,52,0,None,2,1,2,3,Month-to-Month,5,70.05,417.7,1
1567-DSCIC,59,0,None,2,2,1,1,Month-to-Month,8,94,964.77,1
2150-UWTFY,21,3,Offer D,4,3,0,3,Month-to-Month,22,61.15,2447.61,1
2683-BPJSO,37,0,None,4,2,0,1,Month-to-Month,29,84.45,3289.83,1
2157-MXBJS,20,0,Offer D,1,1,2,2,One Year,13,75.3,1525.31,1
1087-UDSIH,38,0,Offer E,4,0,0,4,Month-to-Month,3,19.6,99.59,1
5445-PZWGX,63,0,Offer B,3,3,1,1,One Year,62,102,7140.21,1
9170-CCKOU,62,0,Offer D,3,3,0,1,Month-to-Month,17,90.2,1659.17,1
1043-YCUTE,19,0,Offer B,1,0,0,4,Two Year,56,25.15,2066.35,1
3814-MLAXC,58,0,None,1,1,0,1,Month-to-Month,31,79.85,2919.68,1
1226-UDFZR,26,0,Offer E,3,1,0,2,Month-to-Month,2,49.6,157.26,1
5442-UTCVD,53,0,None,3,1,1,1,Month-to-Month,3,91.85,388.21,1
7734-DBOAI,42,2,None,2,1,1,2,Month-to-Month,1,40.1,50.1,1
2114-MGINA,57,0,Offer D,3,0,2,1,Month-to-Month,14,89.8,1273.3,1
4489-SNOJF,28,2,None,3,3,1,3,Month-to-Month,35,72.25,3453,1
2187-LZGPL,36,0,None,1,1,1,2,Month-to-Month,7,40.1,293.3,1
9019-QVLZD,58,0,None,3,0,1,1,Month-to-Month,1,79.55,121.68,1
3707-LRWZD,44,0,None,1,0,1,1,One Year,32,84.05,4070.17,1
1455-ESIQH,44,0,None,3,0,2,1,Month-to-Month,1,89.1,105.16,1
2979-SXESE,57,0,Offer D,3,2,1,2,Month-to-Month,17,94.4,2045.63,1
4013-TLDHQ,59,0,Offer D,5,2,0,1,Month-to-Month,19,78.25,1875.89,1
6121-VZNQB,35,0,None,1,0,0,4,Month-to-Month,1,19.1,53.89,1
6996-KNSML,26,0,None,1,1,0,1,Month-to-Month,1,74.9,110.15,1
2592-SEIFQ,36,0,None,2,0,0,2,Month-to-Month,3,24.75,66.95,1
8642-GVWRF,25,0,None,2,2,0,1,Month-to-Month,2,79.7,222.72,1
3400-ESFUW,28,0,Offer B,2,3,0,3,Two Year,55,57.55,3590.4,1
2057-ZBLPD,50,0,Offer D,5,0,1,1,Month-to-Month,21,86.5,2695.32,1
5502-RLUYV,42,0,None,2,2,2,1,Month-to-Month,69,103.95,10013.7,1
9039-RBEEE,27,0,None,2,3,1,4,Month-to-Month,39,48.95,1880.85,1
8417-FMLZI,47,0,None,3,1,1,1,Month-to-Month,6,83.55,639.01,1
0515-YPMCW,42,0,None,2,0,0,1,Month-to-Month,1,70.45,123.32,1
0378-XSZPU,31,0,Offer B,3,3,0,2,One Year,58,60.3,4562.56,1
4729-XKASR,56,3,None,1,0,0,2,Month-to-Month,1,24.75,24.75,1
5449-FIBXJ,34,0,Offer D,3,2,2,1,Month-to-Month,19,103.3,2545.46,1
9837-BMCLM,39,0,None,1,0,1,1,Month-to-Month,3,78.5,337.69,1
0137-UDEUO,24,0,Offer E,1,0,0,4,Month-to-Month,3,19.85,141,1
4925-LMHOK,29,0,Offer D,5,2,0,3,Month-to-Month,15,58.6,1161.55,1
1455-UGQVH,35,0,Offer D,1,1,2,1,Month-to-Month,10,98.5,1048.65,1
8280-MQRQN,39,0,Offer E,3,1,0,2,Month-to-Month,1,50.45,74.15,1
2037-SGXHH,25,0,None,2,2,1,1,Month-to-Month,38,94.65,5512.9,1
3178-FESZO,45,0,Offer E,2,1,2,1,Month-to-Month,1,100.25,120.48,1
6087-MVHJH,44,0,Offer D,4,1,1,1,Month-to-Month,16,88.45,1846.9,1
4603-JANFB,51,0,Offer E,1,0,0,1,Month-to-Month,1,69.85,81.98,1
3018-TFTSU,44,0,Offer D,3,2,0,1,Month-to-Month,12,81.7,1079.16,1
4806-KEXQR,27,0,Offer E,5,0,1,1,Month-to-Month,4,79.9,496.54,1
7083-YNSKY,22,0,Offer D,3,0,0,4,Month-to-Month,15,25.4,1087.2,1
7434-SHXLS,21,0,Offer E,5,0,0,4,Month-to-Month,1,20.9,36.63,1
7908-QCBCA,47,0,Offer E,1,0,0,1,Month-to-Month,1,69.4,112.86,1
6711-FLDFB,62,0,Offer E,2,0,0,1,Month-to-Month,7,74.9,868.68,1
4702-IOQDC,58,0,Offer E,2,0,0,1,Month-to-Month,1,70.1,116.27,1
6178-KFNHS,34,0,Offer D,3,1,0,1,Month-to-Month,12,78.3,1338.85,1
1264-BYWMS,40,0,Offer B,5,0,2,1,Month-to-Month,55,96.8,7889.85,1
9658-WYUFB,57,0,Offer D,2,2,1,1,Month-to-Month,17,94.4,1988.44,1
2013-SGDXK,27,0,None,3,1,1,1,Month-to-Month,1,84.3,95.93,1
3506-LCJDC,52,3,None,1,0,0,4,Month-to-Month,1,19.95,27.98,1
3934-HXCFZ,33,0,Offer D,3,3,1,1,Month-to-Month,23,99.25,2628,1
7666-WKRON,39,0,None,3,2,0,1,Two Year,39,80.45,4155.1,1
4910-AQFFX,30,0,None,5,1,0,2,Month-to-Month,9,79.35,956.28,1
2154-KVJFF,42,0,Offer D,3,1,0,1,Month-to-Month,15,79.75,1754.3,1
9647-ERGBE,64,0,None,2,1,2,1,Month-to-Month,30,100.05,4238.35,1
3428-XZMAZ,64,0,None,1,0,0,1,Month-to-Month,1,69.35,115.21,1
0378-TOVMS,20,0,None,1,1,1,1,Month-to-Month,3,85.8,304,1
4355-HBJHH,49,0,None,2,2,2,3,Two Year,67,79.7,8158.99,1
0318-QUUOB,25,0,None,2,0,1,1,Month-to-Month,1,80.55,124.22,1
5520-FVEWJ,28,0,None,4,2,0,1,Month-to-Month,12,84.5,1404.46,1
5572-ZDXHY,25,0,None,3,1,1,1,Month-to-Month,22,84.3,2495.19,1
3750-CKVKH,58,0,None,3,0,0,1,Month-to-Month,2,67.75,140.15,1
4547-KQRTM,60,0,None,1,1,0,1,Month-to-Month,10,80.05,1327.7,1
4877-EVATK,30,0,None,4,0,0,4,Month-to-Month,1,20,66.77,1
7639-SUPCW,32,0,None,3,1,0,3,Month-to-Month,22,48.8,1161.5,1
4658-HCOHW,52,0,None,1,3,2,1,Month-to-Month,21,102.8,2460.22,1
3440-JPSCL,26,0,None,3,2,2,1,Month-to-Month,6,99.95,578.61,1
2889-FPWRM,31,0,None,3,4,2,1,One Year,72,117.8,11195.44,1
4290-BSXUX,33,0,None,1,1,0,1,Month-to-Month,3,79.65,381.56,1
0325-XBFAC,44,0,None,3,1,2,1,Month-to-Month,8,94.7,976.22,1
2462-XIIJB,33,0,None,3,1,1,1,Month-to-Month,5,92.5,468.95,1
4760-XOHVN,54,2,None,1,0,0,4,Month-to-Month,1,19.45,48.18,1
7817-BOQPW,32,0,None,5,0,0,1,Month-to-Month,2,75.55,249.04,1
1853-UDXBW,38,0,None,4,0,0,1,Month-to-Month,1,70,108.8,1
5458-CQJTA,56,0,Offer B,3,2,2,3,Two Year,65,74.8,7450.7,1
5219-YIPTK,46,0,None,3,2,2,1,Month-to-Month,33,104.4,3783.16,1
3540-RZJYU,21,0,None,2,1,1,1,Month-to-Month,15,86.2,1670.65,1
2091-MJTFX,57,2,None,3,1,2,2,Month-to-Month,30,51.2,1561.5,1
0883-EIBTI,23,0,None,3,0,0,4,Month-to-Month,2,19.5,87.59,1
7571-YXDAD,37,0,None,1,0,0,1,Month-to-Month,2,74.9,223.71,1
3393-FMZPV,59,0,None,3,1,2,1,Month-to-Month,25,100.25,3293.75,1
7486-KSRVI,56,0,Offer B,4,1,2,1,One Year,43,100,6044.46,1
8443-WVPSS,58,0,None,3,2,2,1,Month-to-Month,10,99.85,1423.7,1
3006-XIMLN,34,0,None,1,0,2,1,Month-to-Month,2,94.2,279.58,1
6305-YLBMM,50,0,None,3,3,2,1,One Year,69,104.05,7435.88,1
3647-GMGDH,52,0,None,1,1,2,1,Month-to-Month,22,94.7,2746.5,1
6595-COKXZ,63,0,Offer E,2,0,0,2,Month-to-Month,1,44.45,92.76,1
0362-ZBZWJ,46,0,None,1,0,1,1,Month-to-Month,36,84.9,3954.96,1
4211-MMAZN,41,0,Offer E,2,0,0,4,Month-to-Month,1,20.25,43.41,1
4274-OWWYO,56,0,None,3,1,0,1,Month-to-Month,1,74.35,79.15,1
1541-ETJZO,58,0,Offer E,3,2,0,3,Month-to-Month,1,62.05,119.88,1
4106-HADHQ,42,0,None,1,3,2,3,One Year,39,80,4575.25,1
2369-UAPKZ,43,0,Offer E,4,2,2,1,Month-to-Month,5,104.1,736.35,1
0637-KVDLV,30,0,Offer E,4,0,0,1,Month-to-Month,2,76.5,196.89,1
6633-MPWBS,47,0,Offer E,4,1,0,3,Month-to-Month,5,49.2,253.45,1
8785-EPNCG,42,0,None,2,0,0,4,Month-to-Month,11,23.15,585.21,1
5729-KLZAR,22,0,Offer E,3,0,1,1,Month-to-Month,4,80.85,519.87,1
1582-RAFML,26,0,Offer E,5,2,0,2,Month-to-Month,1,60.1,83.73,1
8740-CRYFY,62,0,Offer E,3,0,1,1,Month-to-Month,1,78.95,102.91,1
2962-XPMCQ,56,0,Offer E,1,0,0,3,Month-to-Month,2,45.15,111.44,1
1678-FYZOW,28,0,Offer E,1,0,1,1,Month-to-Month,3,79.4,384.45,1
8627-EHGIP,38,0,Offer B,3,2,2,4,One Year,44,53.95,2375.4,1
5480-TBGPH,63,0,None,5,2,2,1,Month-to-Month,24,99.3,3510.39,1
8854-CCVSQ,58,0,None,3,1,0,1,Month-to-Month,18,80.65,2181.56,1
0511-JTEOY,41,0,Offer E,3,0,0,1,Month-to-Month,1,71.1,81.29,1
6532-YLWSI,25,0,Offer B,1,0,0,4,One Year,53,20.8,3027.85,1
5175-AOBHI,48,0,None,3,0,0,2,Month-to-Month,4,46,253.88,1
5174-RNGBH,27,0,None,4,2,1,2,Month-to-Month,9,66.25,853.84,1
7270-BDIOA,60,0,None,2,1,1,1,Month-to-Month,22,90,2261.98,1
9565-JSNFM,39,0,None,3,0,0,1,One Year,38,70.45,3878.58,1
0607-DAAHE,62,0,Offer B,5,0,0,4,Two Year,53,19.75,2441.48,1
9732-KPKBW,49,0,None,1,2,0,3,Month-to-Month,1,53.95,85.11,1
9560-ARGQJ,40,0,None,3,0,1,1,Month-to-Month,16,81,1518.87,1
5134-IKDAY,34,0,None,2,0,0,1,Month-to-Month,1,69.8,80.88,1
5380-AFSSK,44,0,None,3,0,2,1,Month-to-Month,5,93.9,719.1,1
8714-EUHJO,39,0,None,3,1,1,2,Month-to-Month,31,91.15,4194.22,1
3721-CNEYS,45,0,None,3,0,0,1,Month-to-Month,2,70.95,168.61,1
2568-OIADY,26,0,None,3,1,2,1,Month-to-Month,37,99.5,5104.73,1
1193-RTSLK,26,0,None,2,3,0,1,Month-to-Month,38,83.9,4608.44,1
5923-GXUOC,37,0,None,5,3,2,1,Month-to-Month,10,104.4,1165.25,1
4432-ADRLB,46,0,None,3,0,0,3,Month-to-Month,2,44.65,134.7,1
8993-PHFWD,62,0,None,1,0,0,2,Month-to-Month,3,25.25,58.9,1
1565-RHDJD,21,0,None,3,2,0,1,Month-to-Month,4,84.05,500.43,1
3765-JXVKY,23,0,Offer E,3,1,0,1,Month-to-Month,1,74.7,118.81,1
7330-WZLNC,25,0,Offer E,2,1,1,1,Month-to-Month,5,90.8,462.95,1
6635-MYYYZ,59,0,None,4,4,2,2,One Year,30,85.35,3840.7,1
5378-IKEEG,47,0,Offer E,5,0,1,4,Month-to-Month,1,35.75,35.75,1
6413-XKKPU,54,0,None,2,2,1,1,Month-to-Month,17,89.4,1865.68,1
1449-XQEMT,33,0,Offer E,5,0,0,4,Month-to-Month,3,19.8,103.51,1
2626-URJFX,55,3,Offer E,1,0,0,3,Month-to-Month,4,50.9,259.92,1
2612-RRIDN,25,0,Offer E,1,0,1,1,Month-to-Month,4,81,477.33,1
4735-ASGMA,55,0,None,1,1,2,1,Month-to-Month,26,98.35,3559.72,1
3669-LVWZB,20,0,None,4,1,2,2,Month-to-Month,5,51,305.95,1
6892-EZDTG,55,0,Offer E,3,1,1,1,Month-to-Month,4,91.65,452.64,1
9725-SCPZG,47,0,Offer E,1,0,2,1,Month-to-Month,1,90.85,91.98,1
5884-GCYMI,62,0,Offer E,2,0,0,1,Month-to-Month,1,69.4,107.93,1
7853-GVUDZ,55,1,Offer E,3,0,0,4,Month-to-Month,1,20.15,23.24,1
3943-KDREE,48,0,None,1,0,0,1,Month-to-Month,26,74.95,2290.73,1
9239-ZBZZV,23,0,Offer E,4,1,2,2,Month-to-Month,6,47.95,305.1,1
4398-HSCJH,57,0,Offer E,4,1,1,3,Month-to-Month,3,63.6,166.57,1
4430-UZIPO,44,0,Offer E,3,2,0,2,Month-to-Month,3,36.85,108.7,1
4855-SNKMY,31,0,Offer E,5,0,0,3,Month-to-Month,1,44.1,48.51,1
8008-HAWED,38,0,Offer D,2,1,2,4,Month-to-Month,14,50.75,722.75,1
1502-XFCVR,57,0,Offer B,5,3,2,1,One Year,58,106.45,7015.27,1
9692-TUSXH,23,0,Offer D,3,1,2,1,Month-to-Month,18,96.05,2383.3,1
7912-SYRQT,35,0,Offer E,3,0,0,1,Month-to-Month,7,75.1,685.88,1
8292-TYSPY,55,0,Offer D,1,2,0,2,Month-to-Month,19,55,1158.2,1
1867-BDVFH,35,0,Offer D,4,0,0,1,Month-to-Month,11,74.35,934.74,1
2359-QWQUL,35,0,None,2,3,2,1,One Year,39,104.7,4505.74,1
9103-TCIHJ,60,0,Offer D,1,1,0,3,Month-to-Month,15,55.7,1509.7,1
4140-WJAWW,57,0,None,1,0,0,4,Month-to-Month,5,19.85,138.9,1
6653-CBBOM,57,0,Offer E,3,0,0,1,Month-to-Month,1,70.3,86.22,1
6101-IMRMM,53,0,Offer E,3,1,2,1,Month-to-Month,6,94.5,684.93,1
8943-URTMR,56,0,Offer E,3,0,1,1,Month-to-Month,2,79.65,210.78,1
2955-PSXOE,48,0,None,4,0,0,4,Month-to-Month,1,20.2,63.72,1
7762-URZQH,30,0,None,1,2,2,1,Two Year,66,106.05,8533.01,1
6907-NZZIJ,54,0,None,3,1,2,1,Month-to-Month,36,99.15,4126.2,1
2911-UREFD,50,0,None,1,2,2,2,Month-to-Month,39,55.9,2184.35,1
3744-ZRRDZ,25,0,Offer D,4,1,0,1,Month-to-Month,21,82.35,2120.81,1
5673-TIYIB,34,0,Offer E,4,3,0,2,Month-to-Month,2,40.4,77.15,1
1602-IJQQE,42,0,Offer E,3,0,0,1,Month-to-Month,4,75.35,454.54,1
4628-WQCQQ,37,0,None,3,1,1,1,One Year,35,85.15,3923.45,1
1644-IRKSF,48,0,None,2,1,2,1,One Year,33,93.8,3785.16,1
3705-PSNGL,49,0,Offer B,3,0,0,4,One Year,45,20.4,2073.45,1
2606-RMDHZ,47,0,Offer E,4,1,0,2,Month-to-Month,6,30.5,208.7,1
